ascent,descent,timestamp,altitude,battery_soc,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,distance,temperature,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,calories,year,month,day,hour,wind_speed,wind_direction
28,25,2022-10-07 11:51:48,6.800000000000011,,6.800000000000011,6.181,2.0,0.0,50.6063713,-84.8917845,6.181,12234.14,12.0,98.0,28.5,70.0,93.0,151.0,0.0,49.0,286.0,2022,10,7,11,2.47,122.0
28,25,2022-10-07 11:51:49,6.800000000000011,,6.800000000000011,6.375,2.0,0.0,50.6064077,-84.8918665,6.375,12240.65,12.0,100.0,27.0,63.0,86.5,210.0,18.5,73.0,286.0,2022,10,7,11,2.47,122.0
28,25,2022-10-07 11:51:50,6.800000000000011,,6.800000000000011,6.362,2.0,0.0,50.6064395,-84.8919484,6.362,12246.95,12.0,102.0,27.5,61.0,89.0,217.0,21.5,75.0,287.0,2022,10,7,11,2.47,122.0
28,25,2022-10-07 11:51:51,6.800000000000011,,6.800000000000011,6.362,2.0,0.0,50.6064714,-84.8920303,6.362,12253.52,12.0,103.0,27.0,60.0,89.5,212.0,19.0,71.0,287.0,2022,10,7,11,2.47,122.0
28,25,2022-10-07 11:51:52,6.800000000000011,,6.800000000000011,6.538,2.0,0.0,50.6065078,-84.8921122,6.538,12260.11,12.0,104.0,25.5,60.0,83.5,197.0,19.5,73.5,287.0,2022,10,7,11,2.47,122.0
28,25,2022-10-07 11:51:53,7.0,,7.0,6.532,2.0,0.0,50.6065397,-84.8921941,6.532,12266.72,12.0,104.0,27.0,60.0,84.5,184.0,19.5,73.5,287.0,2022,10,7,11,2.47,122.0
28,25,2022-10-07 11:51:54,7.0,,7.0,6.534,2.0,0.53,50.6065761,-84.8922761,6.534,12273.24,12.0,104.0,24.0,60.0,81.0,182.0,20.5,72.0,287.0,2022,10,7,11,2.47,122.0
28,25,2022-10-07 11:51:55,7.199999999999989,,7.199999999999989,6.514,2.0,0.71,50.6066079,-84.8923671,6.514,12279.84,12.0,103.0,24.0,61.0,84.0,184.0,19.0,67.5,288.0,2022,10,7,11,2.47,122.0
28,25,2022-10-07 11:51:56,7.199999999999989,,7.199999999999989,6.416,2.0,0.8,50.6066443,-84.892449,6.416,12286.48,12.0,99.0,27.0,61.0,90.5,185.0,18.0,63.5,288.0,2022,10,7,11,2.47,122.0
29,25,2022-10-07 11:51:57,7.199999999999989,,7.199999999999989,6.579,2.0,0.9,50.6066762,-84.8925309,6.579,12293.11,12.0,96.0,31.0,61.0,96.0,189.0,19.5,66.0,288.0,2022,10,7,11,2.47,122.0
29,25,2022-10-07 11:51:58,7.399999999999977,,7.399999999999977,6.709,2.0,0.96,50.6067126,-84.8926128,6.709,12299.79,12.0,96.0,29.5,61.0,97.5,223.0,25.0,85.0,288.0,2022,10,7,11,2.47,122.0
29,25,2022-10-07 11:51:59,7.399999999999977,,7.399999999999977,6.825,2.0,1.03,50.606749,-84.8927039,6.825,12306.7,12.0,97.0,27.0,62.0,90.5,233.0,31.5,92.0,288.0,2022,10,7,11,2.47,122.0
29,25,2022-10-07 11:52:00,7.600000000000023,,7.600000000000023,6.926,2.0,1.05,50.6067809,-84.8927949,6.926,12313.61,12.0,98.0,27.0,64.0,90.0,233.0,33.5,94.0,289.0,2022,10,7,11,2.47,122.0
29,25,2022-10-07 11:52:01,7.600000000000023,,7.600000000000023,6.93,2.0,1.04,50.6068127,-84.8928859,6.93,12320.6,12.0,98.0,26.5,63.0,90.0,223.0,32.5,92.0,289.0,2022,10,7,11,2.47,122.0
29,25,2022-10-07 11:52:02,7.800000000000011,,7.800000000000011,6.822,2.0,1.01,50.6068537,-84.8929678,6.822,12327.55,12.0,99.0,26.0,63.0,87.0,209.0,30.0,87.5,289.0,2022,10,7,11,2.47,122.0
29,25,2022-10-07 11:52:03,7.800000000000011,,7.800000000000011,6.836,2.0,1.0,50.6068855,-84.8930588,6.836,12334.44,12.0,99.0,25.5,65.0,84.0,201.0,27.5,83.5,289.0,2022,10,7,11,2.47,122.0
29,25,2022-10-07 11:52:04,7.800000000000011,,7.800000000000011,6.971,2.0,0.99,50.606922,-84.8931499,6.971,12341.3,12.0,99.0,24.5,58.0,81.0,200.0,25.5,79.0,289.0,2022,10,7,11,2.47,122.0
30,25,2022-10-07 11:52:05,8.0,,8.0,6.964,2.0,1.02,50.6069629,-84.8932318,6.964,12348.49,12.0,99.0,24.5,65.0,82.5,197.0,23.5,78.0,290.0,2022,10,7,11,2.47,122.0
30,25,2022-10-07 11:52:06,8.0,,8.0,6.983,2.0,1.08,50.6069993,-84.8933228,6.983,12355.43,12.0,100.0,25.0,66.0,86.0,203.0,22.5,78.0,290.0,2022,10,7,11,2.47,122.0
30,25,2022-10-07 11:52:07,8.199999999999989,,8.199999999999989,7.102,2.0,1.13,50.6070357,-84.8934138,7.102,12362.47,12.0,101.0,25.0,64.0,88.0,213.0,21.0,77.0,290.0,2022,10,7,11,2.47,122.0
30,25,2022-10-07 11:52:08,8.199999999999989,,8.199999999999989,7.283,2.0,1.11,50.6070767,-84.8934958,7.283,12369.54,12.0,102.0,24.0,62.0,83.5,199.0,19.5,70.0,290.0,2022,10,7,11,2.47,122.0
30,25,2022-10-07 11:52:09,8.199999999999989,,8.199999999999989,6.967,2.0,1.06,50.6071131,-84.8935868,6.967,12376.62,12.0,102.0,23.0,65.0,79.0,183.0,17.5,63.0,290.0,2022,10,7,11,2.47,122.0
30,25,2022-10-07 11:52:10,8.199999999999989,,8.199999999999989,6.458,2.0,0.97,50.607145,-84.8936778,6.458,12383.16,12.0,102.0,23.0,65.0,82.0,178.0,17.0,64.5,291.0,2022,10,7,11,2.47,122.0
30,25,2022-10-07 11:52:11,8.399999999999977,,8.399999999999977,6.413,2.0,0.86,50.6071723,-84.8937597,6.413,12389.51,12.0,102.0,23.5,66.0,84.0,176.0,18.0,64.5,291.0,2022,10,7,11,2.47,122.0
30,25,2022-10-07 11:52:12,8.399999999999977,,8.399999999999977,5.184,2.0,0.77,50.6071996,-84.8938325,5.184,12395.38,12.0,75.0,23.0,66.0,81.0,151.0,20.0,59.0,291.0,2022,10,7,11,2.47,122.0
31,25,2022-10-07 11:52:13,8.600000000000023,,8.600000000000023,4.426,2.0,0.75,50.6072223,-84.8938962,4.426,12400.35,12.0,37.0,24.5,67.0,85.5,119.0,23.0,64.0,291.0,2022,10,7,11,2.47,122.0
31,25,2022-10-07 11:52:14,8.800000000000011,,8.800000000000011,4.78,2.0,0.84,50.6072451,-84.89396,4.78,12404.96,12.0,36.0,25.5,54.0,90.0,97.0,26.5,69.5,291.0,2022,10,7,11,2.47,122.0
31,25,2022-10-07 11:52:15,8.800000000000011,,8.800000000000011,5.598,2.0,1.05,50.6072724,-84.8940237,5.598,12410.19,12.0,72.0,27.0,57.0,95.0,128.0,30.0,75.0,291.0,2022,10,7,11,2.47,122.0
31,25,2022-10-07 11:52:16,8.800000000000011,,8.800000000000011,6.203,2.0,1.32,50.6072997,-84.8941056,6.203,12416.15,12.0,83.0,28.0,57.0,96.5,197.0,31.0,80.0,292.0,2022,10,7,11,2.47,122.0
31,25,2022-10-07 11:52:17,9.0,,9.0,6.003,2.0,1.56,50.6073316,-84.8941875,6.003,12422.6,12.0,92.0,27.0,50.0,87.0,284.0,25.0,85.0,292.0,2022,10,7,11,2.47,122.0
31,25,2022-10-07 11:52:18,9.0,,9.0,6.102,2.0,1.69,50.6073589,-84.8942694,6.102,12428.84,12.0,98.0,23.0,56.0,92.5,309.0,21.5,88.0,292.0,2022,10,7,11,2.47,122.0
31,25,2022-10-07 11:52:19,9.0,,9.0,6.201,2.0,1.7,50.6073907,-84.8943514,6.201,12435.21,12.0,99.0,24.0,62.0,94.0,260.0,20.0,84.0,293.0,2022,10,7,11,2.47,122.0
32,25,2022-10-07 11:52:20,9.199999999999989,,9.199999999999989,6.23,2.0,1.58,50.6074226,-84.8944333,6.23,12441.32,12.0,100.0,27.5,62.0,93.0,230.0,19.5,76.5,293.0,2022,10,7,11,2.47,122.0
32,25,2022-10-07 11:52:21,9.199999999999989,,9.199999999999989,6.262,2.0,1.38,50.6074544,-84.8945061,6.262,12447.74,12.0,100.0,29.0,60.0,90.0,229.0,20.5,73.5,293.0,2022,10,7,11,2.47,122.0
32,25,2022-10-07 11:52:22,9.199999999999989,,9.199999999999989,6.371,2.0,1.19,50.6074817,-84.894588,6.371,12453.61,12.0,101.0,25.0,61.0,82.0,233.0,26.5,86.5,293.0,2022,10,7,11,2.47,122.0
32,25,2022-10-07 11:52:23,9.399999999999977,,9.399999999999977,6.515,2.0,1.04,50.607509,-84.8946699,6.515,12459.79,12.0,103.0,26.0,64.0,86.5,210.0,27.0,87.0,293.0,2022,10,7,11,2.47,122.0
32,25,2022-10-07 11:52:24,9.399999999999977,,9.399999999999977,6.536,2.0,0.98,50.6075409,-84.894761,6.536,12466.46,12.0,105.0,23.5,65.0,85.0,206.0,22.5,75.5,294.0,2022,10,7,11,2.47,122.0
32,25,2022-10-07 11:52:25,9.600000000000023,,9.600000000000023,6.319,2.0,0.98,50.6075728,-84.8948429,6.319,12473.07,12.0,106.0,21.0,66.0,79.5,205.0,18.5,66.0,294.0,2022,10,7,11,2.47,122.0
32,25,2022-10-07 11:52:26,9.600000000000023,,9.600000000000023,6.468,2.0,0.97,50.6076046,-84.8949248,6.468,12479.27,12.0,106.0,19.5,63.0,73.0,209.0,17.5,64.0,294.0,2022,10,7,11,2.47,122.0
32,25,2022-10-07 11:52:27,9.600000000000023,,9.600000000000023,6.647,2.0,0.94,50.6076319,-84.8950067,6.647,12485.88,12.0,107.0,18.0,58.0,66.5,199.0,16.5,61.5,294.0,2022,10,7,11,2.47,122.0
33,25,2022-10-07 11:52:28,9.600000000000023,,9.600000000000023,6.931,2.0,0.89,50.6076683,-84.8950977,6.931,12492.76,12.0,102.0,16.5,60.0,67.0,192.0,19.5,69.5,294.0,2022,10,7,11,2.47,122.0
33,25,2022-10-07 11:52:29,9.600000000000023,,9.600000000000023,6.927,2.0,0.83,50.6077047,-84.8951888,6.927,12499.79,12.0,98.0,20.5,63.0,81.0,212.0,21.5,73.5,295.0,2022,10,7,11,2.47,122.0
33,25,2022-10-07 11:52:30,9.800000000000011,,9.800000000000011,7.123,2.0,0.8,50.6077366,-84.8952798,7.123,12506.74,12.0,100.0,24.0,61.0,91.0,232.0,22.0,73.5,295.0,2022,10,7,11,2.47,122.0
33,25,2022-10-07 11:52:31,9.800000000000011,,9.800000000000011,7.097,2.0,0.81,50.607773,-84.8953708,7.097,12513.8,12.0,101.0,24.5,59.0,91.5,236.0,20.5,71.0,295.0,2022,10,7,11,2.47,122.0
33,25,2022-10-07 11:52:32,10.0,,10.0,7.2,2.0,0.82,50.607814,-84.8954618,7.2,12521.19,12.0,103.0,25.5,65.0,91.5,235.0,19.5,68.0,295.0,2022,10,7,11,2.47,122.0
33,25,2022-10-07 11:52:33,10.0,,10.0,7.059,2.0,0.81,50.6078458,-84.8955529,7.059,12528.33,12.0,104.0,23.0,62.0,88.5,240.0,20.0,73.5,296.0,2022,10,7,11,2.47,122.0
33,25,2022-10-07 11:52:34,10.0,,10.0,6.964,2.0,0.8,50.6078868,-84.8956439,6.964,12535.39,12.0,104.0,21.5,65.0,83.0,242.0,20.0,74.0,296.0,2022,10,7,11,2.47,122.0
33,25,2022-10-07 11:52:35,10.0,,10.0,6.878,2.0,0.77,50.6079278,-84.8957258,6.878,12542.31,12.0,86.0,20.0,57.0,72.0,224.0,16.5,63.0,296.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:36,10.199999999999989,,10.199999999999989,6.252,2.0,0.73,50.6079596,-84.8958077,6.252,12548.93,12.0,63.0,12.0,33.0,46.5,120.0,8.5,40.5,296.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:37,10.199999999999989,,10.199999999999989,5.497,2.0,0.73,50.6079869,-84.8958805,5.497,12554.51,12.0,40.0,16.5,10.0,61.5,83.0,17.0,52.0,296.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:38,10.399999999999977,,10.399999999999977,5.907,2.0,0.76,50.6080142,-84.8959625,5.907,12560.41,12.0,56.0,20.5,73.0,78.0,72.0,26.0,64.0,296.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:39,10.399999999999977,,10.399999999999977,6.266,2.0,0.8,50.6080415,-84.8960444,6.266,12566.74,12.0,102.0,23.0,75.0,88.0,142.0,29.0,75.5,296.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:40,10.399999999999977,,10.399999999999977,5.901,2.0,0.85,50.6080643,-84.8961263,5.901,12572.82,12.0,106.0,22.5,62.0,90.5,214.0,25.0,81.0,297.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:41,10.399999999999977,,10.399999999999977,6.352,2.0,0.89,50.608087,-84.8962082,6.352,12579.13,12.0,109.0,22.5,60.0,91.0,256.0,22.0,73.5,297.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:42,10.399999999999977,,10.399999999999977,6.77,2.0,0.88,50.6081189,-84.8962992,6.77,12585.75,12.0,111.0,25.5,58.0,90.0,270.0,24.5,80.0,297.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:43,10.399999999999977,,10.399999999999977,6.66,2.0,0.15,50.6081508,-84.8963903,6.66,12592.84,12.0,102.0,26.0,60.0,90.0,239.0,24.5,78.5,297.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:44,10.600000000000023,,10.600000000000023,6.922,2.0,0.0,50.6081963,-84.8964722,6.922,12599.6,12.0,101.0,26.0,63.0,90.5,210.0,23.5,74.0,298.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:45,10.600000000000023,,10.600000000000023,6.967,2.0,0.0,50.6082418,-84.8965541,6.967,12606.83,12.0,101.0,25.5,64.0,90.5,215.0,23.0,72.5,298.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:46,10.600000000000023,,10.600000000000023,6.951,2.0,0.0,50.6082827,-84.896636,6.951,12614.06,12.0,102.0,26.0,61.0,91.0,229.0,22.5,80.0,298.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:47,10.600000000000023,,10.600000000000023,6.918,2.0,0.0,50.6083237,-84.896727,6.918,12621.07,12.0,102.0,24.5,57.0,87.0,222.0,23.0,76.0,298.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:48,10.600000000000023,,10.600000000000023,7.063,2.0,0.0,50.6083601,-84.8968181,7.063,12628.05,12.0,102.0,24.5,64.0,85.5,213.0,21.5,71.5,298.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:49,10.800000000000011,,10.800000000000011,7.062,2.0,0.0,50.6084011,-84.8969091,7.062,12635.38,12.0,102.0,23.5,64.0,83.5,206.0,21.0,69.5,299.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:50,10.800000000000011,,10.800000000000011,6.921,2.0,0.0,50.6084375,-84.8970001,6.921,12642.44,12.0,102.0,21.0,61.0,80.0,195.0,22.5,71.0,299.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:51,11.0,,11.0,6.92,2.0,0.0,50.6084739,-84.8970911,6.92,12649.58,12.0,102.0,23.5,63.0,83.0,192.0,23.5,73.0,299.0,2022,10,7,11,2.47,122.0
34,25,2022-10-07 11:52:52,11.0,,11.0,7.027,2.0,0.53,50.6085057,-84.8971822,7.027,12656.92,12.0,103.0,26.0,59.0,86.0,197.0,24.5,75.0,299.0,2022,10,7,11,2.47,122.0
35,25,2022-10-07 11:52:53,11.0,,11.0,7.235,2.0,0.72,50.6085467,-84.8972641,7.235,12664.12,12.0,103.0,28.0,58.0,88.5,207.0,25.0,76.0,299.0,2022,10,7,11,2.47,122.0
35,25,2022-10-07 11:52:54,11.199999999999989,,11.199999999999989,7.078,2.0,0.82,50.6085877,-84.8973551,7.078,12671.31,12.0,103.0,28.0,60.0,89.0,218.0,25.0,77.0,300.0,2022,10,7,11,2.47,122.0
35,25,2022-10-07 11:52:55,11.199999999999989,,11.199999999999989,6.968,2.0,0.94,50.6086195,-84.8974552,6.968,12678.68,12.0,103.0,25.5,62.0,83.5,211.0,26.0,80.0,300.0,2022,10,7,11,2.47,122.0
35,25,2022-10-07 11:52:56,11.399999999999977,,11.399999999999977,7.186,2.0,1.05,50.6086605,-84.8975462,7.186,12686.15,12.0,103.0,22.5,63.0,79.5,206.0,27.0,82.0,300.0,2022,10,7,11,2.47,122.0
35,25,2022-10-07 11:52:57,11.399999999999977,,11.399999999999977,7.057,2.0,1.14,50.6086969,-84.8976464,7.057,12693.2,12.0,103.0,21.5,64.0,82.0,200.0,26.5,82.0,300.0,2022,10,7,11,2.47,122.0
35,25,2022-10-07 11:52:58,11.600000000000023,,11.600000000000023,7.02,2.0,1.21,50.6087378,-84.8977283,7.02,12700.38,12.0,103.0,21.5,63.0,82.5,191.0,23.0,75.5,300.0,2022,10,7,11,2.47,122.0
35,25,2022-10-07 11:52:59,11.600000000000023,,11.600000000000023,6.77,2.0,1.2,50.6087743,-84.8978193,6.77,12707.51,12.0,102.0,22.0,64.0,81.0,187.0,19.5,67.5,301.0,2022,10,7,11,2.47,122.0
35,25,2022-10-07 11:53:00,11.800000000000011,,11.800000000000011,6.834,2.0,1.17,50.6088016,-84.8979012,6.834,12713.73,12.0,102.0,23.0,65.0,83.5,192.0,22.5,71.5,301.0,2022,10,7,11,2.47,122.0
35,25,2022-10-07 11:53:01,11.800000000000011,,11.800000000000011,7.124,2.0,1.16,50.608838,-84.8980014,7.124,12721.5,12.0,102.0,21.5,66.0,76.0,184.0,19.5,71.5,301.0,2022,10,7,11,2.47,122.0
36,25,2022-10-07 11:53:02,12.0,,12.0,7.02,2.0,1.13,50.6088744,-84.8980924,7.02,12728.61,12.0,102.0,24.0,67.0,82.0,179.0,19.0,65.5,301.0,2022,10,7,11,2.47,122.0
36,25,2022-10-07 11:53:03,12.0,,12.0,6.698,2.0,1.13,50.6089153,-84.8981834,6.698,12735.5,12.0,101.0,24.5,65.0,85.5,179.0,19.0,64.5,301.0,2022,10,7,11,2.47,122.0
36,25,2022-10-07 11:53:04,12.200000000000045,,12.200000000000045,6.903,2.0,1.13,50.6089518,-84.8982653,6.903,12742.56,12.0,100.0,24.5,64.0,83.5,169.0,19.5,67.5,302.0,2022,10,7,11,2.47,122.0
36,25,2022-10-07 11:53:05,12.200000000000045,,12.200000000000045,6.606,2.0,1.14,50.6089836,-84.8983563,6.606,12749.31,12.0,100.0,27.5,65.0,83.5,168.0,20.5,66.0,302.0,2022,10,7,11,2.47,122.0
36,25,2022-10-07 11:53:06,12.200000000000045,,12.200000000000045,5.994,2.0,1.13,50.6090064,-84.8984383,5.994,12755.52,12.0,100.0,28.0,63.0,92.0,195.0,21.0,65.5,302.0,2022,10,7,11,2.47,122.0
36,25,2022-10-07 11:53:07,12.200000000000045,,12.200000000000045,6.009,2.0,1.1,50.6090382,-84.8985202,6.009,12761.82,12.0,101.0,26.5,65.0,89.5,208.0,21.0,65.5,302.0,2022,10,7,11,2.47,122.0
36,25,2022-10-07 11:53:08,12.200000000000045,,12.200000000000045,6.482,2.0,1.04,50.6090655,-84.8986021,6.482,12768.2,12.0,101.0,25.5,63.0,88.0,210.0,22.5,71.0,302.0,2022,10,7,11,2.47,122.0
36,25,2022-10-07 11:53:09,12.200000000000045,,12.200000000000045,7.06,2.0,0.91,50.6091019,-84.8986931,7.06,12775.23,12.0,102.0,25.0,62.0,89.5,208.0,24.0,78.5,303.0,2022,10,7,11,2.47,122.0
36,25,2022-10-07 11:53:10,12.399999999999977,,12.399999999999977,7.077,2.0,0.16,50.6091429,-84.8987841,7.077,12782.56,12.0,102.0,26.0,62.0,88.0,200.0,24.0,78.5,303.0,2022,10,7,11,2.47,122.0
36,25,2022-10-07 11:53:11,12.399999999999977,,12.399999999999977,6.533,2.0,0.0,50.6091702,-84.8988661,6.533,12788.71,12.0,102.0,25.5,61.0,89.0,205.0,24.5,75.5,303.0,2022,10,7,11,2.47,122.0
36,25,2022-10-07 11:53:12,12.399999999999977,,12.399999999999977,6.888,2.0,0.0,50.6092112,-84.8989662,6.888,12796.29,12.0,102.0,26.0,62.0,89.5,213.0,25.0,79.5,303.0,2022,10,7,11,2.47,122.0
36,25,2022-10-07 11:53:13,12.600000000000023,,12.600000000000023,6.439,2.0,0.0,50.6092385,-84.8990481,6.439,12802.81,12.0,103.0,26.0,63.0,88.5,220.0,24.5,81.5,303.0,2022,10,7,11,2.47,122.0
36,25,2022-10-07 11:53:14,12.600000000000023,,12.600000000000023,6.931,2.0,0.47,50.6092749,-84.8991391,6.931,12809.94,12.0,104.0,24.5,64.0,86.0,223.0,24.0,80.5,304.0,2022,10,7,11,2.47,122.0
37,25,2022-10-07 11:53:15,12.600000000000023,,12.600000000000023,6.944,2.0,0.62,50.6093113,-84.8992393,6.944,12817.19,12.0,104.0,23.5,64.0,84.0,209.0,23.0,79.5,304.0,2022,10,7,11,2.47,122.0
37,25,2022-10-07 11:53:16,12.600000000000023,,12.600000000000023,6.316,2.0,0.68,50.6093431,-84.8993212,6.316,12824.09,12.0,104.0,23.5,64.0,86.0,204.0,22.5,72.5,304.0,2022,10,7,11,2.47,122.0
37,25,2022-10-07 11:53:17,12.799999999999955,,12.799999999999955,6.789,2.0,0.74,50.609375,-84.8994122,6.789,12831.14,12.0,104.0,23.0,64.0,84.0,203.0,23.0,72.0,304.0,2022,10,7,11,2.47,122.0
37,25,2022-10-07 11:53:18,13.0,,13.0,6.776,2.0,0.82,50.6094069,-84.8995032,6.776,12837.93,12.0,104.0,22.0,63.0,81.0,197.0,23.5,73.0,304.0,2022,10,7,11,2.47,122.0
37,25,2022-10-07 11:53:19,13.0,,13.0,7.112,2.0,0.9,50.6094433,-84.8996033,7.112,12845.45,12.0,103.0,22.0,61.0,78.5,188.0,23.0,73.0,305.0,2022,10,7,11,2.47,122.0
37,25,2022-10-07 11:53:20,13.0,,13.0,6.602,2.0,0.94,50.6094842,-84.8996944,6.602,12852.85,12.0,103.0,23.0,59.0,77.0,173.0,20.5,69.5,305.0,2022,10,7,11,2.47,122.0
37,25,2022-10-07 11:53:21,13.0,,13.0,6.89,2.0,0.92,50.6095206,-84.8997763,6.89,12859.79,12.0,103.0,23.5,61.0,79.5,181.0,22.5,74.0,305.0,2022,10,7,11,2.47,122.0
37,25,2022-10-07 11:53:22,13.0,,13.0,6.953,2.0,0.89,50.6095707,-84.8998764,6.953,12867.62,12.0,102.0,24.5,56.0,81.5,187.0,24.0,78.5,305.0,2022,10,7,11,2.47,122.0
37,25,2022-10-07 11:53:23,13.0,,13.0,6.837,2.0,0.82,50.6096071,-84.8999674,6.837,12874.87,12.0,102.0,25.0,61.0,84.0,189.0,25.5,82.5,305.0,2022,10,7,11,2.47,122.0
37,25,2022-10-07 11:53:24,13.200000000000045,,13.200000000000045,7.11,2.0,0.15,50.6096435,-84.9000585,7.11,12882.25,12.0,102.0,26.0,65.0,86.5,190.0,27.5,87.0,305.0,2022,10,7,11,2.47,122.0
37,25,2022-10-07 11:53:25,13.200000000000045,,13.200000000000045,7.108,2.0,0.0,50.6096799,-84.9001586,7.108,12889.61,12.0,102.0,26.5,66.0,88.0,194.0,29.0,90.5,306.0,2022,10,7,11,2.47,122.0
37,25,2022-10-07 11:53:26,13.200000000000045,,13.200000000000045,7.005,2.0,0.0,50.6097163,-84.9002496,7.005,12897.05,12.0,102.0,23.0,63.0,82.0,188.0,25.0,75.5,306.0,2022,10,7,11,2.47,122.0
38,25,2022-10-07 11:53:27,13.399999999999977,,13.399999999999977,6.987,2.0,0.0,50.6097482,-84.9003497,6.987,12904.07,12.0,101.0,23.5,60.0,81.5,181.0,24.5,73.5,306.0,2022,10,7,11,2.47,122.0
38,25,2022-10-07 11:53:28,13.399999999999977,,13.399999999999977,6.503,2.0,0.42,50.6097846,-84.9004316,6.503,12911.16,12.0,101.0,23.5,61.0,80.5,175.0,24.0,73.0,306.0,2022,10,7,11,2.47,122.0
38,25,2022-10-07 11:53:29,13.399999999999977,,13.399999999999977,6.35,2.0,0.6,50.6098119,-84.9005227,6.35,12917.71,12.0,100.0,21.0,65.0,77.5,168.0,21.5,68.5,306.0,2022,10,7,11,2.47,122.0
38,25,2022-10-07 11:53:30,13.600000000000023,,13.600000000000023,6.517,2.0,0.67,50.6098438,-84.9006046,6.517,12924.31,12.0,99.0,24.0,68.0,81.5,168.0,22.5,71.0,307.0,2022,10,7,11,2.47,122.0
38,25,2022-10-07 11:53:31,13.600000000000023,,13.600000000000023,6.539,2.0,0.78,50.6098756,-84.9006956,6.539,12930.87,12.0,99.0,27.5,61.0,85.5,176.0,23.0,73.5,307.0,2022,10,7,11,2.47,122.0
38,25,2022-10-07 11:53:32,13.600000000000023,,13.600000000000023,6.261,2.0,0.9,50.6099075,-84.9007775,6.261,12937.07,12.0,98.0,30.5,63.0,89.5,184.0,24.0,76.0,307.0,2022,10,7,11,2.47,122.0
38,25,2022-10-07 11:53:33,13.799999999999955,,13.799999999999955,6.433,2.0,1.02,50.6099348,-84.9008594,6.433,12943.74,12.0,98.0,31.5,64.0,92.0,185.0,25.0,79.0,307.0,2022,10,7,11,2.47,122.0
38,25,2022-10-07 11:53:34,14.0,,14.0,6.438,2.0,1.14,50.6099621,-84.9009505,6.438,12950.58,12.0,97.0,28.0,63.0,91.5,209.0,27.5,84.0,307.0,2022,10,7,11,2.47,122.0
39,25,2022-10-07 11:53:35,14.0,,14.0,6.574,2.0,1.2,50.6099803,-84.9010415,6.574,12957.21,12.0,96.0,24.0,62.0,78.5,197.0,26.5,81.5,308.0,2022,10,7,11,2.47,122.0
39,25,2022-10-07 11:53:36,14.200000000000045,,14.200000000000045,6.446,2.0,1.27,50.6100031,-84.9011416,6.446,12964.19,12.0,94.0,23.0,63.0,78.5,186.0,23.0,71.0,308.0,2022,10,7,11,2.47,122.0
39,25,2022-10-07 11:53:37,14.399999999999977,,14.399999999999977,6.196,2.0,1.36,50.6100213,-84.9012326,6.196,12970.78,12.0,94.0,23.5,66.0,80.0,183.0,22.0,67.5,308.0,2022,10,7,11,2.47,122.0
39,25,2022-10-07 11:53:38,14.399999999999977,,14.399999999999977,5.966,2.0,1.43,50.610044,-84.9013237,5.966,12977.12,12.0,97.0,25.0,66.0,80.0,177.0,23.0,71.5,308.0,2022,10,7,11,2.47,122.0
39,25,2022-10-07 11:53:39,14.600000000000023,,14.600000000000023,5.846,2.0,1.49,50.6100713,-84.9014056,5.846,12983.43,12.0,102.0,25.5,65.0,79.5,174.0,24.5,75.0,308.0,2022,10,7,11,2.47,122.0
39,25,2022-10-07 11:53:40,14.600000000000023,,14.600000000000023,6.374,2.0,1.5,50.6101032,-84.9014875,6.374,12989.92,12.0,103.0,21.0,67.0,71.0,161.0,22.0,71.0,308.0,2022,10,7,11,2.47,122.0
39,25,2022-10-07 11:53:41,14.799999999999955,,14.799999999999955,6.09,2.0,1.53,50.6101259,-84.9015785,6.09,12996.41,12.0,103.0,21.5,69.0,74.5,153.0,19.5,67.0,309.0,2022,10,7,11,2.47,122.0
39,25,2022-10-07 11:53:42,14.799999999999955,,14.799999999999955,6.496,2.0,1.54,50.6101578,-84.9016604,6.496,13003.11,12.0,103.0,23.5,70.0,80.5,151.0,17.0,62.5,309.0,2022,10,7,11,2.47,122.0
40,25,2022-10-07 11:53:43,14.799999999999955,,14.799999999999955,6.591,2.0,1.54,50.6101942,-84.9017515,6.591,13010.05,12.0,103.0,24.0,71.0,83.0,160.0,16.5,60.5,309.0,2022,10,7,11,2.47,122.0
