battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,left_right_balance,year,month,day,hour,wind_speed,wind_direction
,5547.11,9.461,2,83,50.4218485,-84.4908759,9.461,2022-06-30 23:51:41,106.0,22.0,73.5,245.0,24.0,77.0,21.0,44.799999999999955,44.799999999999955,0.0,53.0,2022,6,30,23,4.34,206.0
,5557.08,9.291,2,84,50.4218483,-84.49102,9.291,2022-06-30 23:51:42,106.0,22.0,73.5,156.0,23.0,74.0,21.0,44.799999999999955,44.799999999999955,0.0,53.0,2022,6,30,23,4.34,206.0
,5565.4,9.613,2,84,50.4218435,-84.4911401,9.613,2022-06-30 23:51:43,92.0,22.0,73.5,160.0,23.0,74.0,21.0,44.60000000000002,44.60000000000002,0.0,53.0,2022,6,30,23,4.34,206.0
,5575.71,9.77,2,85,50.4218373,-84.4912889,9.77,2022-06-30 23:51:44,59.0,22.0,73.5,320.0,23.0,74.0,21.0,44.60000000000002,44.60000000000002,0.0,53.0,2022,6,30,23,4.34,206.0
,5586.65,9.865,2,84,50.4218307,-84.4914468,9.865,2022-06-30 23:51:45,102.0,18.0,70.0,290.0,19.5,64.5,21.0,44.60000000000002,44.60000000000002,0.0,50.0,2022,6,30,23,4.34,206.0
,5596.53,9.683,2,84,50.4218229,-84.4915893,9.683,2022-06-30 23:51:46,106.0,21.0,80.0,341.0,22.5,74.0,21.0,44.60000000000002,44.60000000000002,0.0,53.0,2022,6,30,23,4.34,206.0
,5606.32,9.529,2,85,50.4218224,-84.4917309,9.529,2022-06-30 23:51:47,107.0,21.5,80.0,347.0,24.0,79.0,21.0,44.60000000000002,44.60000000000002,0.0,53.0,2022,6,30,23,4.34,206.0
,5615.85,9.697,2,84,50.4218279,-84.4918685,9.697,2022-06-30 23:51:48,108.0,19.0,67.5,294.0,23.5,77.0,21.0,44.60000000000002,44.60000000000002,0.0,50.0,2022,6,30,23,4.34,206.0
,5625.84,9.848,2,85,50.4218413,-84.4920117,9.848,2022-06-30 23:51:49,108.0,16.5,55.0,242.0,23.5,75.5,21.0,44.60000000000002,44.60000000000002,0.0,46.0,2022,6,30,23,4.34,206.0
,5635.92,10.038,2,84,50.4218608,-84.4921552,10.038,2022-06-30 23:51:50,103.0,20.5,71.0,281.0,22.5,73.0,21.0,44.60000000000002,44.60000000000002,0.0,51.0,2022,6,30,23,4.34,206.0
,5646.06,10.19,3,83,50.4218831,-84.4922987,10.19,2022-06-30 23:51:51,103.0,24.5,83.0,324.0,22.5,74.0,21.0,44.60000000000002,44.60000000000002,0.0,54.0,2022,6,30,23,4.34,206.0
,5655.8,10.085,3,84,50.421916,-84.4924323,10.085,2022-06-30 23:51:52,104.0,27.5,88.5,322.0,24.5,80.5,21.0,44.60000000000002,44.60000000000002,0.0,55.0,2022,6,30,23,4.34,206.0
,5665.98,9.837,3,85,50.4219628,-84.4925653,9.837,2022-06-30 23:51:53,104.0,26.5,89.0,392.0,27.5,86.5,21.0,44.60000000000002,44.60000000000002,0.0,57.0,2022,6,30,23,4.34,206.0
,5676.22,9.817,3,86,50.4220207,-84.492691,9.817,2022-06-30 23:51:54,104.0,24.0,86.0,349.0,28.5,91.5,21.0,44.60000000000002,44.60000000000002,0.0,57.0,2022,6,30,23,4.34,206.0
,5686.02,9.828,3,86,50.4220768,-84.492811,9.828,2022-06-30 23:51:55,103.0,23.5,85.5,307.0,28.5,93.0,21.0,44.799999999999955,44.799999999999955,0.13,48.0,2022,6,30,23,4.34,206.0
,5695.92,9.807,3,86,50.422125,-84.4929385,9.807,2022-06-30 23:51:56,102.0,23.5,85.5,269.0,28.5,93.0,21.0,45.0,45.0,0.48,38.0,2022,6,30,23,4.34,206.0
,5705.49,9.602,3,86,50.4221604,-84.4930684,9.602,2022-06-30 23:51:57,100.0,23.0,83.5,233.0,28.0,91.5,21.0,45.0,45.0,0.86,39.0,2022,6,30,23,4.34,206.0
,5715.57,9.493,3,85,50.4221872,-84.4932096,9.493,2022-06-30 23:51:58,99.0,20.5,73.5,166.0,24.5,83.5,21.0,45.200000000000045,45.200000000000045,1.05,42.0,2022,6,30,23,4.34,206.0
,5725.01,9.198,3,85,50.4222071,-84.4933434,9.198,2022-06-30 23:51:59,99.0,18.0,63.5,99.0,21.5,75.5,21.0,45.200000000000045,45.200000000000045,1.06,46.0,2022,6,30,23,4.34,206.0
,5733.09,9.057,3,83,50.4222197,-84.493459,9.057,2022-06-30 23:52:00,91.0,12.0,42.5,87.0,21.5,76.0,21.0,45.39999999999998,45.39999999999998,1.02,46.0,2022,6,30,23,4.34,206.0
,5743.58,9.225,3,82,50.4222296,-84.49361,9.225,2022-06-30 23:52:01,83.0,6.0,21.5,76.0,22.0,76.5,21.0,45.200000000000045,45.200000000000045,0.88,46.0,2022,6,30,23,4.34,206.0
,5753.27,9.635,3,81,50.4222358,-84.49375,9.635,2022-06-30 23:52:02,55.0,1.5,5.5,182.0,22.0,77.0,21.0,45.200000000000045,45.200000000000045,0.55,46.0,2022,6,30,23,4.34,206.0
,5763.21,9.894,2,81,50.4222398,-84.4938935,9.894,2022-06-30 23:52:03,64.0,6.0,21.0,165.0,22.0,75.5,21.0,45.0,45.0,0.17,46.0,2022,6,30,23,4.34,206.0
,5773.14,10.056,2,81,50.4222438,-84.4940371,10.056,2022-06-30 23:52:04,74.0,10.5,37.5,139.0,22.0,74.0,21.0,44.799999999999955,44.799999999999955,-0.19,46.0,2022,6,30,23,4.34,206.0
,5783.42,10.421,3,81,50.4222402,-84.4941856,10.421,2022-06-30 23:52:05,84.0,15.0,53.5,114.0,21.5,72.0,21.0,44.60000000000002,44.60000000000002,-0.78,45.0,2022,6,30,23,4.34,206.0
,5793.81,10.547,3,81,50.4222418,-84.4943358,10.547,2022-06-30 23:52:06,95.0,19.5,69.5,88.0,21.5,70.5,21.0,44.200000000000045,44.200000000000045,-1.58,45.0,2022,6,30,23,4.34,206.0
,5805.71,11.366,3,81,50.4222458,-84.4945077,11.366,2022-06-30 23:52:07,31.0,2.5,59.5,50.0,21.0,71.0,21.0,43.60000000000002,43.60000000000002,-2.4,45.0,2022,6,30,23,4.34,206.0
,5817.44,11.969,3,80,50.4222441,-84.4946774,11.969,2022-06-30 23:52:08,42.0,13.0,49.0,127.0,21.0,70.5,21.0,43.0,43.0,-3.28,45.0,2022,6,30,23,4.34,206.0
,5829.7,12.69,3,80,50.422244,-84.4948546,12.69,2022-06-30 23:52:09,87.0,13.0,49.0,141.0,21.0,70.5,21.0,42.39999999999998,42.39999999999998,-4.2,45.0,2022,6,30,23,4.34,206.0
,5843.19,13.189,3,81,50.4222401,-84.4950496,13.189,2022-06-30 23:52:10,91.0,13.0,49.0,277.0,21.0,70.5,21.0,41.60000000000002,41.60000000000002,-4.77,45.0,2022,6,30,23,4.34,206.0
,5856.92,13.396,3,80,50.4222268,-84.4952474,13.396,2022-06-30 23:52:11,105.0,13.0,49.0,240.0,21.0,70.5,21.0,40.799999999999955,40.799999999999955,-4.76,45.0,2022,6,30,23,4.34,206.0
,5871.23,13.378,3,81,50.4222299,-84.4954542,13.378,2022-06-30 23:52:12,107.0,14.0,53.0,259.0,20.5,70.0,21.0,40.200000000000045,40.200000000000045,-4.79,45.0,2022,6,30,23,4.34,206.0
,5884.74,13.084,3,81,50.4222469,-84.4956481,13.084,2022-06-30 23:52:13,107.0,18.5,69.0,281.0,19.5,67.5,21.0,39.799999999999955,39.799999999999955,-4.83,45.0,2022,6,30,23,4.34,206.0
,5897.72,12.756,4,81,50.4222743,-84.4958322,12.756,2022-06-30 23:52:14,105.0,24.0,82.5,368.0,21.5,74.5,21.0,39.60000000000002,39.60000000000002,-4.44,55.0,2022,6,30,23,4.34,206.0
,5910.74,12.061,3,81,50.4223077,-84.496015,12.061,2022-06-30 23:52:15,104.0,24.5,83.5,364.0,23.0,78.5,21.0,39.39999999999998,39.39999999999998,-3.95,52.0,2022,6,30,23,4.34,206.0
,5922.27,11.345,3,80,50.4223307,-84.4961787,11.345,2022-06-30 23:52:16,104.0,23.5,80.5,304.0,23.5,79.0,21.0,39.39999999999998,39.39999999999998,-3.55,47.0,2022,6,30,23,4.34,206.0
,5932.86,10.766,3,79,50.4223506,-84.4963295,10.766,2022-06-30 23:52:17,104.0,23.5,80.0,211.0,24.5,80.5,21.0,39.39999999999998,39.39999999999998,-2.71,48.0,2022,6,30,23,4.34,206.0
,5942.8,10.533,3,79,50.4223686,-84.4964711,10.533,2022-06-30 23:52:18,104.0,23.0,79.5,117.0,25.5,82.0,21.0,39.60000000000002,39.60000000000002,-1.59,48.0,2022,6,30,23,4.34,206.0
,5951.63,10.414,3,80,50.4223886,-84.4965959,10.414,2022-06-30 23:52:19,104.0,23.0,79.0,23.0,26.5,83.5,21.0,39.39999999999998,39.39999999999998,-0.7,49.0,2022,6,30,23,4.34,206.0
,5962.91,10.621,3,81,50.4224083,-84.4967569,10.621,2022-06-30 23:52:20,0.0,23.0,79.0,0.0,26.5,84.0,21.0,39.200000000000045,39.200000000000045,-0.16,49.0,2022,6,30,23,4.34,206.0
,5973.72,10.794,3,81,50.4224224,-84.4969121,10.794,2022-06-30 23:52:21,0.0,23.0,79.0,0.0,26.5,84.0,21.0,39.0,39.0,-0.27,50.0,2022,6,30,23,4.34,206.0
,5984.53,10.81,3,81,50.4224552,-84.4970619,10.81,2022-06-30 23:52:22,0.0,23.0,79.0,0.0,26.5,84.0,21.0,38.60000000000002,38.60000000000002,-0.89,50.0,2022,6,30,23,4.34,206.0
,5995.3,10.901,3,82,50.4224872,-84.4972116,10.901,2022-06-30 23:52:23,0.0,23.0,79.0,0.0,26.5,84.0,21.0,38.200000000000045,38.200000000000045,-1.45,51.0,2022,6,30,23,4.34,206.0
,6005.83,10.508,3,82,50.4224998,-84.4973628,10.508,2022-06-30 23:52:24,0.0,23.0,79.0,0.0,26.5,84.0,21.0,38.0,38.0,-1.97,51.0,2022,6,30,23,4.34,206.0
,6016.41,10.304,3,83,50.4225178,-84.4975138,10.304,2022-06-30 23:52:25,0.0,23.0,79.0,0.0,26.5,84.0,21.0,37.60000000000002,37.60000000000002,-2.42,52.0,2022,6,30,23,4.34,206.0
,6026.09,9.116,3,82,50.4225395,-84.4976507,9.116,2022-06-30 23:52:26,23.0,23.0,79.0,31.0,26.5,84.0,21.0,37.39999999999998,37.39999999999998,-2.57,52.0,2022,6,30,23,4.34,206.0
,6034.04,7.425,3,82,50.422559,-84.4977626,7.425,2022-06-30 23:52:27,68.0,23.0,79.0,9.0,26.5,84.0,21.0,37.200000000000045,37.200000000000045,-2.69,52.0,2022,6,30,23,4.34,206.0
,6040.34,5.567,3,82,50.4225772,-84.4978504,5.567,2022-06-30 23:52:28,75.0,23.0,79.0,1.0,26.5,84.0,21.0,36.799999999999955,36.799999999999955,-3.0,71.0,2022,6,30,23,4.34,206.0
,6045.72,5.515,3,84,50.422578,-84.497928,5.515,2022-06-30 23:52:29,67.0,23.0,79.0,85.0,26.5,84.0,21.0,36.60000000000002,36.60000000000002,-3.23,91.0,2022,6,30,23,4.34,206.0
,6051.12,5.598,3,86,50.4225513,-84.4979968,5.598,2022-06-30 23:52:30,65.0,23.0,79.0,226.0,26.5,84.0,21.0,36.60000000000002,36.60000000000002,-3.23,100.0,2022,6,30,23,4.34,206.0
,6056.96,5.818,3,87,50.4225031,-84.4980504,5.818,2022-06-30 23:52:31,73.0,23.0,79.0,422.0,26.5,84.0,21.0,36.60000000000002,36.60000000000002,-3.08,100.0,2022,6,30,23,4.34,206.0
,6062.74,5.61,3,87,50.4224447,-84.4980782,5.61,2022-06-30 23:52:32,88.0,23.0,79.0,601.0,26.5,84.0,21.0,36.60000000000002,36.60000000000002,-2.55,100.0,2022,6,30,23,4.34,206.0
,6069.32,6.401,2,86,50.4223741,-84.4980809,6.401,2022-06-30 23:52:33,97.0,23.0,79.0,730.0,26.5,84.0,21.0,37.0,37.0,-1.48,100.0,2022,6,30,23,4.34,206.0
,6076.04,6.663,2,86,50.422302,-84.498081,6.663,2022-06-30 23:52:34,105.0,23.0,79.0,840.0,26.5,84.0,21.0,37.39999999999998,37.39999999999998,0.34,79.0,2022,6,30,23,4.34,206.0
,6083.04,6.331,2,86,50.4222268,-84.498081,6.331,2022-06-30 23:52:35,110.0,24.5,82.0,898.0,27.5,86.0,21.0,37.799999999999955,37.799999999999955,2.45,50.0,2022,6,30,23,4.34,206.0
,6089.71,6.08,2,86,50.4221552,-84.4980791,6.08,2022-06-30 23:52:36,109.0,30.5,92.5,863.0,30.5,94.0,21.0,38.39999999999998,38.39999999999998,3.87,49.0,2022,6,30,23,4.34,206.0
,6096.38,6.452,2,86,50.4220836,-84.4980752,6.452,2022-06-30 23:52:37,108.0,33.5,100.0,813.0,33.0,100.0,21.0,39.0,39.0,5.13,48.0,2022,6,30,23,4.34,206.0
,6102.95,6.596,2,86,50.4220131,-84.4980788,6.596,2022-06-30 23:52:38,105.0,31.0,99.5,723.0,34.0,100.0,21.0,39.799999999999955,39.799999999999955,6.56,48.0,2022,6,30,23,4.34,206.0
,6109.88,6.764,2,85,50.421939,-84.4980885,6.764,2022-06-30 23:52:39,103.0,31.0,99.5,632.0,34.0,100.0,21.0,40.39999999999998,40.39999999999998,7.52,48.0,2022,6,30,23,4.34,206.0
,6116.66,6.555,2,84,50.4218667,-84.4981005,6.555,2022-06-30 23:52:40,103.0,31.0,99.5,575.0,34.0,100.0,21.0,41.0,41.0,8.43,48.0,2022,6,30,23,4.34,206.0
,6123.27,6.998,2,86,50.4217961,-84.4981104,6.998,2022-06-30 23:52:41,105.0,31.0,99.5,459.0,34.0,100.0,21.0,41.39999999999998,41.39999999999998,9.41,48.0,2022,6,30,23,4.34,206.0
,6130.2,7.21,2,86,50.4217218,-84.4981164,7.21,2022-06-30 23:52:42,107.0,31.0,99.5,474.0,34.0,100.0,21.0,41.799999999999955,41.799999999999955,9.58,48.0,2022,6,30,23,4.34,206.0
,6137.58,7.327,2,86,50.4216427,-84.4981225,7.327,2022-06-30 23:52:43,110.0,31.0,99.5,374.0,34.0,100.0,21.0,42.200000000000045,42.200000000000045,8.89,48.0,2022,6,30,23,4.34,206.0
,6144.92,7.6,2,85,50.4215639,-84.4981266,7.6,2022-06-30 23:52:44,112.0,31.0,99.5,381.0,34.0,100.0,21.0,42.60000000000002,42.60000000000002,7.89,48.0,2022,6,30,23,4.34,206.0
,6153.16,8.056,2,84,50.4214757,-84.4981363,8.056,2022-06-30 23:52:45,108.0,31.0,99.5,368.0,34.0,100.0,21.0,42.799999999999955,42.799999999999955,6.73,48.0,2022,6,30,23,4.34,206.0
,6160.82,7.659,2,83,50.4213936,-84.4981425,7.659,2022-06-30 23:52:46,110.0,31.0,99.5,336.0,34.0,100.0,21.0,43.0,43.0,5.59,48.0,2022,6,30,23,4.34,206.0
,6168.58,7.659,2,83,50.4213104,-84.4981503,7.659,2022-06-30 23:52:47,111.0,31.0,99.5,271.0,34.0,100.0,21.0,43.200000000000045,43.200000000000045,4.45,48.0,2022,6,30,23,4.34,206.0
,6176.32,7.681,2,83,50.4212275,-84.4981582,7.681,2022-06-30 23:52:48,112.0,31.0,99.5,253.0,34.0,100.0,21.0,43.39999999999998,43.39999999999998,3.37,46.0,2022,6,30,23,4.34,206.0
,6184.1,7.657,2,84,50.4211442,-84.4981681,7.657,2022-06-30 23:52:49,111.0,27.0,89.0,250.0,29.5,89.0,21.0,43.60000000000002,43.60000000000002,2.63,45.0,2022,6,30,23,4.34,206.0
,6191.65,7.463,2,84,50.4210635,-84.4981781,7.463,2022-06-30 23:52:50,111.0,21.0,71.5,250.0,22.0,71.5,21.0,43.799999999999955,43.799999999999955,2.27,46.0,2022,6,30,23,4.34,206.0
,6198.83,7.196,2,84,50.4209866,-84.4981861,7.196,2022-06-30 23:52:51,110.0,23.0,77.5,342.0,25.0,85.0,21.0,44.0,44.0,2.18,55.0,2022,6,30,23,4.34,206.0
,6206.32,7.288,2,84,50.4209064,-84.4981941,7.288,2022-06-30 23:52:52,109.0,29.5,90.0,370.0,25.0,85.5,21.0,44.200000000000045,44.200000000000045,2.41,57.0,2022,6,30,23,4.34,206.0
,6212.97,6.718,2,84,50.4208352,-84.4982018,6.718,2022-06-30 23:52:53,107.0,22.5,88.5,367.0,29.5,92.0,21.0,44.60000000000002,44.60000000000002,2.95,53.0,2022,6,30,23,4.34,206.0
,6219.6,6.425,2,85,50.4207643,-84.4982099,6.425,2022-06-30 23:52:54,102.0,22.0,89.0,386.0,29.0,93.5,21.0,45.0,45.0,3.51,52.0,2022,6,30,23,4.34,206.0
,6226.19,6.435,2,85,50.4206934,-84.4982103,6.435,2022-06-30 23:52:55,105.0,26.5,92.5,409.0,26.5,93.0,21.0,45.200000000000045,45.200000000000045,4.02,51.0,2022,6,30,23,4.34,206.0
,6232.49,6.134,2,85,50.4206259,-84.4982064,6.134,2022-06-30 23:52:56,105.0,29.5,95.5,416.0,27.0,93.0,21.0,45.60000000000002,45.60000000000002,4.58,50.0,2022,6,30,23,4.34,206.0
,6238.44,5.909,2,84,50.420562,-84.4982044,5.909,2022-06-30 23:52:57,104.0,27.0,93.5,414.0,28.0,92.0,21.0,46.0,46.0,5.15,49.0,2022,6,30,23,4.34,206.0
,6244.29,6.044,2,83,50.4204991,-84.4982043,6.044,2022-06-30 23:52:58,103.0,28.5,96.5,359.0,29.5,95.5,21.0,46.39999999999998,46.39999999999998,5.72,50.0,2022,6,30,23,4.34,206.0
,6250.47,5.904,2,84,50.4204328,-84.4982043,5.904,2022-06-30 23:52:59,105.0,26.5,93.0,345.0,29.0,94.0,21.0,46.799999999999955,46.799999999999955,5.93,52.0,2022,6,30,23,4.34,206.0
,6255.69,5.735,2,84,50.4203768,-84.498206,5.735,2022-06-30 23:53:00,111.0,22.0,85.5,448.0,28.5,90.0,21.0,47.200000000000045,47.200000000000045,5.66,58.0,2022,6,30,23,4.34,206.0
,6262.07,5.624,2,84,50.4203084,-84.498212,5.624,2022-06-30 23:53:01,108.0,29.5,97.5,516.0,29.0,89.5,21.0,47.799999999999955,47.799999999999955,5.67,54.0,2022,6,30,23,4.34,206.0
,6267.54,5.331,2,84,50.4202497,-84.4982161,5.331,2022-06-30 23:53:02,106.0,29.5,97.5,497.0,29.0,90.0,21.0,48.200000000000045,48.200000000000045,6.1,51.0,2022,6,30,23,4.34,206.0
,6272.5,4.917,2,84,50.4201965,-84.4982181,4.917,2022-06-30 23:53:03,104.0,27.0,95.0,400.0,30.5,95.0,21.0,48.60000000000002,48.60000000000002,6.51,48.0,2022,6,30,23,4.34,206.0
,6277.93,5.382,2,84,50.4201381,-84.4982182,5.382,2022-06-30 23:53:04,104.0,24.5,89.5,330.0,28.5,93.5,21.0,49.0,49.0,7.17,47.0,2022,6,30,23,4.34,206.0
,6283.3,5.609,2,84,50.4200804,-84.4982182,5.609,2022-06-30 23:53:05,104.0,23.0,83.5,282.0,25.5,89.0,21.0,49.39999999999998,49.39999999999998,8.1,46.0,2022,6,30,23,4.34,206.0
,6288.81,5.622,2,85,50.4200213,-84.4982182,5.622,2022-06-30 23:53:06,106.0,21.5,77.0,266.0,28.0,90.5,21.0,49.799999999999955,49.799999999999955,8.45,50.0,2022,6,30,23,4.34,206.0
,6294.56,5.855,2,84,50.4199595,-84.4982201,5.855,2022-06-30 23:53:07,106.0,22.0,79.0,285.0,25.5,84.5,21.0,50.0,50.0,8.12,50.0,2022,6,30,23,4.34,206.0
,6299.95,5.107,2,84,50.4199017,-84.4982202,5.107,2022-06-30 23:53:08,107.0,21.5,76.5,261.0,26.0,83.0,21.0,50.39999999999998,50.39999999999998,7.6,49.0,2022,6,30,23,4.34,206.0
,6304.95,5.181,2,83,50.4198479,-84.4982202,5.181,2022-06-30 23:53:09,106.0,21.0,72.0,283.0,27.0,82.0,21.0,50.60000000000002,50.60000000000002,6.97,47.0,2022,6,30,23,4.34,206.0
,6310.35,5.273,2,85,50.4197901,-84.498226,5.273,2022-06-30 23:53:10,107.0,21.5,72.5,269.0,27.0,82.5,21.0,51.0,51.0,6.4,48.0,2022,6,30,23,4.34,206.0
,6315.87,5.522,2,86,50.4197311,-84.4982338,5.522,2022-06-30 23:53:11,107.0,23.0,74.0,222.0,26.0,84.0,21.0,51.200000000000045,51.200000000000045,5.76,50.0,2022,6,30,23,4.34,206.0
,6321.44,5.377,2,85,50.4196713,-84.498236,5.377,2022-06-30 23:53:12,108.0,16.0,64.5,312.0,20.5,74.0,21.0,51.39999999999998,51.39999999999998,4.82,51.0,2022,6,30,23,4.34,206.0
,6326.84,5.347,2,85,50.4196133,-84.4982342,5.347,2022-06-30 23:53:13,107.0,21.0,78.0,320.0,23.0,78.0,21.0,51.60000000000002,51.60000000000002,4.12,51.0,2022,6,30,23,4.34,206.0
,6332.01,5.091,2,86,50.4195578,-84.4982322,5.091,2022-06-30 23:53:14,107.0,24.5,85.5,270.0,24.5,81.0,21.0,51.799999999999955,51.799999999999955,3.92,51.0,2022,6,30,23,4.34,206.0
,6337.25,5.054,2,87,50.4195018,-84.4982245,5.054,2022-06-30 23:53:15,108.0,21.0,80.0,257.0,25.0,80.0,21.0,52.0,52.0,3.76,44.0,2022,6,30,23,4.34,206.0
,6342.62,5.02,2,88,50.4194444,-84.4982184,5.02,2022-06-30 23:53:16,108.0,20.0,72.0,261.0,26.5,84.0,21.0,52.200000000000045,52.200000000000045,3.71,51.0,2022,6,30,23,4.34,206.0
,6348.33,5.568,2,89,50.419383,-84.4982182,5.568,2022-06-30 23:53:17,108.0,22.5,78.5,285.0,26.5,83.0,21.0,52.39999999999998,52.39999999999998,4.05,57.0,2022,6,30,23,4.34,206.0
,6354.35,5.738,2,89,50.4193185,-84.4982239,5.738,2022-06-30 23:53:18,105.0,25.5,89.5,348.0,25.5,80.0,21.0,52.60000000000002,52.60000000000002,4.23,59.0,2022,6,30,23,4.34,206.0
,6360.32,5.589,2,88,50.4192544,-84.4982261,5.589,2022-06-30 23:53:19,101.0,27.0,93.0,349.0,28.5,86.5,21.0,52.799999999999955,52.799999999999955,3.98,54.0,2022,6,30,23,4.34,206.0
,6366.1,5.607,2,88,50.4191923,-84.4982281,5.607,2022-06-30 23:53:20,100.0,26.5,88.0,302.0,30.5,92.5,21.0,53.0,53.0,3.73,50.0,2022,6,30,23,4.34,206.0
,6372.23,5.624,2,88,50.4191265,-84.4982262,5.624,2022-06-30 23:53:21,103.0,23.0,80.5,288.0,26.0,83.5,21.0,53.200000000000045,53.200000000000045,3.6,51.0,2022,6,30,23,4.34,206.0
,6378.35,5.791,2,87,50.419061,-84.4982336,5.791,2022-06-30 23:53:22,104.0,23.5,82.5,296.0,27.0,84.0,21.0,53.39999999999998,53.39999999999998,3.5,50.0,2022,6,30,23,4.34,206.0
,6385.21,6.1,2,87,50.4189877,-84.4982437,6.1,2022-06-30 23:53:23,105.0,23.0,82.5,315.0,27.0,83.5,21.0,53.60000000000002,53.60000000000002,3.27,50.0,2022,6,30,23,4.34,206.0
,6391.39,5.82,2,88,50.4189216,-84.4982518,5.82,2022-06-30 23:53:24,106.0,22.0,81.5,306.0,26.5,82.5,21.0,53.799999999999955,53.799999999999955,2.88,51.0,2022,6,30,23,4.34,206.0
,6398.26,6.105,2,88,50.4188482,-84.4982616,6.105,2022-06-30 23:53:25,106.0,22.0,81.5,255.0,26.5,82.5,21.0,53.799999999999955,53.799999999999955,2.68,50.0,2022,6,30,23,4.34,206.0
,6404.95,6.451,2,88,50.4187766,-84.4982697,6.451,2022-06-30 23:53:26,106.0,22.0,81.5,251.0,26.5,82.5,21.0,54.0,54.0,2.68,48.0,2022,6,30,23,4.34,206.0
,6411.89,6.631,2,86,50.4187023,-84.4982775,6.631,2022-06-30 23:53:27,107.0,22.0,81.5,231.0,26.5,82.5,21.0,54.200000000000045,54.200000000000045,2.62,50.0,2022,6,30,23,4.34,206.0
,6419.21,6.667,2,85,50.4186238,-84.4982855,6.667,2022-06-30 23:53:28,107.0,21.0,75.5,228.0,26.0,80.0,21.0,54.39999999999998,54.39999999999998,2.67,52.0,2022,6,30,23,4.34,206.0
,6426.29,7.077,2,85,50.4185484,-84.4982973,7.077,2022-06-30 23:53:29,107.0,19.5,69.0,224.0,25.0,76.5,21.0,54.60000000000002,54.60000000000002,2.89,52.0,2022,6,30,23,4.34,206.0
,6433.18,6.965,2,84,50.4184748,-84.4983092,6.965,2022-06-30 23:53:30,106.0,18.5,70.5,180.0,24.0,74.0,21.0,54.799999999999955,54.799999999999955,2.91,51.0,2022,6,30,23,4.34,206.0
,6440.15,7.018,2,83,50.4184004,-84.4983191,7.018,2022-06-30 23:53:31,105.0,17.0,64.5,119.0,23.0,75.0,21.0,54.799999999999955,54.799999999999955,2.67,55.0,2022,6,30,23,4.34,206.0
,6447.4,7.211,2,84,50.4183229,-84.4983291,7.211,2022-06-30 23:53:32,100.0,15.0,52.0,141.0,19.5,65.0,21.0,54.799999999999955,54.799999999999955,2.24,38.0,2022,6,30,23,4.34,206.0
,6455.31,7.67,2,84,50.4182387,-84.4983448,7.67,2022-06-30 23:53:33,98.0,14.0,47.0,161.0,18.0,60.5,21.0,54.60000000000002,54.60000000000002,1.42,37.0,2022,6,30,23,4.34,206.0
,6463.13,7.733,2,85,50.4181552,-84.4983569,7.733,2022-06-30 23:53:34,97.0,15.0,50.5,165.0,18.0,61.0,21.0,54.60000000000002,54.60000000000002,0.44,47.0,2022,6,30,23,4.34,206.0
,6471.93,8.512,2,85,50.4180616,-84.4983747,8.512,2022-06-30 23:53:35,98.0,18.0,60.0,163.0,18.5,62.5,21.0,54.39999999999998,54.39999999999998,-0.14,50.0,2022,6,30,23,4.34,206.0
,6480.44,8.54,2,85,50.4179706,-84.4983868,8.54,2022-06-30 23:53:36,101.0,17.0,62.0,205.0,16.5,58.0,21.0,54.200000000000045,54.200000000000045,-0.62,52.0,2022,6,30,23,4.34,206.0
,6489.2,8.726,2,85,50.4178771,-84.4984006,8.726,2022-06-30 23:53:37,103.0,16.5,64.0,251.0,19.5,64.5,21.0,54.200000000000045,54.200000000000045,-1.15,52.0,2022,6,30,23,4.34,206.0
,6498.48,9.144,2,85,50.4177792,-84.4984262,9.144,2022-06-30 23:53:38,103.0,21.0,74.5,309.0,22.5,70.5,21.0,54.0,54.0,-1.38,53.0,2022,6,30,23,4.34,206.0
,6507.34,8.947,2,85,50.4176864,-84.4984537,8.947,2022-06-30 23:53:39,104.0,26.5,86.5,358.0,23.0,73.0,21.0,54.0,54.0,-1.3,55.0,2022,6,30,23,4.34,206.0
,6515.93,8.691,2,85,50.4175951,-84.498472,8.691,2022-06-30 23:53:40,103.0,29.5,89.5,365.0,23.5,80.0,21.0,54.200000000000045,54.200000000000045,-1.04,52.0,2022,6,30,23,4.34,206.0
,6524.6,8.649,2,84,50.4175031,-84.4984919,8.649,2022-06-30 23:53:41,102.0,28.0,91.5,374.0,24.0,82.5,21.0,54.39999999999998,54.39999999999998,-0.64,52.0,2022,6,30,23,4.34,206.0
,6533.42,8.764,2,83,50.4174096,-84.4985118,8.764,2022-06-30 23:53:42,102.0,32.0,95.0,438.0,27.0,87.0,21.0,54.60000000000002,54.60000000000002,0.05,51.0,2022,6,30,23,4.34,206.0
,6541.25,7.659,2,82,50.417326,-84.498524,7.659,2022-06-30 23:53:43,103.0,38.5,99.0,488.0,31.5,93.0,21.0,55.0,55.0,1.01,49.0,2022,6,30,23,4.34,206.0
,6548.72,7.412,2,82,50.4172459,-84.4985302,7.412,2022-06-30 23:53:44,101.0,34.5,98.5,352.0,34.0,99.0,21.0,55.200000000000045,55.200000000000045,1.95,51.0,2022,6,30,23,4.34,206.0
