timestamp,altitude,ascent,battery_soc,cadence,calories,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,left_right_balance,temperature,year,month,day,hour,wind_speed,wind_direction
2023-04-18 22:59:38,124.79999999999995,8.0,,0.0,59.0,9.0,2711.07,124.79999999999995,3.885,2.0,0.0,21.0,73.0,50.5170602,-84.8079689,0.0,25.0,86.5,3.885,54.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:39,125.0,8.0,,0.0,59.0,9.0,2714.61,125.0,3.281,2.0,0.0,23.0,78.0,50.5170269,-84.8079691,0.0,26.0,89.0,3.281,55.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:40,125.0,8.0,,0.0,59.0,9.0,2718.42,125.0,3.653,2.0,0.0,25.0,83.0,50.5169881,-84.8079921,0.0,27.5,91.5,3.653,55.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:41,125.0,8.0,,46.0,59.0,9.0,2722.92,125.0,4.557,2.0,0.07,27.0,88.0,50.5169472,-84.8080262,61.0,28.5,93.5,4.557,55.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:42,125.20000000000005,8.0,,67.0,59.0,9.0,2728.1,125.20000000000005,5.292,2.0,1.13,29.0,92.5,50.5169062,-84.8080696,194.0,29.5,96.0,5.292,55.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:43,125.20000000000005,8.0,,75.0,59.0,9.0,2733.57,125.20000000000005,5.45,2.0,1.27,31.0,97.5,50.5168618,-84.8081221,263.0,30.5,98.5,5.45,56.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:44,125.0,8.0,,79.0,60.0,9.0,2739.28,125.0,5.551,2.0,0.0,30.5,98.0,50.5168108,-84.8081685,270.0,29.5,97.0,5.551,56.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:45,125.0,8.0,,82.0,60.0,9.0,2745.37,125.0,5.766,2.0,0.0,28.5,95.5,50.5167587,-84.8082216,254.0,27.5,92.5,5.766,55.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:46,124.79999999999995,8.0,,84.0,60.0,9.0,2751.43,124.79999999999995,5.994,2.0,0.0,26.5,93.0,50.5167051,-84.8082763,211.0,25.5,88.5,5.994,54.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:47,124.79999999999995,8.0,,85.0,60.0,9.0,2757.43,124.79999999999995,6.035,2.0,0.0,28.0,95.0,50.5166579,-84.8083304,199.0,23.5,84.0,6.035,55.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:48,124.60000000000002,8.0,,80.0,61.0,9.0,2763.7,124.60000000000002,6.302,2.0,0.0,29.5,97.0,50.5166095,-84.8083911,198.0,21.5,79.5,6.302,68.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:49,124.60000000000002,8.0,,81.0,61.0,9.0,2770.14,124.60000000000002,6.402,2.0,0.0,29.0,96.0,50.5165554,-84.8084556,200.0,21.5,82.0,6.402,60.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:50,124.39999999999998,8.0,,81.0,61.0,9.0,2776.57,124.39999999999998,6.39,2.0,-0.1,27.0,92.0,50.5165003,-84.808513,250.0,23.0,88.5,6.39,55.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:51,124.20000000000005,8.0,,83.0,61.0,10.0,2783.06,124.20000000000005,6.245,2.0,-1.44,24.5,88.0,50.5164453,-84.8085681,250.0,24.5,94.0,6.245,52.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:52,124.20000000000005,8.0,,84.0,62.0,10.0,2789.43,124.20000000000005,6.451,2.0,-1.6,20.5,78.0,50.5163909,-84.8086224,250.0,25.0,91.0,6.451,51.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:53,124.20000000000005,8.0,,86.0,62.0,10.0,2795.94,124.20000000000005,6.533,2.0,-1.66,23.0,81.5,50.5163331,-84.8086768,232.0,21.0,83.5,6.533,55.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:54,124.20000000000005,8.0,,87.0,62.0,10.0,2802.79,124.20000000000005,6.403,2.0,-1.61,22.5,82.0,50.516277,-84.8087387,218.0,19.5,80.5,6.403,58.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:55,124.20000000000005,8.0,,87.0,62.0,10.0,2809.67,124.20000000000005,6.523,2.0,-1.39,21.0,81.0,50.5162192,-84.8088021,198.0,19.5,78.5,6.523,59.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:56,124.0,8.0,,87.0,62.0,10.0,2816.69,124.0,6.723,2.0,-1.14,22.5,82.0,50.5161636,-84.8088725,199.0,20.0,73.0,6.723,58.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:57,124.0,8.0,,88.0,63.0,10.0,2824.15,124.0,6.991,2.0,-0.05,23.5,82.0,50.5160982,-84.8089389,206.0,20.0,75.0,6.991,53.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:58,123.79999999999995,8.0,,88.0,63.0,10.0,2831.68,123.79999999999995,6.975,2.0,-0.8,24.0,83.5,50.5160304,-84.8089954,211.0,23.0,79.5,6.975,54.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:59,124.0,8.0,,88.0,63.0,10.0,2839.38,124.0,6.882,2.0,-0.63,23.0,80.5,50.5159618,-84.8090572,214.0,24.0,81.5,6.882,54.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 23:00:00,124.0,8.0,,88.0,63.0,10.0,2846.94,124.0,6.84,2.0,0.0,20.5,74.0,50.5159008,-84.8091273,210.0,23.5,81.5,6.84,53.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:01,124.0,8.0,,87.0,63.0,10.0,2854.34,124.0,6.647,2.0,0.0,19.0,68.5,50.5158376,-84.8091939,210.0,23.0,80.5,6.647,52.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:02,124.0,8.0,,81.0,63.0,10.0,2861.15,124.0,6.462,2.0,0.0,17.5,64.0,50.5157842,-84.8092577,137.0,18.5,74.5,6.462,58.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:03,124.0,8.0,,76.0,64.0,10.0,2867.86,124.0,6.509,2.0,0.0,24.0,83.5,50.5157277,-84.8093209,122.0,17.0,65.0,6.509,86.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:04,124.0,8.0,,81.0,64.0,10.0,2874.85,124.0,6.691,2.0,0.0,26.0,88.0,50.5156693,-84.8093838,120.0,16.5,61.5,6.691,68.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:05,123.79999999999995,8.0,,78.0,64.0,10.0,2881.99,123.79999999999995,6.872,2.0,0.0,23.5,79.0,50.5156093,-84.8094484,200.0,18.5,70.0,6.872,56.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:06,123.79999999999995,8.0,,77.0,64.0,10.0,2889.26,123.79999999999995,6.899,2.0,0.0,19.0,68.5,50.5155473,-84.8095115,197.0,23.0,90.0,6.899,56.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:07,123.79999999999995,8.0,,79.0,64.0,10.0,2896.94,123.79999999999995,7.104,2.0,0.0,23.0,78.5,50.5154828,-84.8095829,224.0,25.0,92.0,7.104,59.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:08,124.0,8.0,,80.0,65.0,10.0,2904.55,124.0,7.34,2.0,0.0,27.0,89.0,50.5154223,-84.809656,246.0,27.0,94.0,7.34,57.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:09,124.0,8.0,,82.0,65.0,10.0,2912.44,124.0,7.476,2.0,0.0,25.5,89.5,50.5153528,-84.8097219,263.0,27.0,93.5,7.476,56.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:10,124.0,8.0,,84.0,65.0,10.0,2920.31,124.0,7.769,2.0,0.0,23.5,86.5,50.5152834,-84.8097856,273.0,25.0,90.0,7.769,56.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:11,123.79999999999995,8.0,,74.0,65.0,10.0,2928.4,123.79999999999995,8.013,2.0,0.0,24.0,86.0,50.5152152,-84.8098632,244.0,22.0,83.5,8.013,58.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:12,123.60000000000002,8.0,,48.0,65.0,10.0,2936.11,123.60000000000002,7.804,2.0,0.0,23.5,86.0,50.5151645,-84.8099515,220.0,19.5,75.5,7.804,58.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:13,123.39999999999998,8.0,,23.0,65.0,10.0,2943.6,123.39999999999998,7.555,2.0,0.0,23.5,85.5,50.5151187,-84.8100362,196.0,17.5,67.5,7.555,58.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:14,123.39999999999998,8.0,,0.0,65.0,10.0,2950.44,123.39999999999998,7.042,2.0,0.0,23.0,85.5,50.5150802,-84.8101248,0.0,15.5,59.0,7.042,58.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:15,123.20000000000005,8.0,,0.0,65.0,10.0,2956.71,123.20000000000005,6.434,2.0,0.0,23.0,85.0,50.5150508,-84.8102018,0.0,13.0,50.5,6.434,58.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:16,123.39999999999998,8.0,,0.0,65.0,10.0,2962.66,123.39999999999998,6.126,2.0,0.0,22.5,85.0,50.5150169,-84.8102739,0.0,11.0,42.5,6.126,58.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:17,123.39999999999998,8.0,,0.0,65.0,10.0,2968.68,123.39999999999998,6.021,2.0,0.0,22.0,85.0,50.5149802,-84.8103474,0.0,9.0,34.0,6.021,58.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:18,123.60000000000002,8.0,,0.0,65.0,10.0,2974.48,123.60000000000002,5.855,2.0,0.0,22.0,84.5,50.5149472,-84.8104202,0.0,6.5,26.0,5.855,58.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:19,123.60000000000002,8.0,,0.0,65.0,10.0,2980.34,123.60000000000002,5.868,2.0,0.0,21.5,84.5,50.5149087,-84.8104857,0.0,4.5,17.5,5.868,58.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:20,123.79999999999995,8.0,,0.0,65.0,10.0,2986.37,123.79999999999995,5.989,2.0,0.0,21.5,84.0,50.5148713,-84.8105562,0.0,2.5,9.0,5.989,58.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:21,123.79999999999995,8.0,,61.0,65.0,10.0,2992.34,123.79999999999995,5.99,2.0,0.0,21.0,84.0,50.5148315,-84.8106288,15.0,0.0,1.0,5.99,55.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:22,124.0,8.0,,49.0,66.0,10.0,2998.36,124.0,5.997,2.0,0.0,13.5,53.5,50.5147903,-84.8106953,39.0,0.0,0.0,5.997,35.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:23,124.20000000000005,8.0,,39.0,66.0,10.0,3004.19,124.20000000000005,5.852,2.0,0.0,5.0,20.0,50.5147491,-84.8107594,128.0,0.0,0.0,5.852,15.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:24,124.20000000000005,8.0,,43.0,66.0,10.0,3010.16,124.20000000000005,5.934,2.0,0.0,1.0,4.5,50.5147117,-84.8108298,126.0,2.0,6.0,5.934,13.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:25,124.20000000000005,8.0,,71.0,66.0,10.0,3016.35,124.20000000000005,6.125,2.0,0.0,3.5,16.0,50.5146716,-84.8108961,115.0,6.5,21.5,6.125,20.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:26,124.20000000000005,8.0,,77.0,66.0,10.0,3023.04,124.20000000000005,6.743,2.0,0.0,6.0,27.5,50.5146341,-84.8109806,266.0,11.0,36.5,6.743,27.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:27,124.20000000000005,8.0,,85.0,67.0,10.0,3030.18,124.20000000000005,7.358,2.0,0.0,8.5,39.0,50.5145942,-84.8110716,372.0,15.5,51.5,7.358,34.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:28,124.0,8.0,,100.0,67.0,10.0,3037.95,124.0,7.87,2.0,0.0,11.0,50.0,50.5145567,-84.8111696,474.0,20.0,67.0,7.87,42.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:29,124.0,8.0,,99.0,68.0,10.0,3045.86,124.0,7.976,2.0,0.0,13.5,61.5,50.5145204,-84.8112696,554.0,24.5,82.0,7.976,37.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:30,124.0,8.0,,78.0,68.0,10.0,3053.78,124.0,7.862,2.0,0.0,16.0,73.0,50.5144843,-84.8113757,430.0,29.0,97.0,7.862,28.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:31,124.0,8.0,,55.0,68.0,10.0,3061.65,124.0,7.54,2.0,0.0,16.0,72.0,50.514451,-84.8114789,355.0,26.0,87.0,7.54,22.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:32,123.79999999999995,8.0,,32.0,69.0,10.0,3069.24,123.79999999999995,7.274,2.0,0.0,15.5,70.0,50.5144156,-84.8115794,280.0,22.0,75.0,7.274,16.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:33,123.79999999999995,8.0,,22.0,69.0,10.0,3076.31,123.79999999999995,6.749,2.0,0.0,15.0,68.0,50.5143828,-84.8116723,168.0,18.0,62.5,6.749,17.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:34,124.0,8.0,,13.0,69.0,10.0,3083.0,124.0,6.395,2.0,0.0,15.0,66.5,50.514351,-84.8117631,114.0,14.5,53.0,6.395,21.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:35,124.0,8.0,,3.0,69.0,10.0,3089.56,124.0,6.347,2.0,0.0,16.5,69.0,50.5143226,-84.811847,0.0,16.0,57.5,6.347,25.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:36,124.0,8.0,,0.0,69.0,10.0,3096.0,124.0,6.332,2.0,0.0,18.0,72.0,50.5142987,-84.811936,0.0,17.5,62.0,6.332,29.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:37,124.0,8.0,,0.0,69.0,10.0,3102.36,124.0,6.116,2.0,0.0,19.0,74.5,50.5142724,-84.8120203,0.0,19.0,66.5,6.116,33.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:38,124.0,8.0,,0.0,69.0,10.0,3108.43,124.0,5.838,2.0,0.0,20.5,77.5,50.5142456,-84.812101,0.0,20.5,71.0,5.838,37.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:39,124.0,8.0,,0.0,69.0,10.0,3114.55,124.0,5.49,2.0,0.0,21.5,80.0,50.5142145,-84.8121769,0.0,21.5,75.5,5.49,41.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:40,124.20000000000005,8.0,,0.0,69.0,10.0,3120.3,124.20000000000005,5.385,2.0,0.0,23.0,82.5,50.5141894,-84.81225,0.0,23.0,80.0,5.385,45.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:41,124.39999999999998,8.0,,28.0,69.0,10.0,3126.37,124.39999999999998,5.654,2.0,0.0,24.5,85.5,50.5141494,-84.8123159,19.0,24.5,84.5,5.654,49.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:42,124.39999999999998,8.0,,70.0,69.0,10.0,3132.62,124.39999999999998,6.107,2.0,0.0,25.5,88.0,50.5141081,-84.812392,97.0,26.0,89.0,6.107,53.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:43,124.20000000000005,8.0,,80.0,69.0,10.0,3139.39,124.20000000000005,6.445,2.0,0.0,27.0,91.0,50.51407,-84.8124751,218.0,27.5,93.5,6.445,53.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:44,124.20000000000005,8.0,,84.0,69.0,10.0,3146.11,124.20000000000005,6.62,2.0,0.0,28.0,93.5,50.5140339,-84.812563,319.0,28.5,96.5,6.62,52.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:45,124.20000000000005,8.0,,87.0,70.0,10.0,3153.15,124.20000000000005,6.883,2.0,0.0,29.0,94.5,50.5139939,-84.8126476,308.0,27.0,95.0,6.883,51.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:46,124.20000000000005,8.0,,88.0,70.0,10.0,3160.42,124.20000000000005,7.129,2.0,0.0,30.0,96.0,50.513956,-84.8127372,298.0,26.0,93.0,7.129,51.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:47,124.20000000000005,8.0,,91.0,70.0,10.0,3167.73,124.20000000000005,7.178,2.0,0.0,30.0,96.0,50.5139234,-84.8128342,296.0,24.5,93.0,7.178,50.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:48,124.20000000000005,8.0,,93.0,71.0,10.0,3175.02,124.20000000000005,7.096,2.0,0.0,28.0,89.5,50.5138883,-84.812927,279.0,24.0,92.0,7.096,50.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:49,124.20000000000005,8.0,,94.0,71.0,10.0,3182.5,124.20000000000005,7.324,2.0,0.0,23.5,76.5,50.513855,-84.8130258,245.0,23.5,89.0,7.324,49.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:50,124.39999999999998,8.0,,93.0,71.0,10.0,3190.13,124.39999999999998,7.511,2.0,0.0,19.5,68.5,50.5138199,-84.8131253,206.0,19.5,73.5,7.511,49.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:51,124.39999999999998,8.0,,86.0,71.0,10.0,3197.83,124.39999999999998,7.471,2.0,0.0,22.0,77.0,50.5137833,-84.813226,175.0,18.0,68.0,7.471,53.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:52,124.20000000000005,8.0,,83.0,71.0,10.0,3205.52,124.20000000000005,7.656,2.0,0.0,24.5,82.0,50.5137471,-84.8133256,178.0,18.5,70.5,7.656,54.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:53,124.0,8.0,,83.0,72.0,10.0,3213.26,124.0,7.699,2.0,0.0,22.5,73.0,50.5137139,-84.8134262,153.0,20.0,75.5,7.699,56.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:54,124.0,8.0,,83.0,72.0,10.0,3220.67,124.0,6.958,2.0,0.0,21.0,67.5,50.5136752,-84.8135195,135.0,20.0,75.5,6.958,62.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:55,124.0,8.0,,68.0,72.0,10.0,3227.65,124.0,6.879,2.0,0.0,22.5,70.0,50.5136378,-84.8136102,116.0,17.0,66.0,6.879,68.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:56,124.0,8.0,,46.0,72.0,10.0,3234.66,124.0,6.794,2.0,0.0,24.5,73.0,50.5136079,-84.8137022,95.0,16.0,63.0,6.794,74.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:57,124.0,8.0,,23.0,72.0,10.0,3241.26,124.0,6.439,2.0,0.0,27.0,76.5,50.5135807,-84.813793,75.0,16.0,63.0,6.439,81.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:58,124.0,8.0,,1.0,72.0,10.0,3247.75,124.0,6.257,2.0,0.0,29.0,79.5,50.5135499,-84.8138771,0.0,16.5,63.0,6.257,87.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:00:59,124.0,8.0,,0.0,72.0,10.0,3253.76,124.0,5.405,2.0,0.0,31.5,83.0,50.513525,-84.8139589,0.0,16.5,63.0,5.405,93.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:00,124.20000000000005,8.0,,10.0,72.0,10.0,3259.16,124.20000000000005,4.748,2.0,0.0,34.0,86.0,50.5134988,-84.814027,0.0,16.5,63.0,4.748,99.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:01,124.39999999999998,8.0,,7.0,72.0,10.0,3263.84,124.39999999999998,4.559,2.0,0.0,34.0,88.0,50.5134756,-84.8140888,0.0,17.5,65.5,4.559,97.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:02,124.39999999999998,8.0,,4.0,72.0,10.0,3268.54,124.39999999999998,4.517,2.0,0.0,34.0,89.0,50.5134525,-84.8141469,0.0,18.5,69.0,4.517,94.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:03,124.39999999999998,8.0,,0.0,72.0,10.0,3272.71,124.39999999999998,3.765,2.0,0.0,33.5,90.5,50.5134296,-84.8142017,0.0,20.0,72.5,3.765,91.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:04,124.60000000000002,8.0,,0.0,72.0,10.0,3276.13,124.60000000000002,2.93,2.0,0.0,33.0,91.5,50.5134137,-84.8142427,0.0,21.0,76.0,2.93,88.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:05,124.60000000000002,8.0,,0.0,72.0,10.0,3279.21,124.60000000000002,3.073,2.0,0.0,32.5,92.5,50.5133966,-84.8142792,0.0,22.5,79.5,3.073,85.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:06,124.60000000000002,8.0,,0.0,72.0,10.0,3282.58,124.60000000000002,3.342,2.0,0.0,32.0,94.0,50.5133818,-84.8143225,0.0,23.5,83.5,3.342,82.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:07,124.60000000000002,8.0,,0.0,72.0,10.0,3286.46,124.60000000000002,4.165,2.0,0.0,31.5,95.0,50.5133544,-84.814368,0.0,25.0,87.0,4.165,79.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:08,124.60000000000002,8.0,,33.0,72.0,10.0,3290.84,124.60000000000002,4.549,2.0,0.0,31.0,96.5,50.5133122,-84.8143999,42.0,26.5,90.5,4.549,76.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:09,124.60000000000002,8.0,,75.0,72.0,10.0,3295.69,124.60000000000002,5.189,2.0,0.0,30.5,97.5,50.5132637,-84.8144133,213.0,27.5,94.0,5.189,73.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:10,124.60000000000002,8.0,,81.0,73.0,10.0,3301.37,124.60000000000002,5.699,2.0,0.0,30.0,99.0,50.513203,-84.8144019,370.0,29.0,97.5,5.699,70.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:11,124.79999999999995,8.0,,84.0,73.0,10.0,3307.39,124.79999999999995,6.024,2.0,0.0,26.0,88.5,50.5131392,-84.8143837,450.0,26.5,94.5,6.024,68.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:12,124.79999999999995,8.0,,86.0,73.0,10.0,3313.46,124.79999999999995,6.219,2.0,0.0,19.0,69.0,50.5130755,-84.8143586,267.0,20.5,83.5,6.219,65.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:13,124.79999999999995,8.0,,85.0,73.0,10.0,3319.64,124.79999999999995,6.275,2.0,0.0,15.5,65.5,50.5130116,-84.8143381,193.0,19.0,73.0,6.275,62.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:14,124.79999999999995,8.0,,83.0,74.0,10.0,3325.89,124.79999999999995,6.444,2.0,0.0,17.0,67.5,50.5129479,-84.8143062,171.0,19.5,74.0,6.444,59.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:15,124.79999999999995,8.0,,84.0,74.0,10.0,3332.48,124.79999999999995,6.711,2.0,0.0,18.0,69.5,50.5128839,-84.8142696,178.0,20.0,75.5,6.711,56.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:16,124.79999999999995,8.0,,84.0,74.0,10.0,3339.17,124.79999999999995,6.768,2.0,0.0,19.5,71.0,50.5128167,-84.8142332,195.0,20.5,77.0,6.768,53.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:17,124.79999999999995,8.0,,78.0,74.0,10.0,3345.84,124.79999999999995,6.786,2.0,0.0,21.0,73.0,50.5127485,-84.8142037,209.0,21.0,78.5,6.786,54.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:18,124.60000000000002,8.0,,76.0,74.0,10.0,3352.72,124.60000000000002,6.943,2.0,0.0,22.5,75.0,50.5126768,-84.8141764,199.0,21.5,80.0,6.943,59.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:19,124.60000000000002,8.0,,64.0,74.0,10.0,3359.67,124.60000000000002,6.842,2.0,0.0,23.5,77.0,50.5126072,-84.814149,182.0,22.0,81.5,6.842,54.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:20,124.60000000000002,8.0,,51.0,75.0,10.0,3366.4,124.60000000000002,6.64,2.0,0.0,10.0,76.5,50.512539,-84.8141148,157.0,19.5,77.0,6.64,12.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:21,124.39999999999998,8.0,,54.0,75.0,10.0,3372.9,124.39999999999998,6.528,2.0,0.0,1.0,74.5,50.5124744,-84.8140785,124.0,17.5,70.5,6.528,42.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:22,124.20000000000005,8.0,,68.0,75.0,10.0,3379.34,124.20000000000005,6.496,2.0,0.0,4.0,73.0,50.5124106,-84.8140421,91.0,16.0,65.0,6.496,63.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:23,124.20000000000005,8.0,,69.0,75.0,10.0,3385.4,124.20000000000005,6.188,2.0,0.0,6.5,71.0,50.5123506,-84.8140127,86.0,14.5,59.0,6.188,43.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:24,124.39999999999998,8.0,,49.0,75.0,10.0,3391.33,124.39999999999998,6.31,2.0,0.0,9.0,69.5,50.5122918,-84.8139787,68.0,13.0,53.5,6.31,23.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:25,124.39999999999998,8.0,,37.0,75.0,10.0,3397.34,124.39999999999998,6.382,2.0,0.0,11.5,68.0,50.5122323,-84.8139421,47.0,11.5,47.5,6.382,40.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:26,124.60000000000002,8.0,,69.0,75.0,10.0,3403.54,124.60000000000002,6.296,2.0,0.0,15.0,68.0,50.5121729,-84.8139056,44.0,8.0,35.0,6.296,49.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:27,124.60000000000002,8.0,,69.0,75.0,10.0,3409.82,124.60000000000002,6.085,2.0,0.0,19.5,70.5,50.5121101,-84.813869,74.0,2.5,16.0,6.085,54.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:28,124.79999999999995,8.0,,51.0,75.0,10.0,3415.75,124.79999999999995,5.864,2.0,0.0,18.0,62.0,50.5120539,-84.813833,101.0,17.5,58.5,5.864,52.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:29,124.79999999999995,8.0,,27.0,75.0,10.0,3421.7,124.79999999999995,6.181,2.0,0.0,8.5,34.5,50.5119958,-84.8137897,81.0,18.0,64.0,6.181,74.0,12.0,2023,4,18,23,5.02,317.0
2023-04-18 23:01:30,124.60000000000002,8.0,,66.0,75.0,10.0,3428.24,124.60000000000002,6.671,2.0,0.0,12.5,48.5,50.5119293,-84.8137577,184.0,21.0,65.0,6.671,64.0,12.0,2023,4,18,23,5.02,317.0
