altitude,ascent,battery_soc,cadence,calories,descent,enhanced_altitude,grade,power,temperature,timestamp,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,year,month,day,hour,wind_speed,wind_direction
61.0,56,,92.0,61,0,61.0,0.0,211.0,3,2023-02-07 23:51:23,25.5,80.5,26.5,88.5,61.0,2183.6,6.697,2.0,50.528365,-84.8140278,6.697,2023,2,7,23,4.84,308.0
61.200000000000045,56,,88.0,61,0,61.200000000000045,0.0,209.0,3,2023-02-07 23:51:24,25.0,80.5,27.0,88.5,61.0,2190.46,6.908,2.0,50.5282972,-84.8139916,6.908,2023,2,7,23,4.84,308.0
61.39999999999998,56,,87.0,62,0,61.39999999999998,0.0,208.0,3,2023-02-07 23:51:25,24.0,80.5,27.0,88.0,53.0,2197.56,7.013,2.0,50.5282263,-84.8139585,7.013,2023,2,7,23,4.84,308.0
61.200000000000045,56,,88.0,62,0,61.200000000000045,0.0,191.0,3,2023-02-07 23:51:26,23.5,80.0,26.5,87.0,54.0,2204.51,7.061,2.0,50.5281557,-84.8139277,7.061,2023,2,7,23,4.84,308.0
60.799999999999955,56,,89.0,62,0,60.799999999999955,0.0,174.0,3,2023-02-07 23:51:27,23.5,79.0,26.0,84.5,54.0,2211.58,7.119,2.0,50.5280863,-84.813888,7.119,2023,2,7,23,4.84,308.0
60.60000000000002,56,,89.0,62,0,60.60000000000002,0.0,158.0,3,2023-02-07 23:51:28,23.5,77.5,25.0,82.0,42.0,2218.72,7.111,2.0,50.528015,-84.8138423,7.111,2023,2,7,23,4.84,308.0
60.39999999999998,56,,89.0,62,0,60.39999999999998,0.0,137.0,3,2023-02-07 23:51:29,23.0,76.0,24.5,79.5,55.0,2225.9,7.124,2.0,50.527946,-84.8137963,7.124,2023,2,7,23,4.84,308.0
60.200000000000045,56,,90.0,62,0,60.200000000000045,0.0,142.0,3,2023-02-07 23:51:30,23.0,75.0,23.5,77.0,56.0,2232.97,7.153,2.0,50.5278777,-84.8137545,7.153,2023,2,7,23,4.84,308.0
60.200000000000045,56,,91.0,62,0,60.200000000000045,0.0,153.0,3,2023-02-07 23:51:31,23.0,75.0,22.5,73.0,54.0,2240.18,7.259,2.0,50.5278078,-84.8137145,7.259,2023,2,7,23,4.84,308.0
60.0,56,,93.0,63,0,60.0,0.0,160.0,3,2023-02-07 23:51:32,22.5,76.5,20.5,67.5,51.0,2247.59,7.399,2.0,50.527735,-84.8136727,7.399,2023,2,7,23,4.84,308.0
59.799999999999955,56,,92.0,63,0,59.799999999999955,0.0,153.0,3,2023-02-07 23:51:33,21.0,70.0,20.0,65.0,49.0,2254.98,7.449,2.0,50.5276602,-84.8136326,7.449,2023,2,7,23,4.84,308.0
59.60000000000002,56,,85.0,63,0,59.60000000000002,0.0,132.0,3,2023-02-07 23:51:34,19.5,63.5,19.5,63.0,52.0,2262.42,7.603,2.0,50.5275846,-84.8135907,7.603,2023,2,7,23,4.84,308.0
59.60000000000002,56,,77.0,63,0,59.60000000000002,0.0,81.0,3,2023-02-07 23:51:35,15.0,53.0,16.5,56.5,55.0,2270.01,7.704,2.0,50.52751,-84.8135543,7.704,2023,2,7,23,4.84,308.0
59.39999999999998,56,,68.0,63,0,59.39999999999998,0.0,59.0,3,2023-02-07 23:51:36,8.5,36.5,13.5,47.5,76.0,2277.71,7.641,2.0,50.5274326,-84.8135179,7.641,2023,2,7,23,4.84,308.0
59.200000000000045,56,,54.0,63,0,59.200000000000045,0.0,44.0,3,2023-02-07 23:51:37,4.5,16.5,13.0,40.5,100.0,2285.32,7.565,2.0,50.5273551,-84.8134814,7.565,2023,2,7,23,4.84,308.0
58.799999999999955,56,,43.0,63,0,58.799999999999955,0.0,30.0,3,2023-02-07 23:51:38,8.5,38.0,8.0,36.0,100.0,2292.76,7.548,2.0,50.5272778,-84.8134451,7.548,2023,2,7,23,4.84,308.0
58.60000000000002,56,,32.0,63,0,58.60000000000002,0.0,6.0,3,2023-02-07 23:51:39,12.5,59.5,3.5,31.5,100.0,2300.26,7.55,2.0,50.5272011,-84.8134053,7.55,2023,2,7,23,4.84,308.0
58.39999999999998,56,,23.0,63,0,58.39999999999998,0.0,6.0,3,2023-02-07 23:51:40,16.0,75.0,0.0,27.0,96.0,2307.92,7.506,2.0,50.5271255,-84.8133634,7.506,2023,2,7,23,4.84,308.0
58.200000000000045,56,,13.0,63,0,58.200000000000045,0.0,5.0,3,2023-02-07 23:51:41,18.0,79.0,0.0,22.5,90.0,2315.44,7.338,2.0,50.5270519,-84.8133229,7.338,2023,2,7,23,4.84,308.0
58.0,56,,4.0,63,0,58.0,0.0,0.0,3,2023-02-07 23:51:42,19.5,82.5,0.0,18.0,84.0,2322.6,7.107,2.0,50.5269811,-84.8132812,7.107,2023,2,7,23,4.84,308.0
57.799999999999955,56,,0.0,63,0,57.799999999999955,0.0,0.0,3,2023-02-07 23:51:43,21.5,86.0,0.0,13.5,78.0,2329.59,6.941,2.0,50.5269117,-84.8132451,6.941,2023,2,7,23,4.84,308.0
57.799999999999955,56,,0.0,63,0,57.799999999999955,0.0,0.0,3,2023-02-07 23:51:44,23.0,89.5,0.0,8.5,72.0,2336.53,6.887,2.0,50.5268413,-84.8132126,6.887,2023,2,7,23,4.84,308.0
57.799999999999955,56,,0.0,63,0,57.799999999999955,0.0,0.0,3,2023-02-07 23:51:45,25.0,93.0,0.0,4.0,65.0,2343.48,6.992,2.0,50.5267705,-84.813185,6.992,2023,2,7,23,4.84,308.0
57.60000000000002,56,,77.0,63,0,57.60000000000002,0.0,152.0,3,2023-02-07 23:51:46,26.5,96.5,1.0,4.0,58.0,2350.73,7.383,2.0,50.5266953,-84.8131538,7.383,2023,2,7,23,4.84,308.0
57.60000000000002,56,,83.0,64,0,57.60000000000002,0.0,278.0,3,2023-02-07 23:51:47,26.0,95.0,14.5,48.0,51.0,2358.47,7.855,2.0,50.5266161,-84.8131174,7.855,2023,2,7,23,4.84,308.0
57.39999999999998,56,,87.0,64,0,57.39999999999998,0.0,357.0,3,2023-02-07 23:51:48,27.0,95.0,23.0,74.5,56.0,2366.3,7.999,2.0,50.526536,-84.8130847,7.999,2023,2,7,23,4.84,308.0
57.200000000000045,56,,90.0,64,0,57.200000000000045,0.0,363.0,3,2023-02-07 23:51:49,27.0,90.5,24.5,82.0,55.0,2374.16,7.925,2.0,50.5264561,-84.8130534,7.925,2023,2,7,23,4.84,308.0
57.0,56,,91.0,65,0,57.0,0.0,307.0,3,2023-02-07 23:51:50,26.0,86.5,23.0,81.5,53.0,2382.05,7.845,2.0,50.5263761,-84.8130132,7.845,2023,2,7,23,4.84,308.0
57.0,56,,90.0,65,0,57.0,0.0,266.0,3,2023-02-07 23:51:51,25.5,89.5,23.5,86.0,53.0,2389.86,7.726,2.0,50.5262973,-84.8129717,7.726,2023,2,7,23,4.84,308.0
57.0,56,,89.0,65,0,57.0,0.0,246.0,3,2023-02-07 23:51:52,23.5,83.0,25.0,87.0,56.0,2397.58,7.624,2.0,50.5262191,-84.8129353,7.624,2023,2,7,23,4.84,308.0
56.799999999999955,56,,88.0,65,0,56.799999999999955,-0.92,224.0,3,2023-02-07 23:51:53,21.5,76.0,26.5,87.5,51.0,2405.03,7.512,2.0,50.5261447,-84.8128953,7.512,2023,2,7,23,4.84,308.0
56.799999999999955,56,,87.0,66,0,56.799999999999955,-1.33,213.0,3,2023-02-07 23:51:54,21.0,76.0,25.0,82.5,49.0,2412.31,7.308,2.0,50.5260713,-84.8128573,7.308,2023,2,7,23,4.84,308.0
56.799999999999955,56,,85.0,66,0,56.799999999999955,-1.22,189.0,3,2023-02-07 23:51:55,21.5,78.0,23.0,75.5,49.0,2419.18,6.851,2.0,50.5260027,-84.8128261,6.851,2023,2,7,23,4.84,308.0
57.0,56,,74.0,66,0,57.0,-0.4,125.0,3,2023-02-07 23:51:56,21.5,73.5,22.5,73.5,42.0,2425.75,6.589,2.0,50.5259344,-84.8127934,6.589,2023,2,7,23,4.84,308.0
57.200000000000045,56,,53.0,66,0,57.200000000000045,0.0,74.0,3,2023-02-07 23:51:57,16.5,56.0,18.0,61.5,27.0,2432.57,6.449,2.0,50.525864,-84.8127698,6.449,2023,2,7,23,4.84,308.0
57.200000000000045,56,,53.0,66,0,57.200000000000045,0.0,49.0,3,2023-02-07 23:51:58,11.5,38.0,13.5,49.5,79.0,2439.49,6.203,2.0,50.5257912,-84.8127516,6.203,2023,2,7,23,4.84,308.0
57.200000000000045,56,,69.0,66,0,57.200000000000045,0.0,65.0,3,2023-02-07 23:51:59,11.5,36.5,12.5,47.5,76.0,2446.36,6.262,2.0,50.5257206,-84.812726,6.262,2023,2,7,23,4.84,308.0
57.200000000000045,56,,81.0,66,0,57.200000000000045,0.0,231.0,3,2023-02-07 23:52:00,21.0,64.0,18.0,64.0,49.0,2453.23,6.486,2.0,50.5256507,-84.8126897,6.486,2023,2,7,23,4.84,308.0
57.200000000000045,56,,82.0,67,0,57.200000000000045,0.0,294.0,3,2023-02-07 23:52:01,30.0,91.5,23.0,80.5,46.0,2460.18,6.329,2.0,50.5255792,-84.8126531,6.329,2023,2,7,23,4.84,308.0
57.39999999999998,56,,83.0,67,0,57.39999999999998,0.55,307.0,3,2023-02-07 23:52:02,29.0,91.5,30.0,93.0,48.0,2467.24,6.626,2.0,50.5255092,-84.8126167,6.626,2023,2,7,23,4.84,308.0
57.39999999999998,56,,84.0,67,0,57.39999999999998,0.91,297.0,3,2023-02-07 23:52:03,27.0,89.0,31.5,97.5,49.0,2474.38,6.792,2.0,50.5254392,-84.8125772,6.792,2023,2,7,23,4.84,308.0
57.39999999999998,56,,84.0,67,0,57.39999999999998,0.92,267.0,3,2023-02-07 23:52:04,26.0,87.0,30.0,97.0,50.0,2481.44,6.723,2.0,50.5253711,-84.8125354,6.723,2023,2,7,23,4.84,308.0
57.39999999999998,56,,84.0,68,0,57.39999999999998,0.31,262.0,3,2023-02-07 23:52:05,24.5,83.5,29.0,95.0,51.0,2488.25,6.625,2.0,50.5253033,-84.8124983,6.625,2023,2,7,23,4.84,308.0
57.39999999999998,56,,84.0,68,0,57.39999999999998,0.0,248.0,3,2023-02-07 23:52:06,22.5,80.0,28.0,93.0,50.0,2494.87,6.488,2.0,50.525238,-84.8124582,6.488,2023,2,7,23,4.84,308.0
57.39999999999998,56,,83.0,68,0,57.39999999999998,0.0,233.0,3,2023-02-07 23:52:07,21.0,76.0,27.0,90.5,48.0,2501.46,6.265,2.0,50.5251735,-84.8124165,6.265,2023,2,7,23,4.84,308.0
57.39999999999998,56,,84.0,68,0,57.39999999999998,0.0,210.0,3,2023-02-07 23:52:08,19.5,72.5,26.0,88.5,46.0,2507.51,6.111,2.0,50.5251162,-84.8123801,6.111,2023,2,7,23,4.84,308.0
57.60000000000002,56,,82.0,68,0,57.60000000000002,0.0,166.0,3,2023-02-07 23:52:09,18.0,68.0,24.5,82.5,47.0,2513.16,5.779,2.0,50.5250614,-84.8123473,5.779,2023,2,7,23,4.84,308.0
57.799999999999955,56,,78.0,69,0,57.799999999999955,0.0,128.0,3,2023-02-07 23:52:10,18.0,64.5,22.0,70.5,50.0,2518.46,5.509,2.0,50.5250069,-84.8123201,5.509,2023,2,7,23,4.84,308.0
58.0,57,,77.0,69,0,58.0,0.5,121.0,3,2023-02-07 23:52:11,21.0,70.5,20.0,64.0,52.0,2523.84,5.482,2.0,50.5249515,-84.8122968,5.482,2023,2,7,23,4.84,308.0
58.200000000000045,57,,76.0,69,0,58.200000000000045,1.0,133.0,2,2023-02-07 23:52:12,24.5,82.5,19.5,63.0,55.0,2529.68,5.776,2.0,50.5248903,-84.8122821,5.776,2023,2,7,23,4.84,308.0
58.39999999999998,57,,77.0,69,0,58.39999999999998,1.46,153.0,2,2023-02-07 23:52:13,26.5,88.5,19.5,63.0,53.0,2535.91,6.06,2.0,50.524824,-84.8122692,6.06,2023,2,7,23,4.84,308.0
58.60000000000002,57,,84.0,69,0,58.60000000000002,1.95,215.0,2,2023-02-07 23:52:14,26.5,90.0,22.5,71.5,52.0,2542.38,6.187,2.0,50.5247556,-84.8122473,6.187,2023,2,7,23,4.84,308.0
58.60000000000002,57,,89.0,70,0,58.60000000000002,2.36,257.0,2,2023-02-07 23:52:15,24.0,87.5,30.0,91.5,50.0,2548.77,6.012,2.0,50.5246897,-84.8122202,6.012,2023,2,7,23,4.84,308.0
58.799999999999955,57,,90.0,70,0,58.799999999999955,2.62,237.0,2,2023-02-07 23:52:16,22.0,78.5,29.5,89.5,48.0,2555.05,5.801,2.0,50.5246263,-84.812193,5.801,2023,2,7,23,4.84,308.0
59.0,58,,80.0,70,0,59.0,2.65,204.0,2,2023-02-07 23:52:17,19.5,70.0,28.5,87.5,46.0,2561.15,5.824,2.0,50.5245638,-84.8121654,5.824,2023,2,7,23,4.84,308.0
59.200000000000045,58,,65.0,70,0,59.200000000000045,2.52,171.0,2,2023-02-07 23:52:18,10.0,37.0,19.5,67.0,33.0,2567.0,5.647,2.0,50.5245041,-84.8121379,5.647,2023,2,7,23,4.84,308.0
59.39999999999998,58,,50.0,70,0,59.39999999999998,2.37,147.0,2,2023-02-07 23:52:19,6.0,21.0,11.0,47.0,19.0,2572.96,5.515,2.0,50.5244447,-84.8121104,5.515,2023,2,7,23,4.84,308.0
59.39999999999998,58,,34.0,70,0,59.39999999999998,2.27,123.0,2,2023-02-07 23:52:20,17.5,57.0,11.0,47.0,36.0,2578.77,5.582,2.0,50.5243861,-84.8120834,5.582,2023,2,7,23,4.84,308.0
59.60000000000002,58,,60.0,70,0,59.60000000000002,2.24,119.0,2,2023-02-07 23:52:21,28.5,92.5,11.0,47.0,95.0,2584.49,5.769,2.0,50.5243265,-84.8120567,5.769,2023,2,7,23,4.84,308.0
59.60000000000002,58,,87.0,71,0,59.60000000000002,2.2,194.0,2,2023-02-07 23:52:22,26.0,84.5,26.0,83.0,88.0,2590.55,5.9,2.0,50.5242651,-84.8120262,5.9,2023,2,7,23,4.84,308.0
59.799999999999955,59,,89.0,71,0,59.799999999999955,2.15,265.0,2,2023-02-07 23:52:23,22.0,73.5,28.0,91.5,80.0,2596.98,5.98,2.0,50.5242027,-84.8119853,5.98,2023,2,7,23,4.84,308.0
59.799999999999955,59,,91.0,71,0,59.799999999999955,2.06,262.0,2,2023-02-07 23:52:24,20.5,70.0,24.0,82.0,73.0,2603.31,5.865,2.0,50.5241424,-84.8119433,5.865,2023,2,7,23,4.84,308.0
59.799999999999955,59,,91.0,71,0,59.799999999999955,1.92,204.0,2,2023-02-07 23:52:25,23.5,76.0,24.0,75.0,66.0,2609.16,5.67,2.0,50.5240857,-84.8119067,5.67,2023,2,7,23,4.84,308.0
60.0,59,,92.0,72,0,60.0,1.79,224.0,2,2023-02-07 23:52:26,26.0,83.5,27.0,83.5,58.0,2615.13,5.995,2.0,50.524025,-84.8118742,5.995,2023,2,7,23,4.84,308.0
60.0,59,,94.0,72,0,60.0,1.56,281.0,2,2023-02-07 23:52:27,28.5,91.0,30.0,91.5,51.0,2621.32,6.147,2.0,50.523963,-84.8118468,6.147,2023,2,7,23,4.84,308.0
60.0,59,,97.0,72,0,60.0,1.28,333.0,2,2023-02-07 23:52:28,28.0,95.0,30.0,95.0,51.0,2627.42,6.046,2.0,50.5239018,-84.8118194,6.046,2023,2,7,23,4.84,308.0
60.0,59,,100.0,73,0,60.0,0.42,374.0,2,2023-02-07 23:52:29,28.0,96.5,28.5,96.0,50.0,2633.86,6.439,2.0,50.5238362,-84.8117921,6.439,2023,2,7,23,4.84,308.0
60.0,59,,106.0,73,0,60.0,0.0,458.0,2,2023-02-07 23:52:30,30.0,97.5,28.0,97.5,50.0,2641.08,7.181,2.0,50.5237642,-84.8117611,7.181,2023,2,7,23,4.84,308.0
60.0,59,,115.0,74,0,60.0,0.0,610.0,2,2023-02-07 23:52:31,29.0,95.0,30.0,98.0,49.0,2648.84,7.696,2.0,50.523685,-84.8117247,7.696,2023,2,7,23,4.84,308.0
60.0,59,,121.0,75,0,60.0,0.0,665.0,2,2023-02-07 23:52:32,28.0,92.5,31.5,98.5,49.0,2657.05,7.887,2.0,50.5235993,-84.8116883,7.887,2023,2,7,23,4.84,308.0
60.0,59,,124.0,75,0,60.0,0.0,640.0,2,2023-02-07 23:52:33,27.0,90.0,33.0,99.0,46.0,2665.59,7.92,2.0,50.5235104,-84.8116557,7.92,2023,2,7,23,4.84,308.0
60.200000000000045,59,,121.0,76,0,60.200000000000045,0.0,407.0,2,2023-02-07 23:52:34,26.0,88.5,33.0,98.5,44.0,2674.15,7.971,2.0,50.5234222,-84.8116284,7.971,2023,2,7,23,4.84,308.0
60.200000000000045,59,,110.0,76,0,60.200000000000045,0.0,238.0,2,2023-02-07 23:52:35,25.0,87.5,31.0,97.0,48.0,2682.71,7.848,2.0,50.5233314,-84.8116011,7.848,2023,2,7,23,4.84,308.0
60.200000000000045,59,,96.0,76,0,60.200000000000045,0.0,235.0,2,2023-02-07 23:52:36,24.0,87.0,29.0,96.0,59.0,2690.89,7.727,2.0,50.5232463,-84.8115704,7.727,2023,2,7,23,4.84,308.0
60.39999999999998,59,,90.0,76,0,60.39999999999998,0.0,253.0,2,2023-02-07 23:52:37,23.0,86.5,27.0,94.5,53.0,2698.42,7.262,2.0,50.5231721,-84.8115337,7.262,2023,2,7,23,4.84,308.0
60.60000000000002,59,,65.0,77,0,60.60000000000002,0.0,274.0,2,2023-02-07 23:52:38,22.5,87.5,25.0,93.0,49.0,2705.36,6.762,2.0,50.5231022,-84.8114938,6.762,2023,2,7,23,4.84,308.0
60.799999999999955,59,,77.0,77,0,60.799999999999955,0.58,249.0,2,2023-02-07 23:52:39,27.0,95.5,25.0,88.5,50.0,2712.52,6.689,3.0,50.5230294,-84.8114519,6.689,2023,2,7,23,4.84,308.0
61.0,59,,88.0,77,0,61.0,1.19,308.0,2,2023-02-07 23:52:40,26.0,95.5,26.5,92.0,52.0,2719.78,6.603,3.0,50.5229585,-84.8114119,6.603,2023,2,7,23,4.84,308.0
61.200000000000045,60,,89.0,78,0,61.200000000000045,1.55,375.0,2,2023-02-07 23:52:41,25.0,94.5,27.5,96.5,53.0,2726.83,6.469,3.0,50.5228895,-84.8113696,6.469,2023,2,7,23,4.84,308.0
61.200000000000045,60,,88.0,78,0,61.200000000000045,1.78,412.0,2,2023-02-07 23:52:42,24.5,95.0,28.5,99.0,51.0,2733.86,6.52,3.0,50.5228176,-84.8113407,6.52,2023,2,7,23,4.84,308.0
61.200000000000045,60,,88.0,78,0,61.200000000000045,1.87,375.0,2,2023-02-07 23:52:43,25.5,94.0,28.5,98.5,47.0,2740.62,6.755,3.0,50.5227457,-84.8113225,6.755,2023,2,7,23,4.84,308.0
61.200000000000045,60,,87.0,79,0,61.200000000000045,1.87,271.0,2,2023-02-07 23:52:44,21.5,78.5,27.5,94.0,44.0,2746.92,6.853,3.0,50.5226802,-84.8113006,6.853,2023,2,7,23,4.84,308.0
61.200000000000045,60,,81.0,79,0,61.200000000000045,1.72,226.0,2,2023-02-07 23:52:45,18.0,63.0,26.5,90.0,42.0,2753.8,6.65,3.0,50.52261,-84.811277,6.65,2023,2,7,23,4.84,308.0
61.200000000000045,60,,80.0,79,0,61.200000000000045,0.61,189.0,2,2023-02-07 23:52:46,15.0,54.0,20.5,71.5,40.0,2761.1,6.857,2.0,50.5225354,-84.8112476,6.857,2023,2,7,23,4.84,308.0
61.200000000000045,60,,80.0,79,0,61.200000000000045,0.0,78.0,2,2023-02-07 23:52:47,13.0,48.5,12.5,46.5,38.0,2769.01,7.047,2.0,50.5224565,-84.811206,7.047,2023,2,7,23,4.84,308.0
61.200000000000045,60,,84.0,79,0,61.200000000000045,0.0,78.0,2,2023-02-07 23:52:48,12.5,46.0,7.0,28.0,38.0,2776.52,7.036,2.0,50.5223791,-84.81117,7.036,2023,2,7,23,4.84,308.0
61.0,60,,77.0,79,0,61.0,0.0,89.0,2,2023-02-07 23:52:49,18.0,59.0,12.0,48.0,39.0,2783.69,7.294,2.0,50.5223082,-84.8111265,7.294,2023,2,7,23,4.84,308.0
61.0,60,,52.0,79,0,61.0,0.0,82.0,2,2023-02-07 23:52:50,21.0,64.5,12.5,50.0,40.0,2791.13,7.364,2.0,50.522239,-84.8110712,7.364,2023,2,7,23,4.84,308.0
60.799999999999955,60,,27.0,79,0,60.799999999999955,0.0,74.0,2,2023-02-07 23:52:51,23.5,69.0,12.5,51.0,41.0,2798.44,7.297,2.0,50.5221686,-84.8110275,7.297,2023,2,7,23,4.84,308.0
60.799999999999955,60,,2.0,79,0,60.799999999999955,0.0,0.0,2,2023-02-07 23:52:52,26.5,74.0,12.5,51.5,43.0,2805.32,6.999,2.0,50.5220999,-84.8109967,6.999,2023,2,7,23,4.84,308.0
60.60000000000002,60,,0.0,79,0,60.60000000000002,0.0,0.0,2,2023-02-07 23:52:53,29.0,78.5,12.5,52.0,44.0,2811.79,6.617,2.0,50.5220351,-84.8109607,6.617,2023,2,7,23,4.84,308.0
60.39999999999998,60,,46.0,79,0,60.39999999999998,-0.64,6.0,2,2023-02-07 23:52:54,31.5,83.5,12.5,53.0,46.0,2818.49,6.68,2.0,50.5219668,-84.8109242,6.68,2023,2,7,23,4.84,308.0
60.39999999999998,60,,84.0,79,1,60.39999999999998,-1.08,59.0,2,2023-02-07 23:52:55,34.5,88.5,12.5,53.5,49.0,2825.38,6.846,2.0,50.5218984,-84.8108878,6.846,2023,2,7,23,4.84,308.0
60.200000000000045,60,,83.0,79,1,60.200000000000045,-1.19,137.0,2,2023-02-07 23:52:56,31.5,89.0,14.5,63.5,53.0,2832.68,7.181,3.0,50.521826,-84.8108548,7.181,2023,2,7,23,4.84,308.0
60.0,60,,89.0,80,1,60.0,-1.33,380.0,2,2023-02-07 23:52:57,21.5,82.0,19.0,82.0,56.0,2840.0,7.283,3.0,50.5217505,-84.8108238,7.283,2023,2,7,23,4.84,308.0
60.0,60,,95.0,80,1,60.0,-1.44,351.0,2,2023-02-07 23:52:58,20.0,67.0,20.0,85.0,60.0,2847.33,7.5,3.0,50.5216779,-84.8107839,7.5,2023,2,7,23,4.84,308.0
59.799999999999955,60,,98.0,80,1,59.799999999999955,-1.57,305.0,2,2023-02-07 23:52:59,22.0,77.5,22.0,78.5,64.0,2854.44,7.868,3.0,50.5216085,-84.8107423,7.868,2023,2,7,23,4.84,308.0
59.60000000000002,60,,102.0,81,1,59.60000000000002,-1.72,281.0,2,2023-02-07 23:53:00,24.5,82.5,23.5,80.0,61.0,2861.59,8.091,3.0,50.5215378,-84.8107035,8.091,2023,2,7,23,4.84,308.0
59.200000000000045,60,,106.0,81,1,59.200000000000045,-1.91,354.0,2,2023-02-07 23:53:01,27.5,84.5,25.0,85.5,57.0,2872.43,9.0,3.0,50.521427,-84.8106508,9.0,2023,2,7,23,4.84,308.0
59.200000000000045,60,,111.0,82,2,59.200000000000045,-2.07,434.0,2,2023-02-07 23:53:02,30.5,86.0,27.0,91.5,54.0,2881.6,9.014,3.0,50.5213314,-84.8106107,9.014,2023,2,7,23,4.84,308.0
59.0,60,,86.0,82,2,59.0,-2.14,387.0,2,2023-02-07 23:53:03,33.5,88.0,28.5,97.0,51.0,2891.15,8.943,3.0,50.5212362,-84.810558,8.943,2023,2,7,23,4.84,308.0
58.60000000000002,60,,85.0,82,2,58.60000000000002,-2.18,242.0,2,2023-02-07 23:53:04,32.5,92.0,23.5,84.0,47.0,2901.08,9.197,3.0,50.5211425,-84.8104943,9.197,2023,2,7,23,4.84,308.0
58.200000000000045,60,,84.0,82,2,58.200000000000045,-2.17,226.0,2,2023-02-07 23:53:05,31.0,96.0,18.0,69.0,55.0,2910.42,9.365,3.0,50.5210542,-84.8104313,9.365,2023,2,7,23,4.84,308.0
57.60000000000002,60,,89.0,83,3,57.60000000000002,-2.2,372.0,2,2023-02-07 23:53:06,30.5,98.5,17.0,66.0,54.0,2920.31,9.575,3.0,50.5209611,-84.8103643,9.575,2023,2,7,23,4.84,308.0
57.0,60,,91.0,84,3,57.0,-2.42,515.0,2,2023-02-07 23:53:07,30.0,98.5,24.0,82.0,49.0,2930.99,9.854,3.0,50.5208564,-84.8102985,9.854,2023,2,7,23,4.84,308.0
56.60000000000002,60,,92.0,84,3,56.60000000000002,-2.82,567.0,2,2023-02-07 23:53:08,29.5,98.5,31.0,98.0,47.0,2941.2,9.986,3.0,50.5207523,-84.8102512,9.986,2023,2,7,23,4.84,308.0
56.39999999999998,60,,92.0,85,4,56.39999999999998,-3.21,548.0,2,2023-02-07 23:53:09,30.0,98.5,31.0,98.5,50.0,2951.98,10.184,3.0,50.5206403,-84.8102135,10.184,2023,2,7,23,4.84,308.0
56.0,60,,93.0,85,4,56.0,-3.55,543.0,2,2023-02-07 23:53:10,29.5,97.5,30.0,98.5,48.0,2962.81,10.477,3.0,50.520527,-84.8101735,10.477,2023,2,7,23,4.84,308.0
55.799999999999955,60,,95.0,86,5,55.799999999999955,-3.76,539.0,2,2023-02-07 23:53:11,29.0,96.5,30.0,98.0,47.0,2973.85,10.555,3.0,50.5204132,-84.810128,10.555,2023,2,7,23,4.84,308.0
55.799999999999955,60,,95.0,86,5,55.799999999999955,-3.74,520.0,2,2023-02-07 23:53:12,28.5,95.0,29.5,98.0,47.0,2985.01,10.582,3.0,50.5203001,-84.8100791,10.582,2023,2,7,23,4.84,308.0
55.60000000000002,60,,95.0,87,5,55.60000000000002,-3.5,502.0,2,2023-02-07 23:53:13,28.0,94.0,29.0,98.0,46.0,2996.13,10.587,3.0,50.5201869,-84.8100284,10.587,2023,2,7,23,4.84,308.0
55.39999999999998,60,,96.0,87,5,55.39999999999998,-3.14,488.0,2,2023-02-07 23:53:14,27.5,92.5,28.5,97.5,46.0,3007.23,10.579,3.0,50.5200729,-84.8099828,10.579,2023,2,7,23,4.84,308.0
55.200000000000045,60,,95.0,88,6,55.200000000000045,-2.63,479.0,2,2023-02-07 23:53:15,27.5,94.0,28.5,97.5,48.0,3018.31,10.586,3.0,50.5199588,-84.8099334,10.586,2023,2,7,23,4.84,308.0
55.200000000000045,60,,95.0,88,6,55.200000000000045,-2.07,479.0,2,2023-02-07 23:53:16,28.0,98.0,28.5,97.5,50.0,3029.59,10.591,3.0,50.5198443,-84.8098785,10.591,2023,2,7,23,4.84,308.0
55.0,60,,95.0,89,6,55.0,-1.68,527.0,2,2023-02-07 23:53:17,28.5,99.0,28.5,98.5,51.0,3041.09,10.458,3.0,50.519729,-84.809824,10.458,2023,2,7,23,4.84,308.0
55.0,60,,93.0,89,6,55.0,-1.44,516.0,2,2023-02-07 23:53:18,28.0,97.5,28.0,96.5,48.0,3052.35,10.212,3.0,50.519614,-84.8097692,10.212,2023,2,7,23,4.84,308.0
55.0,60,,93.0,90,6,55.0,-1.22,494.0,2,2023-02-07 23:53:19,27.5,96.0,27.5,94.0,50.0,3063.36,10.114,3.0,50.5195039,-84.8097104,10.114,2023,2,7,23,4.84,308.0
55.0,60,,91.0,90,6,55.0,-0.43,387.0,2,2023-02-07 23:53:20,27.0,94.5,27.0,92.0,47.0,3074.26,10.456,3.0,50.5193951,-84.8096507,10.456,2023,2,7,23,4.84,308.0
55.200000000000045,60,,89.0,90,6,55.200000000000045,0.0,295.0,2,2023-02-07 23:53:21,26.5,92.5,26.5,89.5,47.0,3084.89,10.767,3.0,50.5192884,-84.8095964,10.767,2023,2,7,23,4.84,308.0
55.200000000000045,60,,85.0,91,6,55.200000000000045,0.0,214.0,2,2023-02-07 23:53:22,26.0,91.0,26.0,87.5,52.0,3095.23,10.45,3.0,50.5191854,-84.809538,10.45,2023,2,7,23,4.84,308.0
