altitude,cadence,distance,enhanced_altitude,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,battery_soc,grade,temperature,year,month,day,hour,wind_speed,wind_direction
33.60000000000002,66,2598.28,33.60000000000002,7.957,3,19.0,52.0,67.5,50.3984204,-84.4975491,71,22.0,74.0,7.957,2022-05-28 19:43:56,,-1.32,23.0,2022,5,28,19,1.7,130.0
33.39999999999998,38,2607.12,33.39999999999998,8.169,3,19.0,50.0,67.5,50.3984363,-84.497675,142,22.0,74.0,8.169,2022-05-28 19:43:57,,-1.84,23.0,2022,5,28,19,1.7,130.0
33.200000000000045,50,2616.17,33.200000000000045,8.443,3,19.0,50.0,66.0,50.3984546,-84.4978034,146,22.0,74.5,8.443,2022-05-28 19:43:58,,-2.68,23.0,2022,5,28,19,1.7,130.0
33.0,70,2625.04,33.0,8.69,3,18.5,51.0,64.0,50.3984733,-84.4979292,135,21.5,74.5,8.69,2022-05-28 19:43:59,,-2.87,23.0,2022,5,28,19,1.7,130.0
32.799999999999955,85,2634.19,32.799999999999955,9.088,3,18.5,53.0,63.0,50.3984912,-84.4980592,124,21.5,75.0,9.088,2022-05-28 19:44:00,,-2.4,23.0,2022,5,28,19,1.7,130.0
32.39999999999998,87,2643.83,32.39999999999998,9.519,3,18.5,55.0,63.0,50.3985103,-84.4981962,113,21.5,75.0,9.519,2022-05-28 19:44:01,,-2.36,23.0,2022,5,28,19,1.7,130.0
32.200000000000045,88,2653.79,32.200000000000045,9.844,3,18.5,57.0,63.0,50.398529,-84.498338,102,21.5,75.0,9.844,2022-05-28 19:44:02,,-2.78,23.0,2022,5,28,19,1.7,130.0
32.0,92,2663.51,32.0,9.813,3,18.5,57.0,63.0,50.3985479,-84.4984761,131,21.5,75.0,9.813,2022-05-28 19:44:03,,-2.71,23.0,2022,5,28,19,1.7,130.0
32.0,94,2673.04,32.0,9.552,3,18.5,57.0,63.0,50.3985691,-84.4986109,149,21.5,75.0,9.552,2022-05-28 19:44:04,,-2.34,23.0,2022,5,28,19,1.7,130.0
32.0,94,2682.27,32.0,9.275,3,18.5,57.0,63.0,50.3985887,-84.4987416,156,21.5,75.0,9.275,2022-05-28 19:44:05,,-2.04,23.0,2022,5,28,19,1.7,130.0
32.200000000000045,94,2691.26,32.200000000000045,9.131,3,18.5,56.0,63.5,50.3986051,-84.4988696,186,22.0,75.5,9.131,2022-05-28 19:44:06,,-1.54,23.0,2022,5,28,19,1.7,130.0
32.0,93,2700.68,32.0,9.334,3,18.5,55.0,65.0,50.3986223,-84.4990039,194,23.0,76.0,9.334,2022-05-28 19:44:07,,-0.64,23.0,2022,5,28,19,1.7,130.0
32.0,93,2709.97,32.0,9.378,3,19.0,53.0,66.5,50.3986401,-84.499136,201,24.0,77.0,9.378,2022-05-28 19:44:08,,-0.03,23.0,2022,5,28,19,1.7,130.0
32.0,93,2719.05,32.0,9.176,3,19.0,52.0,67.5,50.3986578,-84.4992651,208,25.5,78.0,9.176,2022-05-28 19:44:09,,0.0,23.0,2022,5,28,19,1.7,130.0
32.0,93,2727.99,32.0,8.975,3,19.0,50.0,69.0,50.3986757,-84.4993921,216,26.5,79.0,8.975,2022-05-28 19:44:10,,0.0,23.0,2022,5,28,19,1.7,130.0
32.0,91,2736.68,32.0,8.712,3,19.5,49.0,71.0,50.3986938,-84.4995153,230,26.5,79.5,8.712,2022-05-28 19:44:11,,0.0,22.0,2022,5,28,19,1.7,130.0
32.0,89,2744.7,32.0,8.152,3,21.5,46.0,77.0,50.3987119,-84.4996287,247,26.5,80.0,8.152,2022-05-28 19:44:12,,-0.3,22.0,2022,5,28,19,1.7,130.0
32.200000000000045,89,2752.67,32.200000000000045,8.032,3,27.5,54.0,86.5,50.3987286,-84.4997416,224,26.0,85.0,8.032,2022-05-28 19:44:13,,-0.31,22.0,2022,5,28,19,1.7,130.0
32.60000000000002,88,2761.39,32.60000000000002,8.502,3,27.0,52.0,86.5,50.3987469,-84.4998652,221,27.0,83.5,8.502,2022-05-28 19:44:14,,0.59,22.0,2022,5,28,19,1.7,130.0
32.799999999999955,86,2770.06,32.799999999999955,8.804,3,26.0,50.0,85.5,50.3987651,-84.4999881,213,27.5,82.0,8.804,2022-05-28 19:44:15,,1.71,22.0,2022,5,28,19,1.7,130.0
33.200000000000045,85,2778.88,33.200000000000045,8.854,2,28.0,52.0,91.0,50.398783,-84.5001133,227,28.0,84.0,8.854,2022-05-28 19:44:16,,2.47,22.0,2022,5,28,19,1.7,130.0
33.200000000000045,84,2787.8,33.200000000000045,8.753,2,30.0,53.0,96.5,50.3988001,-84.5002402,241,28.5,85.5,8.753,2022-05-28 19:44:17,,2.88,22.0,2022,5,28,19,1.7,130.0
33.0,84,2796.47,33.0,8.674,2,33.5,54.0,98.5,50.3988159,-84.5003637,252,27.5,86.5,8.674,2022-05-28 19:44:18,,2.64,22.0,2022,5,28,19,1.7,130.0
33.200000000000045,83,2805.12,33.200000000000045,8.664,2,36.0,54.0,99.5,50.3988294,-84.5004873,253,27.5,88.5,8.664,2022-05-28 19:44:19,,1.87,22.0,2022,5,28,19,1.7,130.0
33.0,83,2813.71,33.0,8.644,2,33.5,52.0,96.0,50.3988391,-84.5006109,226,29.5,92.0,8.644,2022-05-28 19:44:20,,1.06,22.0,2022,5,28,19,1.7,130.0
33.200000000000045,84,2822.26,33.200000000000045,8.563,2,28.0,49.0,89.5,50.3988483,-84.5007338,203,32.0,93.5,8.563,2022-05-28 19:44:21,,0.34,22.0,2022,5,28,19,1.7,130.0
33.39999999999998,84,2830.74,33.39999999999998,8.306,2,24.5,48.0,82.5,50.3988594,-84.5008554,200,27.5,92.0,8.306,2022-05-28 19:44:22,,0.02,22.0,2022,5,28,19,1.7,130.0
33.60000000000002,83,2838.65,33.60000000000002,7.918,2,24.0,53.0,81.0,50.3988676,-84.5009692,186,26.5,91.5,7.918,2022-05-28 19:44:23,,0.41,22.0,2022,5,28,19,1.7,130.0
33.60000000000002,85,2846.39,33.60000000000002,7.634,2,22.0,54.0,74.0,50.3988736,-84.5010807,207,25.0,84.0,7.634,2022-05-28 19:44:24,,0.93,22.0,2022,5,28,19,1.7,130.0
33.60000000000002,87,2853.95,33.60000000000002,7.165,2,20.0,55.0,68.5,50.3988773,-84.5011899,217,23.5,78.0,7.165,2022-05-28 19:44:25,,0.96,22.0,2022,5,28,19,1.7,130.0
33.60000000000002,88,2860.69,33.60000000000002,6.372,2,20.0,58.0,68.5,50.3988793,-84.5012873,192,23.5,78.0,6.372,2022-05-28 19:44:26,,1.01,22.0,2022,5,28,19,1.7,130.0
33.60000000000002,88,2866.98,33.60000000000002,6.033,2,20.0,58.0,68.5,50.3988825,-84.5013781,113,23.5,78.0,6.033,2022-05-28 19:44:27,,1.06,22.0,2022,5,28,19,1.7,130.0
33.799999999999955,68,2872.92,33.799999999999955,5.676,2,20.0,58.0,68.5,50.3988865,-84.5014638,126,23.5,78.0,5.676,2022-05-28 19:44:28,,0.54,22.0,2022,5,28,19,1.7,130.0
34.0,43,2878.32,34.0,5.015,2,20.0,58.0,68.5,50.3988952,-84.5015408,264,23.5,78.0,5.015,2022-05-28 19:44:29,,0.03,22.0,2022,5,28,19,1.7,130.0
34.0,73,2883.44,34.0,4.463,2,20.0,58.0,68.5,50.3989164,-84.5016081,289,23.5,78.0,4.463,2022-05-28 19:44:30,,0.59,22.0,2022,5,28,19,1.7,130.0
34.200000000000045,77,2888.71,34.200000000000045,4.902,2,21.0,58.0,70.5,50.3989551,-84.5016616,466,24.0,79.0,4.902,2022-05-28 19:44:31,,1.45,22.0,2022,5,28,19,1.7,130.0
34.39999999999998,80,2893.96,34.39999999999998,5.223,2,33.0,58.0,91.5,50.3990055,-84.5016931,498,29.0,89.0,5.223,2022-05-28 19:44:32,,2.03,22.0,2022,5,28,19,1.7,130.0
34.799999999999955,82,2899.71,34.799999999999955,5.584,2,38.5,56.0,100.0,50.3990662,-84.5017055,493,33.0,95.0,5.584,2022-05-28 19:44:33,,2.64,22.0,2022,5,28,19,1.7,130.0
35.0,83,2906.11,35.0,6.332,2,38.5,52.0,100.0,50.3991348,-84.5017021,459,36.0,98.0,6.332,2022-05-28 19:44:34,,3.45,22.0,2022,5,28,19,1.7,130.0
35.39999999999998,84,2913.04,35.39999999999998,6.786,2,39.0,50.0,100.0,50.3992089,-84.5016968,434,38.0,100.0,6.786,2022-05-28 19:44:35,,4.33,22.0,2022,5,28,19,1.7,130.0
35.60000000000002,85,2920.03,35.60000000000002,6.879,2,39.0,49.0,100.0,50.3992839,-84.5016913,424,38.0,100.0,6.879,2022-05-28 19:44:36,,4.92,22.0,2022,5,28,19,1.7,130.0
36.0,85,2927.11,36.0,6.89,2,39.0,48.0,100.0,50.3993598,-84.5016834,413,38.0,100.0,6.89,2022-05-28 19:44:37,,5.35,22.0,2022,5,28,19,1.7,130.0
36.39999999999998,86,2934.24,36.39999999999998,6.774,2,36.5,48.0,99.5,50.3994359,-84.501673,394,36.5,99.5,6.774,2022-05-28 19:44:38,,5.46,22.0,2022,5,28,19,1.7,130.0
36.799999999999955,86,2941.03,36.799999999999955,6.53,2,34.5,48.0,99.5,50.3995082,-84.5016598,392,35.5,99.5,6.53,2022-05-28 19:44:39,,5.45,22.0,2022,5,28,19,1.7,130.0
37.0,86,2947.67,37.0,6.411,2,35.0,48.0,99.5,50.3995788,-84.5016471,400,35.0,99.5,6.411,2022-05-28 19:44:40,,5.4,22.0,2022,5,28,19,1.7,130.0
37.39999999999998,86,2954.45,37.39999999999998,6.419,2,37.0,48.0,100.0,50.3996512,-84.5016353,369,33.0,99.0,6.419,2022-05-28 19:44:41,,4.79,22.0,2022,5,28,19,1.7,130.0
37.799999999999955,91,2961.07,37.799999999999955,6.36,2,38.0,48.0,100.0,50.3997217,-84.5016234,406,32.0,99.0,6.36,2022-05-28 19:44:42,,4.25,22.0,2022,5,28,19,1.7,130.0
38.200000000000045,95,2967.45,38.200000000000045,6.171,2,38.0,49.0,100.0,50.3997898,-84.5016129,442,32.0,99.0,6.171,2022-05-28 19:44:43,,4.4,22.0,2022,5,28,19,1.7,130.0
38.60000000000002,95,2973.9,38.60000000000002,5.979,2,38.0,50.0,100.0,50.3998586,-84.5016016,458,32.0,99.0,5.979,2022-05-28 19:44:44,,4.74,22.0,2022,5,28,19,1.7,130.0
39.0,94,2980.43,39.0,6.183,2,38.0,50.0,100.0,50.399928,-84.5015882,487,32.0,99.0,6.183,2022-05-28 19:44:45,,4.97,22.0,2022,5,28,19,1.7,130.0
39.39999999999998,94,2986.82,39.39999999999998,6.243,2,33.5,47.0,99.0,50.3999958,-84.5015744,499,35.5,100.0,6.243,2022-05-28 19:44:46,,5.71,22.0,2022,5,28,19,1.7,130.0
39.60000000000002,94,2993.23,39.60000000000002,6.329,2,33.0,48.0,99.5,50.4000638,-84.5015595,483,33.0,99.5,6.329,2022-05-28 19:44:47,,6.47,22.0,2022,5,28,19,1.7,130.0
40.0,95,3000.04,40.0,6.629,2,33.0,49.0,100.0,50.4001359,-84.5015435,454,31.5,99.5,6.629,2022-05-28 19:44:48,,6.49,22.0,2022,5,28,19,1.7,130.0
40.60000000000002,95,3007.15,40.60000000000002,6.557,2,33.0,52.0,100.0,50.4002115,-84.5015286,440,31.5,99.5,6.557,2022-05-28 19:44:49,,6.34,22.0,2022,5,28,19,1.7,130.0
41.0,95,3014.09,41.0,6.415,2,35.5,48.0,99.0,50.4002855,-84.5015171,442,31.5,98.0,6.415,2022-05-28 19:44:50,,6.46,22.0,2022,5,28,19,1.7,130.0
41.39999999999998,95,3021.04,41.39999999999998,6.414,2,33.0,48.0,98.5,50.4003594,-84.5015036,434,33.5,99.0,6.414,2022-05-28 19:44:51,,6.62,22.0,2022,5,28,19,1.7,130.0
41.799999999999955,95,3027.85,41.799999999999955,6.397,2,31.5,48.0,96.5,50.4004318,-84.5014889,436,31.5,97.5,6.397,2022-05-28 19:44:52,,6.76,22.0,2022,5,28,19,1.7,130.0
42.200000000000045,95,3034.47,42.200000000000045,6.464,2,31.0,48.0,95.5,50.4005022,-84.5014749,449,30.5,97.0,6.464,2022-05-28 19:44:53,,6.35,22.0,2022,5,28,19,1.7,130.0
42.39999999999998,95,3041.18,42.39999999999998,6.413,2,31.0,48.0,95.5,50.4005734,-84.5014609,458,30.5,97.0,6.413,2022-05-28 19:44:54,,5.66,22.0,2022,5,28,19,1.7,130.0
42.799999999999955,95,3047.68,42.799999999999955,6.324,2,32.5,48.0,98.5,50.4006427,-84.5014494,446,30.5,97.5,6.324,2022-05-28 19:44:55,,5.19,22.0,2022,5,28,19,1.7,130.0
43.200000000000045,94,3054.1,43.200000000000045,6.321,2,34.0,48.0,99.5,50.4007112,-84.5014383,485,31.5,98.0,6.321,2022-05-28 19:44:56,,4.73,22.0,2022,5,28,19,1.7,130.0
43.799999999999955,93,3060.49,43.799999999999955,6.4,2,34.5,48.0,99.5,50.4007793,-84.5014276,497,32.5,99.0,6.4,2022-05-28 19:44:57,,4.66,22.0,2022,5,28,19,1.7,130.0
44.39999999999998,92,3066.75,44.39999999999998,6.191,2,34.0,48.0,99.5,50.4008461,-84.5014164,472,33.0,99.5,6.191,2022-05-28 19:44:58,,5.65,22.0,2022,5,28,19,1.7,130.0
44.799999999999955,91,3073.05,44.799999999999955,6.226,2,34.0,48.0,99.5,50.400913,-84.5014033,478,32.5,99.5,6.226,2022-05-28 19:44:59,,6.83,22.0,2022,5,28,19,1.7,130.0
45.200000000000045,91,3079.53,45.200000000000045,6.303,2,36.5,48.0,100.0,50.4009819,-84.5013894,469,30.0,99.0,6.303,2022-05-28 19:45:00,,7.54,22.0,2022,5,28,19,1.7,130.0
45.60000000000002,91,3085.96,45.60000000000002,6.469,2,35.5,48.0,99.5,50.4010503,-84.5013768,437,32.0,100.0,6.469,2022-05-28 19:45:01,,8.13,22.0,2022,5,28,19,1.7,130.0
46.0,91,3092.44,46.0,6.476,2,35.5,48.0,99.5,50.4011193,-84.501365,425,32.0,100.0,6.476,2022-05-28 19:45:02,,8.13,22.0,2022,5,28,19,1.7,130.0
46.60000000000002,92,3098.94,46.60000000000002,6.168,2,35.5,48.0,99.5,50.4011886,-84.5013541,413,32.0,100.0,6.168,2022-05-28 19:45:03,,7.78,22.0,2022,5,28,19,1.7,130.0
47.0,92,3105.45,47.0,6.159,2,35.5,48.0,99.5,50.4012582,-84.5013452,388,32.0,100.0,6.159,2022-05-28 19:45:04,,7.46,22.0,2022,5,28,19,1.7,130.0
47.200000000000045,92,3111.86,47.200000000000045,6.25,2,35.5,49.0,99.5,50.4013267,-84.501336,363,32.0,100.0,6.25,2022-05-28 19:45:05,,6.56,22.0,2022,5,28,19,1.7,130.0
47.60000000000002,92,3118.21,47.60000000000002,6.407,2,35.5,49.0,99.5,50.4013948,-84.5013286,337,32.0,100.0,6.407,2022-05-28 19:45:06,,5.54,22.0,2022,5,28,19,1.7,130.0
47.799999999999955,94,3124.85,47.799999999999955,6.425,2,35.5,49.0,99.5,50.4014657,-84.5013202,263,32.0,100.0,6.425,2022-05-28 19:45:07,,5.18,22.0,2022,5,28,19,1.7,130.0
48.0,97,3131.74,48.0,6.688,2,35.5,49.0,99.5,50.4015389,-84.5013057,189,32.0,100.0,6.688,2022-05-28 19:45:08,,4.74,22.0,2022,5,28,19,1.7,130.0
48.200000000000045,98,3139.02,48.200000000000045,6.844,2,33.5,49.0,97.0,50.4016161,-84.5012889,178,30.5,95.5,6.844,2022-05-28 19:45:09,,4.14,22.0,2022,5,28,19,1.7,130.0
48.39999999999998,97,3146.55,48.39999999999998,7.106,2,21.5,49.0,79.5,50.4016959,-84.5012716,278,20.5,65.5,7.106,2022-05-28 19:45:10,,4.02,22.0,2022,5,28,19,1.7,130.0
48.39999999999998,95,3154.03,48.39999999999998,7.161,2,22.5,48.0,81.5,50.4017753,-84.5012549,286,20.0,66.0,7.161,2022-05-28 19:45:11,,3.9,22.0,2022,5,28,19,1.7,130.0
48.60000000000002,93,3161.22,48.60000000000002,7.121,2,24.5,47.0,86.5,50.4018519,-84.5012415,283,21.0,69.5,7.121,2022-05-28 19:45:12,,3.15,22.0,2022,5,28,19,1.7,130.0
48.60000000000002,90,3168.34,48.60000000000002,7.183,2,26.5,46.0,91.0,50.4019278,-84.5012287,280,21.5,73.0,7.183,2022-05-28 19:45:13,,2.38,22.0,2022,5,28,19,1.7,130.0
48.799999999999955,91,3175.92,48.799999999999955,7.208,2,26.5,46.0,91.5,50.4020085,-84.5012146,247,21.5,73.5,7.208,2022-05-28 19:45:14,,1.78,22.0,2022,5,28,19,1.7,130.0
48.799999999999955,93,3183.47,48.799999999999955,7.291,2,26.5,47.0,91.5,50.4020889,-84.5012005,254,21.5,73.5,7.291,2022-05-28 19:45:15,,1.44,22.0,2022,5,28,19,1.7,130.0
48.799999999999955,93,3191.16,48.799999999999955,7.574,2,26.5,47.0,91.5,50.4021709,-84.5011878,223,21.5,73.5,7.574,2022-05-28 19:45:16,,1.24,22.0,2022,5,28,19,1.7,130.0
48.799999999999955,91,3199.23,48.799999999999955,8.004,2,26.5,47.0,91.5,50.4022573,-84.5011782,171,21.5,73.5,8.004,2022-05-28 19:45:17,,0.99,22.0,2022,5,28,19,1.7,130.0
48.799999999999955,93,3207.45,48.799999999999955,8.179,2,26.5,47.0,91.5,50.4023454,-84.5011714,172,21.5,73.5,8.179,2022-05-28 19:45:18,,0.46,22.0,2022,5,28,19,1.7,130.0
48.60000000000002,94,3215.37,48.60000000000002,7.824,2,26.5,47.0,91.5,50.4024302,-84.5011619,165,21.5,73.5,7.824,2022-05-28 19:45:19,,0.03,22.0,2022,5,28,19,1.7,130.0
48.39999999999998,94,3223.39,48.39999999999998,7.708,2,26.5,56.0,91.5,50.4025158,-84.5011487,185,21.5,73.5,7.708,2022-05-28 19:45:20,,0.0,22.0,2022,5,28,19,1.7,130.0
48.200000000000045,96,3232.08,48.200000000000045,8.38,2,26.5,59.0,91.5,50.4026084,-84.5011328,196,21.5,73.5,8.38,2022-05-28 19:45:21,,-0.65,22.0,2022,5,28,19,1.7,130.0
48.200000000000045,101,3241.28,48.200000000000045,8.935,2,25.5,58.0,87.5,50.4027063,-84.5011148,197,21.0,72.0,8.935,2022-05-28 19:45:22,,-1.44,22.0,2022,5,28,19,1.7,130.0
48.0,104,3251.16,48.0,9.54,3,19.0,51.0,66.0,50.4028113,-84.5010943,205,18.5,65.5,9.54,2022-05-28 19:45:23,,-1.72,22.0,2022,5,28,19,1.7,130.0
47.60000000000002,106,3261.46,47.60000000000002,9.898,2,22.0,55.0,73.0,50.4029209,-84.5010735,186,20.5,68.5,9.898,2022-05-28 19:45:24,,-2.01,22.0,2022,5,28,19,1.7,130.0
47.39999999999998,103,3271.4,47.39999999999998,9.696,2,20.0,51.0,70.5,50.4030267,-84.5010548,199,21.0,67.0,9.696,2022-05-28 19:45:25,,-2.49,22.0,2022,5,28,19,1.7,130.0
47.200000000000045,102,3281.09,47.200000000000045,9.671,3,18.5,46.0,68.0,50.4031298,-84.5010358,172,22.0,67.5,9.671,2022-05-28 19:45:26,,-2.6,22.0,2022,5,28,19,1.7,130.0
47.0,103,3291.24,47.0,10.066,3,20.0,43.0,65.5,50.4032378,-84.5010159,162,24.0,75.0,10.066,2022-05-28 19:45:27,,-2.51,22.0,2022,5,28,19,1.7,130.0
46.799999999999955,103,3301.72,46.799999999999955,9.581,3,20.0,44.0,65.5,50.4033493,-84.5009948,166,24.0,75.0,9.581,2022-05-28 19:45:28,,-2.61,22.0,2022,5,28,19,1.7,130.0
46.60000000000002,104,3311.64,46.60000000000002,9.234,3,21.5,51.0,75.5,50.4034547,-84.5009742,198,22.0,70.5,9.234,2022-05-28 19:45:29,,-2.6,22.0,2022,5,28,19,1.7,130.0
46.200000000000045,104,3321.6,46.200000000000045,9.65,3,20.5,52.0,72.5,50.4035609,-84.5009567,181,21.5,70.0,9.65,2022-05-28 19:45:30,,-2.13,22.0,2022,5,28,19,1.7,130.0
46.200000000000045,104,3331.61,46.200000000000045,9.744,3,19.5,52.0,68.5,50.4036677,-84.5009408,180,21.0,69.5,9.744,2022-05-28 19:45:31,,-1.85,22.0,2022,5,28,19,1.7,130.0
46.39999999999998,103,3341.53,46.39999999999998,9.607,3,18.5,53.0,67.5,50.4037732,-84.5009201,220,20.0,66.5,9.607,2022-05-28 19:45:32,,-1.65,22.0,2022,5,28,19,1.7,130.0
46.39999999999998,101,3351.84,46.39999999999998,9.582,3,21.5,55.0,73.5,50.4038822,-84.5008941,262,20.0,66.0,9.582,2022-05-28 19:45:33,,-1.12,22.0,2022,5,28,19,1.7,130.0
46.60000000000002,100,3362.08,46.60000000000002,9.113,3,20.0,54.0,70.5,50.4039905,-84.5008684,276,24.5,78.5,9.113,2022-05-28 19:45:34,,-0.54,22.0,2022,5,28,19,1.7,130.0
46.799999999999955,97,3371.48,46.799999999999955,8.662,3,28.5,56.0,92.0,50.4040895,-84.5008421,319,25.0,79.5,8.662,2022-05-28 19:45:35,,-0.05,22.0,2022,5,28,19,1.7,130.0
47.0,92,3379.93,47.0,7.993,3,30.0,57.0,96.5,50.4041787,-84.5008194,294,26.5,82.5,7.993,2022-05-28 19:45:36,,0.65,22.0,2022,5,28,19,1.7,130.0
47.200000000000045,94,3387.78,47.200000000000045,7.204,3,24.5,56.0,84.0,50.4042619,-84.5008017,312,32.0,96.0,7.204,2022-05-28 19:45:37,,1.35,22.0,2022,5,28,19,1.7,130.0
47.39999999999998,93,3395.05,47.39999999999998,6.592,3,24.5,53.0,84.0,50.4043394,-84.5007893,288,32.0,96.0,6.592,2022-05-28 19:45:38,,1.81,22.0,2022,5,28,19,1.7,130.0
47.799999999999955,95,3401.93,47.799999999999955,6.679,3,24.5,52.0,84.0,50.4044126,-84.5007758,330,32.0,96.0,6.679,2022-05-28 19:45:39,,2.6,22.0,2022,5,28,19,1.7,130.0
48.200000000000045,96,3408.39,48.200000000000045,6.603,3,28.0,52.0,88.5,50.404481,-84.5007598,339,31.5,93.5,6.603,2022-05-28 19:45:40,,3.3,22.0,2022,5,28,19,1.7,130.0
48.60000000000002,98,3414.35,48.60000000000002,6.123,3,32.0,52.0,93.0,50.4045442,-84.5007463,343,31.0,91.0,6.123,2022-05-28 19:45:41,,4.01,22.0,2022,5,28,19,1.7,130.0
49.0,99,3419.9,49.0,5.691,3,36.0,52.0,98.0,50.4046035,-84.500738,347,30.0,89.0,5.691,2022-05-28 19:45:42,,4.45,22.0,2022,5,28,19,1.7,130.0
49.200000000000045,98,3425.32,49.200000000000045,5.481,3,33.5,52.0,98.0,50.4046612,-84.5007284,329,30.0,92.5,5.481,2022-05-28 19:45:43,,4.67,22.0,2022,5,28,19,1.7,130.0
49.60000000000002,95,3431.25,49.60000000000002,5.8,3,31.0,52.0,96.5,50.404724,-84.500714,313,30.0,96.5,5.8,2022-05-28 19:45:44,,4.87,22.0,2022,5,28,19,1.7,130.0
49.799999999999955,93,3437.64,49.799999999999955,6.252,3,31.0,52.0,96.5,50.4047918,-84.5007005,327,30.0,96.5,6.252,2022-05-28 19:45:45,,5.07,22.0,2022,5,28,19,1.7,130.0
50.200000000000045,94,3444.48,50.200000000000045,6.712,3,30.5,52.0,96.0,50.4048646,-84.5006863,330,31.0,96.0,6.712,2022-05-28 19:45:46,,5.0,22.0,2022,5,28,19,1.7,130.0
50.39999999999998,94,3451.7,50.39999999999998,7.104,2,28.5,52.0,94.0,50.4049412,-84.5006704,296,33.0,95.5,7.104,2022-05-28 19:45:47,,5.12,22.0,2022,5,28,19,1.7,130.0
50.60000000000002,95,3459.25,50.60000000000002,7.436,2,27.5,52.0,90.0,50.4050213,-84.5006533,321,31.0,92.0,7.436,2022-05-28 19:45:48,,5.18,22.0,2022,5,28,19,1.7,130.0
51.0,95,3466.71,51.0,7.439,2,27.0,52.0,88.5,50.4051006,-84.5006389,317,30.5,91.0,7.439,2022-05-28 19:45:49,,4.7,22.0,2022,5,28,19,1.7,130.0
51.200000000000045,95,3473.65,51.200000000000045,7.065,2,25.0,52.0,84.5,50.4051747,-84.500627,283,28.5,90.0,7.065,2022-05-28 19:45:50,,4.35,22.0,2022,5,28,19,1.7,130.0
51.39999999999998,95,3480.32,51.39999999999998,6.778,2,23.0,52.0,79.5,50.4052458,-84.5006151,208,26.5,89.0,6.778,2022-05-28 19:45:51,,4.14,22.0,2022,5,28,19,1.7,130.0
51.60000000000002,97,3487.04,51.60000000000002,6.732,2,23.0,52.0,79.5,50.4053175,-84.5006044,210,26.5,89.0,6.732,2022-05-28 19:45:52,,3.97,22.0,2022,5,28,19,1.7,130.0
51.60000000000002,96,3493.74,51.60000000000002,6.707,2,23.0,52.0,79.5,50.4053892,-84.5005956,212,26.5,89.0,6.707,2022-05-28 19:45:53,,3.47,22.0,2022,5,28,19,1.7,130.0
51.60000000000002,94,3500.85,51.60000000000002,6.992,2,23.0,52.0,79.5,50.4054651,-84.5005853,160,26.5,89.0,6.992,2022-05-28 19:45:54,,2.73,22.0,2022,5,28,19,1.7,130.0
51.39999999999998,96,3508.59,51.39999999999998,7.534,3,21.5,52.0,74.0,50.4055477,-84.5005721,166,25.5,83.5,7.534,2022-05-28 19:45:55,,1.79,22.0,2022,5,28,19,1.7,130.0
51.39999999999998,98,3516.11,51.39999999999998,7.594,3,17.5,52.0,62.5,50.4056281,-84.5005618,156,22.5,72.0,7.594,2022-05-28 19:45:56,,0.66,22.0,2022,5,28,19,1.7,130.0
51.39999999999998,99,3524.19,51.39999999999998,8.02,3,17.5,52.0,62.0,50.4057143,-84.5005494,187,22.5,71.5,8.02,2022-05-28 19:45:57,,0.06,22.0,2022,5,28,19,1.7,130.0
51.39999999999998,101,3532.53,51.39999999999998,8.192,3,17.5,52.0,62.0,50.4058032,-84.5005345,135,22.5,71.5,8.192,2022-05-28 19:45:58,,0.0,22.0,2022,5,28,19,1.7,130.0
51.39999999999998,82,3540.92,51.39999999999998,8.324,3,20.5,44.0,71.5,50.4058927,-84.5005205,136,23.5,74.0,8.324,2022-05-28 19:45:59,,0.0,22.0,2022,5,28,19,1.7,130.0
51.200000000000045,67,3549.32,51.200000000000045,8.431,3,21.0,53.0,76.0,50.405982,-84.5005033,214,22.5,73.0,8.431,2022-05-28 19:46:00,,-0.3,22.0,2022,5,28,19,1.7,130.0
51.200000000000045,68,3557.86,51.200000000000045,8.471,3,19.0,72.0,80.0,50.4060726,-84.5004844,279,16.5,65.0,8.471,2022-05-28 19:46:01,,-0.34,22.0,2022,5,28,19,1.7,130.0
51.0,70,3566.85,51.0,8.831,3,18.5,55.0,79.0,50.4061683,-84.5004664,297,13.0,55.0,8.831,2022-05-28 19:46:02,,-0.37,22.0,2022,5,28,19,1.7,130.0
50.799999999999955,74,3576.52,50.799999999999955,9.474,3,20.5,54.0,78.0,50.4062713,-84.5004485,314,19.0,78.5,9.474,2022-05-28 19:46:03,,-0.95,22.0,2022,5,28,19,1.7,130.0
50.60000000000002,77,3587.13,50.60000000000002,10.284,3,18.5,53.0,76.5,50.4063845,-84.5004306,237,18.0,78.0,10.284,2022-05-28 19:46:04,,-1.62,22.0,2022,5,28,19,1.7,130.0
50.39999999999998,70,3598.8,50.39999999999998,11.298,3,16.5,39.0,75.5,50.406509,-84.5004116,156,17.0,76.5,11.298,2022-05-28 19:46:05,,-2.07,22.0,2022,5,28,19,1.7,130.0
49.799999999999955,46,3611.19,49.799999999999955,12.125,3,16.5,34.0,75.5,50.4066411,-84.5003892,128,17.0,76.5,12.125,2022-05-28 19:46:06,,-2.56,22.0,2022,5,28,19,1.7,130.0
