altitude,cadence,calories,distance,enhanced_altitude,enhanced_speed,gps_accuracy,heart_rate,left_right_balance,position_lat,position_long,power,speed,timestamp,ascent,battery_soc,descent,grade,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
28.399999999999977,91,60,2737.39,28.399999999999977,8.87,2,134,51.0,50.5373796,-84.8190068,277,8.87,2023-05-24 14:06:09,7.0,,19.0,0.0,23.5,83.0,25.5,92.5,21.0,2023,5,24,14,1.33,13.0
28.399999999999977,92,60,2746.72,28.399999999999977,9.002,2,134,49.0,50.5374439,-84.819108,223,9.002,2023-05-24 14:06:10,7.0,,19.0,0.0,23.0,80.0,23.5,89.0,21.0,2023,5,24,14,1.33,13.0
28.399999999999977,92,60,2755.96,28.399999999999977,8.877,2,135,47.0,50.5375112,-84.8192082,193,8.877,2023-05-24 14:06:11,7.0,,19.0,0.0,23.5,81.0,21.5,81.5,21.0,2023,5,24,14,1.33,13.0
28.600000000000023,82,61,2764.86,28.600000000000023,8.614,2,136,53.0,50.5375757,-84.8193079,158,8.614,2023-05-24 14:06:12,7.0,,19.0,0.0,24.5,83.5,19.0,72.0,21.0,2023,5,24,14,1.33,13.0
28.600000000000023,59,61,2773.84,28.600000000000023,8.547,2,137,60.0,50.5376431,-84.8194012,130,8.547,2023-05-24 14:06:13,7.0,,19.0,0.0,26.0,86.0,17.5,64.5,21.0,2023,5,24,14,1.33,13.0
28.799999999999955,35,61,2782.76,28.799999999999955,8.314,2,137,65.0,50.5377079,-84.8194923,102,8.314,2023-05-24 14:06:14,7.0,,19.0,0.0,29.5,87.0,18.0,66.0,21.0,2023,5,24,14,1.33,13.0
28.799999999999955,12,61,2791.55,28.799999999999955,8.55,2,138,70.0,50.5377716,-84.8195904,74,8.55,2023-05-24 14:06:15,7.0,,19.0,0.0,33.5,88.0,18.0,67.0,21.0,2023,5,24,14,1.33,13.0
28.799999999999955,4,61,2800.24,28.799999999999955,8.304,2,138,75.0,50.5378354,-84.8196835,0,8.304,2023-05-24 14:06:16,7.0,,19.0,0.0,37.5,89.5,18.5,68.0,21.0,2023,5,24,14,1.33,13.0
28.799999999999955,22,61,2808.59,28.799999999999955,8.099,2,139,79.0,50.5378954,-84.8197743,42,8.099,2023-05-24 14:06:17,7.0,,19.0,0.0,41.5,90.5,19.0,69.0,21.0,2023,5,24,14,1.33,13.0
28.600000000000023,31,61,2816.73,28.600000000000023,8.176,2,139,84.0,50.5379472,-84.8198647,130,8.176,2023-05-24 14:06:18,7.0,,19.0,0.0,40.5,90.5,15.5,71.0,21.0,2023,5,24,14,1.33,13.0
28.399999999999977,69,61,2825.64,28.399999999999977,8.541,2,140,86.0,50.5380047,-84.8199705,233,8.541,2023-05-24 14:06:19,7.0,,19.0,0.0,22.0,85.0,0.5,74.5,21.0,2023,5,24,14,1.33,13.0
28.399999999999977,81,62,2834.7,28.399999999999977,8.999,2,140,79.0,50.5380674,-84.8200727,336,8.999,2023-05-24 14:06:20,7.0,,19.0,0.0,22.0,79.5,8.5,78.5,21.0,2023,5,24,14,1.33,13.0
28.200000000000045,83,62,2844.02,28.200000000000045,9.328,2,140,71.0,50.538131,-84.8201727,438,9.328,2023-05-24 14:06:21,7.0,,19.0,0.0,22.5,74.0,17.5,82.5,21.0,2023,5,24,14,1.33,13.0
28.0,85,62,2853.53,28.0,9.56,2,140,63.0,50.5381985,-84.8202803,452,9.56,2023-05-24 14:06:22,7.0,,19.0,0.0,25.0,81.5,24.5,90.0,21.0,2023,5,24,14,1.33,13.0
27.799999999999955,89,63,2863.22,27.799999999999955,9.6,2,140,56.0,50.5382668,-84.8203825,503,9.6,2023-05-24 14:06:23,7.0,,19.0,0.0,28.5,97.5,28.5,97.5,21.0,2023,5,24,14,1.33,13.0
27.799999999999955,93,64,2873.08,27.799999999999955,9.934,2,140,52.0,50.5383308,-84.8204954,574,9.934,2023-05-24 14:06:24,7.0,,19.0,0.0,23.5,90.5,26.0,90.5,21.0,2023,5,24,14,1.33,13.0
27.600000000000023,95,64,2883.93,27.600000000000023,10.196,3,140,58.0,50.5383983,-84.8206213,632,10.196,2023-05-24 14:06:25,7.0,,19.0,0.0,24.5,89.0,22.5,82.5,21.0,2023,5,24,14,1.33,13.0
27.600000000000023,96,65,2895.38,27.600000000000023,10.44,3,141,63.0,50.5384776,-84.8207494,529,10.44,2023-05-24 14:06:26,7.0,,19.0,0.0,24.0,85.5,21.0,80.0,21.0,2023,5,24,14,1.33,13.0
27.600000000000023,96,65,2906.23,27.600000000000023,10.432,3,141,60.0,50.5385522,-84.8208695,336,10.432,2023-05-24 14:06:27,7.0,,19.0,0.0,22.5,79.5,21.5,83.0,20.0,2023,5,24,14,1.33,13.0
27.600000000000023,95,65,2917.34,27.600000000000023,10.165,3,141,51.0,50.5386346,-84.8209864,216,10.165,2023-05-24 14:06:28,7.0,,19.0,0.0,20.5,74.0,22.5,86.0,20.0,2023,5,24,14,1.33,13.0
27.600000000000023,94,65,2927.57,27.600000000000023,10.074,3,142,56.0,50.5387149,-84.8210919,173,10.074,2023-05-24 14:06:29,7.0,,19.0,0.0,19.0,70.0,22.5,86.0,20.0,2023,5,24,14,1.33,13.0
27.799999999999955,87,65,2937.34,27.799999999999955,9.907,3,142,53.0,50.5387849,-84.8211985,148,9.907,2023-05-24 14:06:30,7.0,,19.0,0.0,14.5,58.0,20.0,75.0,20.0,2023,5,24,14,1.33,13.0
28.0,61,65,2946.81,28.0,9.662,3,143,52.0,50.5388467,-84.8213015,130,9.662,2023-05-24 14:06:31,7.0,,19.0,0.0,12.5,52.0,17.0,64.0,20.0,2023,5,24,14,1.33,13.0
28.200000000000045,34,65,2956.07,28.200000000000045,9.411,3,143,53.0,50.5389109,-84.8214055,113,9.411,2023-05-24 14:06:32,7.0,,19.0,0.0,13.5,55.0,15.5,57.5,20.0,2023,5,24,14,1.33,13.0
28.200000000000045,7,65,2965.38,28.200000000000045,8.659,3,144,53.0,50.5389731,-84.8215092,95,8.659,2023-05-24 14:06:33,7.0,,19.0,0.0,14.0,58.0,13.5,50.5,20.0,2023,5,24,14,1.33,13.0
28.399999999999977,0,65,2974.47,28.399999999999977,8.818,3,145,53.0,50.5390359,-84.8216096,0,8.818,2023-05-24 14:06:34,7.0,,19.0,0.0,15.0,61.5,11.5,44.0,20.0,2023,5,24,14,1.33,13.0
28.399999999999977,0,65,2983.68,28.399999999999977,8.66,3,145,54.0,50.5391033,-84.8217101,0,8.66,2023-05-24 14:06:35,7.0,,19.0,0.0,16.0,64.5,10.0,37.0,20.0,2023,5,24,14,1.33,13.0
28.600000000000023,0,65,2992.49,28.600000000000023,8.572,3,145,54.0,50.5391651,-84.821804,0,8.572,2023-05-24 14:06:36,7.0,,19.0,0.0,16.5,67.5,8.0,30.5,20.0,2023,5,24,14,1.33,13.0
28.600000000000023,0,65,3000.99,28.600000000000023,8.219,3,145,54.0,50.5392245,-84.8218954,0,8.219,2023-05-24 14:06:37,7.0,,19.0,0.0,17.5,70.5,6.5,23.5,20.0,2023,5,24,14,1.33,13.0
28.600000000000023,0,65,3008.5,28.600000000000023,7.05,3,144,54.0,50.5392834,-84.8219719,0,7.05,2023-05-24 14:06:38,7.0,,19.0,0.0,18.5,73.5,4.5,17.0,20.0,2023,5,24,14,1.33,13.0
28.600000000000023,12,66,3014.65,28.600000000000023,5.637,3,144,55.0,50.5393358,-84.8220311,7,5.637,2023-05-24 14:06:39,7.0,,19.0,0.0,19.0,77.0,2.5,10.0,20.0,2023,5,24,14,1.33,13.0
28.600000000000023,46,66,3020.0,28.600000000000023,5.202,3,144,55.0,50.5393893,-84.8220504,74,5.202,2023-05-24 14:06:40,7.0,,19.0,0.0,20.0,80.0,1.0,3.5,20.0,2023,5,24,14,1.33,13.0
28.399999999999977,82,66,3025.78,28.399999999999977,5.176,3,144,55.0,50.539451,-84.8220524,184,5.176,2023-05-24 14:06:41,7.0,,19.0,0.0,21.5,82.5,4.5,16.0,20.0,2023,5,24,14,1.33,13.0
28.399999999999977,84,66,3033.1,28.399999999999977,6.543,3,143,56.0,50.5395279,-84.8220385,261,6.543,2023-05-24 14:06:42,7.0,,19.0,0.0,23.0,84.0,13.0,48.5,20.0,2023,5,24,14,1.33,13.0
28.200000000000045,84,66,3042.57,28.200000000000045,8.11,3,143,56.0,50.5396267,-84.8220066,273,8.11,2023-05-24 14:06:43,7.0,,19.0,0.0,25.0,86.0,21.5,81.0,20.0,2023,5,24,14,1.33,13.0
28.200000000000045,87,67,3052.55,28.200000000000045,9.438,3,142,58.0,50.5397327,-84.8219767,234,9.438,2023-05-24 14:06:44,7.0,,19.0,0.0,24.0,84.5,21.5,81.0,20.0,2023,5,24,14,1.33,13.0
28.200000000000045,86,67,3061.56,28.200000000000045,9.153,2,141,57.0,50.5398272,-84.8219634,219,9.153,2023-05-24 14:06:45,7.0,,19.0,0.0,23.5,83.5,22.0,82.5,20.0,2023,5,24,14,1.33,13.0
28.0,87,67,3070.16,28.0,8.735,2,141,57.0,50.5399179,-84.8219473,220,8.735,2023-05-24 14:06:46,7.0,,19.0,0.0,23.5,83.0,22.5,85.0,20.0,2023,5,24,14,1.33,13.0
28.200000000000045,86,67,3078.8,28.200000000000045,8.63,2,141,56.0,50.5400097,-84.821929,216,8.63,2023-05-24 14:06:47,7.0,,19.0,0.0,23.0,82.5,23.5,87.5,20.0,2023,5,24,14,1.33,13.0
28.200000000000045,86,67,3086.62,28.200000000000045,8.023,2,141,55.0,50.5400933,-84.8219179,208,8.023,2023-05-24 14:06:48,7.0,92.0,19.0,0.0,23.0,82.0,24.5,90.0,20.0,2023,5,24,14,1.33,13.0
28.399999999999977,74,68,3094.35,28.399999999999977,7.924,2,141,50.0,50.5401765,-84.8219022,166,7.924,2023-05-24 14:06:49,7.0,,19.0,0.0,23.0,80.0,22.0,84.0,20.0,2023,5,24,14,1.33,13.0
28.399999999999977,51,68,3103.33,28.399999999999977,8.67,3,141,44.0,50.5402714,-84.8218767,119,8.67,2023-05-24 14:06:50,7.0,,19.0,0.0,22.5,78.5,20.5,79.5,20.0,2023,5,24,14,1.33,13.0
28.600000000000023,28,68,3111.08,28.600000000000023,8.001,2,141,38.0,50.5403496,-84.8218424,73,8.001,2023-05-24 14:06:51,7.0,,19.0,0.0,22.0,78.0,20.5,79.5,20.0,2023,5,24,14,1.33,13.0
28.799999999999955,6,68,3117.17,28.799999999999955,6.606,2,141,31.0,50.5404146,-84.8218202,27,6.606,2023-05-24 14:06:52,7.0,,19.0,0.0,21.5,78.0,20.5,79.5,20.0,2023,5,24,14,1.33,13.0
28.799999999999955,0,68,3122.19,28.799999999999955,5.405,2,141,24.0,50.540468,-84.8218089,0,5.405,2023-05-24 14:06:53,7.0,,19.0,0.0,20.5,77.5,20.5,79.5,20.0,2023,5,24,14,1.33,13.0
29.0,0,68,3126.9,29.0,4.859,2,140,18.0,50.5405153,-84.8217857,0,4.859,2023-05-24 14:06:54,7.0,,19.0,0.0,20.0,77.5,20.5,80.0,20.0,2023,5,24,14,1.33,13.0
29.0,1,68,3131.09,29.0,4.37,2,140,11.0,50.5405571,-84.8217654,0,4.37,2023-05-24 14:06:55,7.0,,19.0,0.0,19.5,77.0,20.5,80.0,20.0,2023,5,24,14,1.33,13.0
29.200000000000045,84,68,3134.42,29.200000000000045,3.655,2,141,5.0,50.5405903,-84.8217477,18,3.655,2023-05-24 14:06:56,7.0,,19.0,0.0,18.5,77.0,20.5,80.0,20.0,2023,5,24,14,1.33,13.0
29.200000000000045,64,68,3137.55,29.200000000000045,3.212,2,141,2.0,50.5406229,-84.821736,29,3.212,2023-05-24 14:06:57,7.0,,19.0,0.0,18.0,76.0,20.5,80.0,20.0,2023,5,24,14,1.33,13.0
29.399999999999977,44,68,3140.05,29.399999999999977,2.664,2,141,10.0,50.540648,-84.8217268,40,2.664,2023-05-24 14:06:58,7.0,,19.0,0.0,14.0,58.0,20.0,74.5,20.0,2023,5,24,14,1.33,13.0
29.399999999999977,28,68,3142.36,29.399999999999977,2.39,2,141,18.0,50.540671,-84.8217176,55,2.39,2023-05-24 14:06:59,7.0,,19.0,0.0,10.5,40.0,19.5,69.5,20.0,2023,5,24,14,1.33,13.0
29.399999999999977,27,68,3144.53,29.399999999999977,2.223,2,141,25.0,50.5406936,-84.8217086,48,2.223,2023-05-24 14:07:00,7.0,,19.0,0.0,10.0,37.0,19.0,67.0,20.0,2023,5,24,14,1.33,13.0
29.600000000000023,25,68,3146.57,29.600000000000023,2.105,2,140,35.0,50.540716,-84.8217065,33,2.105,2023-05-24 14:07:01,7.0,,19.0,0.0,13.5,47.5,18.5,66.5,20.0,2023,5,24,14,1.33,13.0
29.600000000000023,28,68,3148.77,29.600000000000023,2.178,3,140,46.0,50.5407389,-84.8217065,36,2.178,2023-05-24 14:07:02,7.0,,19.0,0.0,16.5,58.0,18.0,66.0,20.0,2023,5,24,14,1.33,13.0
29.600000000000023,31,68,3150.88,29.600000000000023,2.123,3,140,53.0,50.5407618,-84.8217065,48,2.123,2023-05-24 14:07:03,7.0,,19.0,0.0,22.0,70.0,18.0,66.0,20.0,2023,5,24,14,1.33,13.0
29.600000000000023,36,68,3152.91,29.600000000000023,2.055,3,140,56.0,50.5407844,-84.8217065,57,2.055,2023-05-24 14:07:04,7.0,,19.0,0.0,24.5,77.5,17.5,65.0,20.0,2023,5,24,14,1.33,13.0
29.600000000000023,38,68,3154.92,29.600000000000023,2.041,3,139,57.0,50.5408068,-84.8216997,56,2.041,2023-05-24 14:07:05,7.0,,19.0,0.0,23.0,76.0,17.0,64.0,20.0,2023,5,24,14,1.33,13.0
29.600000000000023,41,68,3156.95,29.600000000000023,2.015,3,139,57.0,50.5408264,-84.8217044,56,2.015,2023-05-24 14:07:06,7.0,,19.0,0.0,18.0,61.0,17.5,63.0,20.0,2023,5,24,14,1.33,13.0
29.600000000000023,40,68,3159.04,29.600000000000023,2.075,3,138,52.0,50.5408479,-84.8216997,47,2.075,2023-05-24 14:07:07,7.0,,19.0,0.95,13.0,46.0,17.5,62.0,20.0,2023,5,24,14,1.33,13.0
29.600000000000023,34,68,3160.85,29.600000000000023,1.872,3,138,48.0,50.5408638,-84.8217112,27,1.872,2023-05-24 14:07:08,7.0,,19.0,1.3,12.5,45.5,17.5,62.0,20.0,2023,5,24,14,1.33,13.0
29.600000000000023,23,68,3162.1,29.600000000000023,1.405,3,136,,50.5408774,-84.8217156,19,1.405,2023-05-24 14:07:09,7.0,,19.0,1.08,14.5,49.5,17.5,62.0,20.0,2023,5,24,14,1.33,13.0
29.600000000000023,13,68,3163.29,29.600000000000023,1.232,2,135,,50.5408878,-84.8217226,11,1.232,2023-05-24 14:07:10,7.0,,19.0,0.9,,,,,20.0,2023,5,24,14,1.33,13.0
29.799999999999955,2,68,3163.56,29.799999999999955,0.291,2,135,,50.5408968,-84.8217247,0,0.291,2023-05-24 14:07:11,7.0,,19.0,0.8,,,,,20.0,2023,5,24,14,1.33,13.0
29.799999999999955,0,68,3163.56,29.799999999999955,0.0,2,134,,50.540899,-84.8217317,0,0.0,2023-05-24 14:07:12,7.0,,19.0,0.29,,,,,20.0,2023,5,24,14,1.33,13.0
29.799999999999955,0,68,3163.56,29.799999999999955,0.0,2,133,,50.540899,-84.8217338,0,0.0,2023-05-24 14:07:13,7.0,,19.0,0.0,,,,,20.0,2023,5,24,14,1.33,13.0
29.799999999999955,0,68,3163.56,29.799999999999955,0.0,2,131,,50.540899,-84.8217338,0,0.0,2023-05-24 14:07:14,7.0,,19.0,0.0,,,,,20.0,2023,5,24,14,1.33,13.0
29.799999999999955,0,68,3163.56,29.799999999999955,0.0,1,131,,50.540899,-84.8217338,0,0.0,2023-05-24 14:07:15,7.0,,19.0,0.0,,,,,20.0,2023,5,24,14,1.33,13.0
29.799999999999955,0,68,3163.56,29.799999999999955,0.0,1,130,,50.540899,-84.8217338,0,0.0,2023-05-24 14:07:16,7.0,,19.0,0.0,,,,,20.0,2023,5,24,14,1.33,13.0
29.799999999999955,0,68,3163.56,29.799999999999955,0.0,1,130,,50.540899,-84.8217338,0,0.0,2023-05-24 14:07:17,7.0,,19.0,0.0,,,,,20.0,2023,5,24,14,1.33,13.0
29.799999999999955,0,68,3163.56,29.799999999999955,0.0,1,129,,50.540899,-84.8217338,0,0.0,2023-05-24 14:07:18,7.0,,19.0,0.0,,,,,20.0,2023,5,24,14,1.33,13.0
