distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,calories,power,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
1027.06,6.46,3,50.5250382,-84.7973044,6.46,2023-05-31 13:21:27,,63.0,23.0,121.0,23.5,77.0,78.5,16.5,71.5,16.0,73.39999999999998,73.39999999999998,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1033.03,6.079,2,50.5250245,-84.7973863,6.079,2023-05-31 13:21:28,,46.0,23.0,108.0,24.0,68.0,80.5,19.5,75.5,16.0,73.60000000000002,73.60000000000002,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1038.52,5.64,2,50.5250109,-84.7974589,5.64,2023-05-31 13:21:29,,29.0,23.0,95.0,25.0,59.0,82.0,22.5,79.5,16.0,73.60000000000002,73.60000000000002,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1043.72,5.316,2,50.5249927,-84.7975315,5.316,2023-05-31 13:21:30,,11.0,23.0,82.0,25.5,49.0,83.5,23.5,81.0,16.0,73.79999999999995,73.79999999999995,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1048.55,4.957,2,50.5249745,-84.7975954,4.957,2023-05-31 13:21:31,,0.0,23.0,0.0,26.0,49.0,84.5,23.5,82.0,16.0,73.79999999999995,73.79999999999995,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1053.6,5.021,2,50.5249562,-84.7976684,5.021,2023-05-31 13:21:32,,0.0,23.0,0.0,26.5,51.0,85.5,24.0,83.5,16.0,73.79999999999995,73.79999999999995,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1058.14,4.726,2,50.5249384,-84.7977308,4.726,2023-05-31 13:21:33,,0.0,23.0,0.0,27.0,52.0,86.5,24.5,84.5,16.0,73.79999999999995,73.79999999999995,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1062.23,4.192,2,50.5249154,-84.7977773,4.192,2023-05-31 13:21:34,,0.0,23.0,0.0,27.5,54.0,87.5,25.0,85.5,16.0,74.0,74.0,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1065.07,3.162,2,50.5249062,-84.7978226,3.162,2023-05-31 13:21:35,,0.0,23.0,0.0,28.0,55.0,88.5,25.0,86.5,16.0,74.39999999999998,74.39999999999998,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1067.28,1.825,2,50.5248926,-84.7978497,1.825,2023-05-31 13:21:36,,0.0,23.0,0.0,28.5,57.0,89.0,25.5,88.0,16.0,74.60000000000002,74.60000000000002,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1069.11,1.155,2,50.524879,-84.7978588,1.155,2023-05-31 13:21:37,,0.0,23.0,0.0,29.0,58.0,90.0,26.0,89.0,16.0,74.79999999999995,74.79999999999995,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1069.9,1.119,2,50.5248699,-84.797868,1.119,2023-05-31 13:21:38,,0.0,23.0,0.0,29.5,60.0,91.0,26.0,90.0,16.0,74.79999999999995,74.79999999999995,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1071.86,1.546,2,50.5248564,-84.797895,1.546,2023-05-31 13:21:39,,0.0,23.0,0.0,30.0,61.0,92.0,26.5,91.5,16.0,74.79999999999995,74.79999999999995,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1074.51,2.756,2,50.524838,-84.7979135,2.756,2023-05-31 13:21:40,,0.0,23.0,0.0,30.5,63.0,93.0,27.0,92.5,16.0,75.0,75.0,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1078.55,3.499,2,50.5248059,-84.7979594,3.499,2023-05-31 13:21:41,,0.0,23.0,0.0,31.0,64.0,94.0,27.5,93.5,16.0,75.0,75.0,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1082.87,4.294,2,50.5247741,-84.7980048,4.294,2023-05-31 13:21:42,,24.0,23.0,51.0,31.5,66.0,95.0,27.5,95.0,16.0,74.79999999999995,74.79999999999995,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1087.97,5.057,2,50.5247422,-84.7980688,5.057,2023-05-31 13:21:43,,39.0,23.0,134.0,32.5,67.0,96.0,28.0,96.0,16.0,74.79999999999995,74.79999999999995,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1093.72,5.511,2,50.5247101,-84.7981326,5.511,2023-05-31 13:21:44,,44.0,23.0,351.0,33.0,69.0,97.0,28.5,97.0,16.0,74.60000000000002,74.60000000000002,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1098.79,4.961,2,50.5246739,-84.798187,4.961,2023-05-31 13:21:45,,39.0,24.0,350.0,31.5,70.0,96.0,28.5,97.5,16.0,74.60000000000002,74.60000000000002,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1104.28,5.301,2,50.5246377,-84.7982504,5.301,2023-05-31 13:21:46,,35.0,24.0,346.0,29.0,71.0,94.0,29.0,97.5,16.0,74.60000000000002,74.60000000000002,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1110.26,6.056,2,50.5246025,-84.7983209,6.056,2023-05-31 13:21:47,,44.0,24.0,321.0,26.5,73.0,91.5,28.0,96.5,16.0,74.39999999999998,74.39999999999998,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1116.79,6.562,2,50.5245601,-84.7983966,6.562,2023-05-31 13:21:48,,58.0,25.0,298.0,24.5,72.0,89.5,22.0,88.5,16.0,74.39999999999998,74.39999999999998,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1123.43,6.991,2,50.5245189,-84.7984787,6.991,2023-05-31 13:21:49,,66.0,25.0,324.0,21.5,58.0,85.0,20.0,83.5,16.0,74.20000000000005,74.20000000000005,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1130.48,6.609,2,50.5244735,-84.7985605,6.609,2023-05-31 13:21:50,,68.0,25.0,342.0,19.5,53.0,82.5,19.0,82.5,16.0,74.20000000000005,74.20000000000005,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1137.0,6.809,2,50.5244332,-84.7986413,6.809,2023-05-31 13:21:51,,70.0,26.0,343.0,18.5,51.0,81.5,19.0,82.5,16.0,74.20000000000005,74.20000000000005,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1144.1,7.294,2,50.5243822,-84.7987154,7.294,2023-05-31 13:21:52,,72.0,26.0,332.0,17.5,50.0,78.5,18.5,81.5,16.0,74.39999999999998,74.39999999999998,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1151.21,7.284,2,50.5243284,-84.7987871,7.284,2023-05-31 13:21:53,,73.0,26.0,330.0,16.5,47.0,75.5,18.5,80.5,16.0,74.20000000000005,74.20000000000005,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1158.89,7.561,2,50.5242686,-84.7988698,7.561,2023-05-31 13:21:54,,77.0,27.0,349.0,18.0,47.0,79.0,20.0,81.5,16.0,74.20000000000005,74.20000000000005,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1166.33,7.26,2,50.5242143,-84.7989422,7.26,2023-05-31 13:21:55,,78.0,27.0,351.0,21.0,48.0,87.0,20.0,84.5,16.0,74.39999999999998,74.39999999999998,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1173.65,7.054,2,50.5241599,-84.7990148,7.054,2023-05-31 13:21:56,,77.0,27.0,305.0,24.5,51.0,93.5,21.0,89.0,16.0,74.60000000000002,74.60000000000002,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1180.93,7.151,2,50.5241002,-84.7990883,7.151,2023-05-31 13:21:57,,79.0,27.0,257.0,27.0,55.0,95.5,25.0,94.0,16.0,74.60000000000002,74.60000000000002,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1188.21,7.248,2,50.5240454,-84.7991613,7.248,2023-05-31 13:21:58,,80.0,28.0,257.0,29.5,57.0,97.5,28.5,99.0,16.0,74.79999999999995,74.79999999999995,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1194.97,7.08,2,50.5239915,-84.7992242,7.08,2023-05-31 13:21:59,,80.0,28.0,312.0,29.0,56.0,96.0,28.5,99.0,16.0,74.79999999999995,74.79999999999995,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1202.3,6.642,2,50.5239228,-84.7992882,6.642,2023-05-31 13:22:00,,80.0,28.0,306.0,28.0,55.0,94.5,27.5,99.0,16.0,75.0,75.0,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1209.76,7.025,2,50.5238567,-84.7993411,7.025,2023-05-31 13:22:01,,79.0,29.0,298.0,27.0,54.0,93.5,27.0,97.5,16.0,75.20000000000005,75.20000000000005,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1218.76,7.03,2,50.5237633,-84.7993885,7.03,2023-05-31 13:22:02,,81.0,29.0,306.0,28.0,53.0,96.0,25.5,92.0,16.0,75.39999999999998,75.39999999999998,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1226.65,7.115,2,50.5236904,-84.7994431,7.115,2023-05-31 13:22:03,,83.0,29.0,328.0,28.5,54.0,96.5,27.0,94.0,16.0,75.39999999999998,75.39999999999998,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1234.3,7.118,2,50.5236181,-84.7994974,7.118,2023-05-31 13:22:04,,84.0,30.0,339.0,29.0,54.0,96.5,28.0,96.5,16.0,75.60000000000002,75.60000000000002,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1241.68,6.91,2,50.5235542,-84.7995522,6.91,2023-05-31 13:22:05,,84.0,30.0,337.0,28.5,53.0,96.0,29.0,98.0,16.0,75.60000000000002,75.60000000000002,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1248.73,7.006,2,50.5234949,-84.7996161,7.006,2023-05-31 13:22:06,,85.0,30.0,330.0,26.0,53.0,94.0,28.0,98.0,16.0,75.79999999999995,75.79999999999995,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1255.48,6.737,2,50.5234407,-84.7996794,6.737,2023-05-31 13:22:07,,85.0,31.0,322.0,23.5,53.0,92.0,27.5,98.0,16.0,76.0,76.0,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1262.08,6.763,2,50.523383,-84.7997416,6.763,2023-05-31 13:22:08,,85.0,31.0,314.0,24.5,53.0,92.5,28.0,96.5,16.0,76.20000000000005,76.20000000000005,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1268.95,6.785,2,50.5233266,-84.7998073,6.785,2023-05-31 13:22:09,,84.0,31.0,313.0,26.0,54.0,94.0,28.0,96.5,16.0,76.39999999999998,76.39999999999998,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1275.57,6.786,2,50.5232767,-84.7998707,6.786,2023-05-31 13:22:10,,84.0,32.0,307.0,28.0,53.0,95.5,27.0,97.5,16.0,76.60000000000002,76.60000000000002,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1282.2,6.801,2,50.5232156,-84.7999318,6.801,2023-05-31 13:22:11,,84.0,32.0,297.0,29.5,51.0,96.0,26.0,98.0,16.0,76.79999999999995,76.79999999999995,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1291.3,6.775,2,50.523127,-84.7999704,6.775,2023-05-31 13:22:12,,83.0,32.0,287.0,28.0,50.0,90.5,26.0,97.0,16.0,77.0,77.0,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1298.86,7.76,2,50.5230536,-84.8000255,7.76,2023-05-31 13:22:13,,83.0,32.0,276.0,24.5,54.0,86.5,26.0,97.0,16.0,77.20000000000005,77.20000000000005,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1305.45,6.89,2,50.5229995,-84.8000887,6.89,2023-05-31 13:22:14,,81.0,33.0,255.0,23.5,55.0,87.0,26.5,96.0,16.0,77.39999999999998,77.39999999999998,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1312.22,6.787,2,50.522949,-84.800153,6.787,2023-05-31 13:22:15,,79.0,33.0,270.0,23.0,54.0,88.5,27.0,95.0,16.0,77.79999999999995,77.79999999999995,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1318.64,6.529,2,50.5228993,-84.8002162,6.529,2023-05-31 13:22:16,,78.0,33.0,293.0,22.0,54.0,89.0,26.0,94.0,16.0,78.20000000000005,78.20000000000005,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1324.96,6.355,2,50.5228532,-84.8002807,6.355,2023-05-31 13:22:17,,78.0,33.0,292.0,21.0,58.0,89.0,25.5,93.5,16.0,78.39999999999998,78.39999999999998,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1331.64,6.615,2,50.5227992,-84.8003527,6.615,2023-05-31 13:22:18,,79.0,34.0,258.0,23.0,50.0,84.5,27.0,90.5,16.0,78.60000000000002,78.60000000000002,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1338.24,6.623,2,50.5227447,-84.8004163,6.623,2023-05-31 13:22:19,,79.0,34.0,230.0,24.0,52.0,82.5,26.5,90.5,16.0,78.79999999999995,78.79999999999995,0.0,0.0,0.0,2023,5,31,13,2.82,207.0
1345.15,6.809,2,50.5226899,-84.8004803,6.809,2023-05-31 13:22:20,,80.0,34.0,212.0,23.5,54.0,82.5,25.0,92.0,16.0,78.79999999999995,78.79999999999995,0.0,0.0,2.93,2023,5,31,13,2.82,207.0
1351.76,6.715,2,50.5226398,-84.800544,6.715,2023-05-31 13:22:21,,80.0,34.0,196.0,23.0,55.0,80.5,23.0,92.0,16.0,78.79999999999995,78.79999999999995,0.0,1.0,3.32,2023,5,31,13,2.82,207.0
1358.28,6.623,2,50.5225892,-84.8006175,6.623,2023-05-31 13:22:22,,80.0,34.0,179.0,19.0,56.0,72.5,21.0,83.0,16.0,78.79999999999995,78.79999999999995,0.0,1.0,2.81,2023,5,31,13,2.82,207.0
1364.84,6.815,2,50.5225393,-84.8006813,6.815,2023-05-31 13:22:23,,77.0,35.0,150.0,20.0,55.0,75.0,17.5,69.0,16.0,78.79999999999995,78.79999999999995,0.0,1.0,0.48,2023,5,31,13,2.82,207.0
1371.21,6.463,2,50.5224943,-84.8007531,6.463,2023-05-31 13:22:24,,69.0,35.0,144.0,18.0,48.0,72.0,18.0,68.0,16.0,78.60000000000002,78.60000000000002,0.0,1.0,0.0,2023,5,31,13,2.82,207.0
1377.66,6.479,2,50.5224442,-84.8008169,6.479,2023-05-31 13:22:25,,51.0,35.0,122.0,15.5,22.0,66.0,20.5,73.0,16.0,78.60000000000002,78.60000000000002,0.0,1.0,0.0,2023,5,31,13,2.82,207.0
1384.26,6.453,2,50.5223935,-84.8008815,6.453,2023-05-31 13:22:26,,54.0,35.0,86.0,14.5,25.0,59.5,21.5,76.0,16.0,78.60000000000002,78.60000000000002,0.0,1.0,0.0,2023,5,31,13,2.82,207.0
1391.0,6.655,2,50.522339,-84.800945,6.655,2023-05-31 13:22:27,,42.0,35.0,71.0,13.5,73.0,53.0,22.5,79.0,16.0,78.39999999999998,78.39999999999998,0.0,1.0,0.0,2023,5,31,13,2.82,207.0
1397.67,6.662,2,50.5222849,-84.8010081,6.662,2023-05-31 13:22:28,,27.0,35.0,59.0,17.5,62.0,58.0,21.0,75.0,16.0,78.20000000000005,78.20000000000005,0.0,1.0,0.0,2023,5,31,13,2.82,207.0
1403.88,5.57,2,50.522239,-84.8010724,5.57,2023-05-31 13:22:29,,12.0,35.0,46.0,22.0,51.0,64.0,19.5,71.0,16.0,78.20000000000005,78.20000000000005,0.0,1.0,-0.98,2023,5,31,13,2.82,207.0
1408.7,4.869,2,50.5222031,-84.8011263,4.869,2023-05-31 13:22:30,,0.0,35.0,0.0,26.5,40.0,70.0,18.0,66.5,16.0,78.0,78.0,0.0,1.0,-1.34,2023,5,31,13,2.82,207.0
1413.29,4.611,2,50.5221667,-84.8011718,4.611,2023-05-31 13:22:31,,0.0,35.0,0.0,31.0,30.0,75.5,16.5,62.5,16.0,78.0,78.0,0.0,1.0,-1.38,2023,5,31,13,2.82,207.0
1417.57,4.306,2,50.5221298,-84.8012086,4.306,2023-05-31 13:22:32,,0.0,35.0,0.0,35.0,19.0,81.5,15.0,58.0,16.0,77.79999999999995,77.79999999999995,0.0,1.0,-1.41,2023,5,31,13,2.82,207.0
1421.45,4.088,3,50.5220937,-84.8012357,4.088,2023-05-31 13:22:33,,22.0,35.0,5.0,39.5,8.0,87.5,13.5,54.0,16.0,77.79999999999995,77.79999999999995,0.0,1.0,-1.46,2023,5,31,13,2.82,207.0
1425.56,4.494,3,50.5220534,-84.8012626,4.494,2023-05-31 13:22:34,,74.0,35.0,16.0,35.5,26.0,88.0,13.0,52.5,16.0,77.79999999999995,77.79999999999995,0.0,1.0,-1.47,2023,5,31,13,2.82,207.0
1430.52,4.855,3,50.5220072,-84.8012904,4.855,2023-05-31 13:22:35,,62.0,35.0,61.0,27.0,46.0,85.5,13.0,52.5,16.0,77.60000000000002,77.60000000000002,0.0,1.0,-1.49,2023,5,31,13,2.82,207.0
1437.74,6.264,3,50.5219614,-84.801373,6.264,2023-05-31 13:22:36,,70.0,35.0,209.0,20.5,56.0,84.0,14.0,56.5,16.0,77.60000000000002,77.60000000000002,0.0,2.0,-1.47,2023,5,31,13,2.82,207.0
1445.92,6.71,3,50.5219112,-84.8014731,6.71,2023-05-31 13:22:37,,78.0,36.0,311.0,22.0,54.0,88.0,18.0,77.0,16.0,77.39999999999998,77.39999999999998,0.0,2.0,-1.51,2023,5,31,13,2.82,207.0
1453.41,7.237,3,50.5218527,-84.801554,7.237,2023-05-31 13:22:38,,82.0,36.0,335.0,22.0,57.0,84.0,19.5,84.5,16.0,77.39999999999998,77.39999999999998,0.0,2.0,-1.59,2023,5,31,13,2.82,207.0
1461.74,7.476,3,50.5217885,-84.8016365,7.476,2023-05-31 13:22:39,,86.0,36.0,238.0,20.5,53.0,74.0,20.0,84.0,16.0,77.20000000000005,77.20000000000005,0.0,2.0,-1.54,2023,5,31,13,2.82,207.0
1470.8,7.816,3,50.5217153,-84.8017193,7.816,2023-05-31 13:22:40,,88.0,36.0,197.0,17.5,52.0,61.0,18.0,73.0,16.0,77.0,77.0,0.0,2.0,-1.55,2023,5,31,13,2.82,207.0
1478.65,7.84,3,50.5216608,-84.8018098,7.84,2023-05-31 13:22:41,,74.0,37.0,146.0,18.0,57.0,64.5,15.0,56.0,16.0,76.60000000000002,76.60000000000002,0.0,2.0,-1.68,2023,5,31,13,2.82,207.0
1486.69,7.797,3,50.5215926,-84.8018828,7.797,2023-05-31 13:22:42,,57.0,37.0,82.0,14.0,38.0,45.5,12.5,46.5,16.0,76.39999999999998,76.39999999999998,0.0,2.0,-1.95,2023,5,31,13,2.82,207.0
1494.82,7.298,3,50.5215383,-84.8019732,7.298,2023-05-31 13:22:43,,38.0,37.0,61.0,13.0,20.0,42.0,12.5,45.0,16.0,76.20000000000005,76.20000000000005,0.0,3.0,-2.12,2023,5,31,13,2.82,207.0
1502.44,7.164,3,50.5214838,-84.802055,7.164,2023-05-31 13:22:44,,20.0,37.0,41.0,14.0,16.0,45.5,13.0,47.5,16.0,75.79999999999995,75.79999999999995,0.0,3.0,-2.29,2023,5,31,13,2.82,207.0
1509.88,7.139,3,50.521429,-84.8021289,7.139,2023-05-31 13:22:45,,1.0,37.0,0.0,15.0,19.0,48.5,13.5,49.5,16.0,75.60000000000002,75.60000000000002,0.0,3.0,-2.45,2023,5,31,13,2.82,207.0
1518.64,8.44,3,50.5213969,-84.8022473,8.44,2023-05-31 13:22:46,,0.0,37.0,0.0,15.5,21.0,52.0,14.5,51.5,16.0,75.39999999999998,75.39999999999998,0.0,3.0,-2.61,2023,5,31,13,2.82,207.0
1526.28,7.848,3,50.5213562,-84.8023468,7.848,2023-05-31 13:22:47,,0.0,37.0,0.0,16.5,24.0,55.5,15.0,54.0,16.0,75.20000000000005,75.20000000000005,0.0,3.0,-2.76,2023,5,31,13,2.82,207.0
1533.39,7.294,3,50.5213197,-84.8024377,7.294,2023-05-31 13:22:48,,0.0,37.0,0.0,17.5,27.0,59.0,15.5,56.0,16.0,75.0,75.0,0.0,4.0,-2.82,2023,5,31,13,2.82,207.0
1539.54,6.448,3,50.5212744,-84.8025009,6.448,2023-05-31 13:22:49,,0.0,37.0,0.0,18.0,30.0,62.5,16.0,58.5,16.0,74.79999999999995,74.79999999999995,0.0,4.0,-2.73,2023,5,31,13,2.82,207.0
1547.64,7.687,3,50.5211968,-84.802556,7.687,2023-05-31 13:22:50,,0.0,37.0,0.0,19.0,33.0,66.0,17.0,60.5,16.0,74.79999999999995,74.79999999999995,0.0,4.0,-2.6,2023,5,31,13,2.82,207.0
1555.06,7.477,3,50.5211375,-84.8026292,7.477,2023-05-31 13:22:51,,0.0,37.0,0.0,20.0,35.0,69.0,17.5,63.0,16.0,74.60000000000002,74.60000000000002,0.0,4.0,-2.49,2023,5,31,13,2.82,207.0
1562.56,7.733,3,50.5210896,-84.8027164,7.733,2023-05-31 13:22:52,,0.0,37.0,0.0,20.5,38.0,72.5,18.0,65.0,16.0,74.60000000000002,74.60000000000002,0.0,5.0,-2.36,2023,5,31,13,2.82,207.0
1573.07,9.546,3,50.5210375,-84.8028479,9.546,2023-05-31 13:22:53,,0.0,37.0,0.0,21.5,41.0,76.0,18.5,67.0,16.0,74.60000000000002,74.60000000000002,0.0,5.0,-2.03,2023,5,31,13,2.82,207.0
1581.1,8.451,3,50.520997,-84.8029558,8.451,2023-05-31 13:22:54,,0.0,37.0,0.0,22.5,44.0,79.5,19.0,69.5,16.0,74.60000000000002,74.60000000000002,0.0,5.0,-1.66,2023,5,31,13,2.82,207.0
1588.25,7.439,3,50.5209418,-84.8030204,7.439,2023-05-31 13:22:55,,0.0,37.0,0.0,23.0,47.0,83.0,20.0,71.5,16.0,74.39999999999998,74.39999999999998,0.0,5.0,-1.29,2023,5,31,13,2.82,207.0
1594.81,6.791,3,50.5208873,-84.803084,6.791,2023-05-31 13:22:56,,50.0,37.0,13.0,24.0,49.0,86.5,20.5,74.0,16.0,74.39999999999998,74.39999999999998,0.0,5.0,-0.96,2023,5,31,13,2.82,207.0
1600.47,6.109,3,50.5208441,-84.8031445,6.109,2023-05-31 13:22:57,,51.0,37.0,123.0,24.0,52.0,87.0,21.0,77.5,16.0,74.39999999999998,74.39999999999998,0.0,5.0,-0.17,2023,5,31,13,2.82,207.0
1606.72,6.093,3,50.5207968,-84.8032016,6.093,2023-05-31 13:22:58,,51.0,37.0,126.0,24.0,56.0,87.0,21.5,81.0,16.0,74.39999999999998,74.39999999999998,0.0,5.0,0.0,2023,5,31,13,2.82,207.0
1612.99,6.195,3,50.5207418,-84.8032566,6.195,2023-05-31 13:22:59,,51.0,37.0,116.0,23.0,57.0,84.0,22.0,84.0,16.0,74.39999999999998,74.39999999999998,0.0,5.0,0.0,2023,5,31,13,2.82,207.0
1619.08,6.114,3,50.5206871,-84.8033113,6.114,2023-05-31 13:23:00,,51.0,37.0,101.0,18.5,53.0,66.5,23.5,85.0,16.0,74.39999999999998,74.39999999999998,0.0,5.0,0.0,2023,5,31,13,2.82,207.0
1624.83,5.859,3,50.5206371,-84.8033569,5.859,2023-05-31 13:23:01,,48.0,37.0,83.0,17.0,50.0,58.0,21.0,77.0,16.0,74.39999999999998,74.39999999999998,0.0,5.0,0.0,2023,5,31,13,2.82,207.0
1630.08,5.42,3,50.5205968,-84.8034106,5.42,2023-05-31 13:23:02,,40.0,37.0,37.0,15.5,63.0,53.0,20.0,72.5,16.0,74.60000000000002,74.60000000000002,0.0,5.0,0.0,2023,5,31,13,2.82,207.0
1635.16,5.227,3,50.520552,-84.8034556,5.227,2023-05-31 13:23:03,,29.0,37.0,28.0,14.0,76.0,48.5,19.5,70.0,16.0,74.60000000000002,74.60000000000002,0.0,5.0,0.0,2023,5,31,13,2.82,207.0
1640.78,5.417,3,50.520505,-84.8035026,5.417,2023-05-31 13:23:04,,18.0,37.0,20.0,12.0,90.0,44.0,18.5,67.5,16.0,74.60000000000002,74.60000000000002,0.0,5.0,0.0,2023,5,31,13,2.82,207.0
1645.49,4.916,3,50.5204646,-84.8035475,4.916,2023-05-31 13:23:05,,6.0,37.0,12.0,10.5,99.0,39.5,18.0,65.0,16.0,74.60000000000002,74.60000000000002,0.0,5.0,0.0,2023,5,31,13,2.82,207.0
1652.0,6.118,3,50.5204012,-84.8035747,6.118,2023-05-31 13:23:06,,0.0,37.0,0.0,9.0,96.0,34.5,17.0,62.5,16.0,74.60000000000002,74.60000000000002,0.0,5.0,0.0,2023,5,31,13,2.82,207.0
1657.0,5.245,2,50.5203549,-84.8036208,5.245,2023-05-31 13:23:07,,0.0,37.0,0.0,9.5,93.0,37.0,16.0,58.0,16.0,74.60000000000002,74.60000000000002,0.0,5.0,0.0,2023,5,31,13,2.82,207.0
1661.16,4.438,2,50.5203231,-84.8036572,4.438,2023-05-31 13:23:08,,0.0,37.0,0.0,10.5,90.0,42.5,14.5,52.5,16.0,74.60000000000002,74.60000000000002,0.0,5.0,0.0,2023,5,31,13,2.82,207.0
1664.6,3.713,2,50.5202962,-84.8036931,3.713,2023-05-31 13:23:09,,0.0,37.0,0.0,12.0,87.0,47.5,13.0,47.5,16.0,74.79999999999995,74.79999999999995,0.0,5.0,0.0,2023,5,31,13,2.82,207.0
1667.12,2.793,2,50.5202731,-84.8037118,2.793,2023-05-31 13:23:10,,0.0,37.0,0.0,13.5,84.0,52.5,11.5,42.0,16.0,74.79999999999995,74.79999999999995,0.0,5.0,0.0,2023,5,31,13,2.82,207.0
1669.25,2.31,2,50.5202552,-84.8037387,2.31,2023-05-31 13:23:11,,0.0,37.0,0.0,14.5,81.0,58.0,10.0,36.5,16.0,74.79999999999995,74.79999999999995,0.0,5.0,0.0,2023,5,31,13,2.82,207.0
1671.09,1.961,2,50.5202415,-84.8037478,1.961,2023-05-31 13:23:12,,0.0,37.0,0.0,16.0,78.0,63.0,8.5,31.0,16.0,74.79999999999995,74.79999999999995,0.0,5.0,0.49,2023,5,31,13,2.82,207.0
1672.96,1.885,2,50.5202233,-84.803766,1.885,2023-05-31 13:23:13,,0.0,37.0,0.0,17.5,75.0,68.0,7.0,25.5,16.0,74.79999999999995,74.79999999999995,0.0,5.0,0.74,2023,5,31,13,2.82,207.0
1675.2,2.161,2,50.5202093,-84.8037936,2.161,2023-05-31 13:23:14,,0.0,37.0,0.0,18.5,72.0,73.0,5.5,20.5,16.0,74.79999999999995,74.79999999999995,0.0,5.0,0.93,2023,5,31,13,2.82,207.0
1677.84,3.154,2,50.5201871,-84.8038114,3.154,2023-05-31 13:23:15,,0.0,37.0,0.0,20.0,69.0,78.5,4.0,15.0,16.0,75.0,75.0,0.0,5.0,1.08,2023,5,31,13,2.82,207.0
1681.6,3.575,2,50.5201546,-84.8038484,3.575,2023-05-31 13:23:16,,5.0,37.0,11.0,21.0,66.0,83.5,2.5,9.5,16.0,74.79999999999995,74.79999999999995,0.0,5.0,1.12,2023,5,31,13,2.82,207.0
1685.65,4.177,2,50.5201184,-84.8038845,4.177,2023-05-31 13:23:17,,18.0,37.0,52.0,22.5,63.0,88.5,1.0,4.0,16.0,74.79999999999995,74.79999999999995,0.0,5.0,0.22,2023,5,31,13,2.82,207.0
1690.83,5.389,2,50.5200727,-84.8039214,5.389,2023-05-31 13:23:18,,36.0,37.0,150.0,25.5,60.0,93.5,4.0,15.0,16.0,74.79999999999995,74.79999999999995,0.0,5.0,0.25,2023,5,31,13,2.82,207.0
1696.16,5.418,2,50.5200316,-84.803976,5.418,2023-05-31 13:23:19,,41.0,38.0,237.0,34.0,57.0,98.5,21.0,79.0,16.0,74.79999999999995,74.79999999999995,0.0,5.0,0.06,2023,5,31,13,2.82,207.0
