timestamp,cadence,calories,left_right_balance,power,battery_soc,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2023-05-24 22:26:31,85.0,11.0,53.0,324.0,,33.5,98.5,34.5,95.5,18.0,0.0,10.058,5.0,50.5313326,-84.8155443,10.058,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:32,87.0,12.0,51.0,372.0,,30.5,94.0,32.0,94.5,18.0,6.33,10.326,5.0,50.5312679,-84.8155184,10.326,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:33,91.0,12.0,51.0,381.0,,28.0,90.0,29.5,94.0,18.0,13.8,10.575,5.0,50.5311924,-84.8154856,10.575,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:34,93.0,12.0,49.0,360.0,,25.5,85.5,27.0,93.5,18.0,24.7,10.78,4.0,50.5310841,-84.8154309,10.78,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:35,90.0,13.0,57.0,316.0,,26.5,90.5,25.0,96.0,18.0,35.35,10.999,4.0,50.5309767,-84.8153761,10.999,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:36,90.0,13.0,60.0,343.0,,29.5,99.5,24.5,99.5,18.0,46.35,11.177,4.0,50.530864,-84.8153214,11.177,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:37,91.0,13.0,56.0,362.0,,28.5,98.5,27.0,99.0,17.0,57.47,11.347,3.0,50.5307537,-84.8152646,11.347,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:38,92.0,14.0,53.0,353.0,,27.5,97.5,29.5,99.0,17.0,69.3,11.416,3.0,50.5306349,-84.8152006,11.416,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:39,93.0,14.0,52.0,336.0,,25.0,94.0,28.0,96.0,17.0,82.13,11.53,3.0,50.5305056,-84.8151394,11.53,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:40,94.0,14.0,48.0,339.0,,23.5,90.5,26.5,94.5,17.0,94.13,11.563,3.0,50.5303831,-84.8150844,11.563,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:41,94.0,15.0,49.0,312.0,,23.0,87.5,26.5,95.0,17.0,105.57,11.627,3.0,50.5302671,-84.8150287,11.627,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:42,94.0,15.0,52.0,292.0,,22.5,85.0,26.5,95.5,17.0,117.43,11.663,3.0,50.5301477,-84.8149667,11.663,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:43,94.0,15.0,53.0,288.0,,23.5,82.5,25.5,91.0,17.0,128.94,11.526,3.0,50.530031,-84.8149128,11.526,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:44,94.0,16.0,53.0,298.0,,22.0,76.0,26.0,90.5,17.0,140.76,11.601,3.0,50.5299119,-84.8148578,11.601,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:45,94.0,16.0,47.0,289.0,,19.0,68.5,26.5,91.0,17.0,152.53,11.562,3.0,50.5297921,-84.8147996,11.562,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:46,93.0,16.0,45.0,231.0,,18.5,68.5,25.5,87.5,17.0,164.11,11.361,2.0,50.5296765,-84.8147385,11.361,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:47,92.0,16.0,49.0,208.0,,23.5,86.0,20.0,75.0,17.0,175.9,11.349,2.0,50.5295578,-84.8146826,11.349,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:48,93.0,17.0,52.0,237.0,,26.0,92.0,20.0,75.0,17.0,187.46,11.453,2.0,50.5294427,-84.814621,11.453,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:49,93.0,17.0,53.0,282.0,,27.0,96.5,24.0,86.5,17.0,199.04,11.546,2.0,50.5293243,-84.8145663,11.546,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:50,93.0,17.0,54.0,307.0,,26.5,96.0,27.0,92.5,17.0,210.39,11.595,2.0,50.5292075,-84.8145124,11.595,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:51,93.0,17.0,54.0,301.0,,26.0,92.0,27.5,91.5,17.0,222.27,11.599,2.0,50.529088,-84.8144551,11.599,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:52,94.0,18.0,52.0,298.0,,25.0,88.0,28.5,90.0,17.0,234.15,11.656,2.0,50.5289686,-84.8143908,11.656,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:53,95.0,18.0,51.0,309.0,,25.5,89.0,27.0,91.0,17.0,246.38,11.742,2.0,50.5288475,-84.8143286,11.742,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:54,95.0,18.0,50.0,325.0,,25.0,90.0,26.5,92.5,17.0,258.37,11.832,2.0,50.5287261,-84.8142718,11.832,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:55,95.0,19.0,50.0,308.0,,25.0,89.5,27.0,93.5,17.0,270.07,11.822,2.0,50.5286091,-84.8142094,11.822,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:56,96.0,19.0,49.0,305.0,,26.5,88.5,25.5,91.0,17.0,282.05,11.837,2.0,50.5284876,-84.8141458,11.837,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:57,96.0,19.0,50.0,301.0,,28.0,87.0,24.5,88.5,17.0,293.91,11.847,2.0,50.528369,-84.8140841,11.847,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:58,96.0,20.0,52.0,277.0,,24.5,82.5,24.0,88.0,17.0,305.9,11.909,2.0,50.5282479,-84.8140288,11.909,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:26:59,97.0,20.0,52.0,217.0,,20.5,74.0,24.0,86.5,17.0,317.64,11.894,2.0,50.5281278,-84.8139749,11.894,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:00,95.0,20.0,53.0,170.0,,18.5,66.0,23.0,80.5,17.0,329.65,11.952,2.0,50.5280074,-84.8139198,11.952,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:01,75.0,20.0,,149.0,,,,,,17.0,341.44,11.943,2.0,50.5278862,-84.8138655,11.943,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:02,50.0,20.0,,134.0,,,,,,17.0,353.16,11.927,2.0,50.5277674,-84.8138111,11.927,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:03,24.0,20.0,,120.0,,,,,,17.0,365.14,11.893,2.0,50.5276446,-84.8137532,11.893,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:04,0.0,20.0,,0.0,,,,,,17.0,376.74,11.869,2.0,50.5275293,-84.8136922,11.869,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:05,0.0,20.0,,0.0,,,,,,17.0,388.63,11.844,2.0,50.5274058,-84.8136368,11.844,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:06,0.0,20.0,,0.0,,,,,,17.0,400.38,11.807,2.0,50.5272876,-84.8135822,11.807,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:07,0.0,20.0,,0.0,,,,,,17.0,412.15,11.727,2.0,50.5271683,-84.8135277,11.727,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:08,0.0,20.0,,0.0,,,,,,17.0,423.77,11.387,2.0,50.5270492,-84.8134732,11.387,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:09,0.0,20.0,,0.0,,,,,,17.0,434.41,10.002,2.0,50.5269431,-84.8134207,10.002,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:10,0.0,20.0,,0.0,,,,,,17.0,443.39,8.253,2.0,50.5268524,-84.8133776,8.253,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:11,0.0,20.0,,0.0,,,,,,17.0,450.49,6.324,2.0,50.5267799,-84.8133413,6.324,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:12,0.0,20.0,,0.0,,,,,,17.0,456.21,5.164,2.0,50.5267228,-84.8133095,5.164,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:13,0.0,20.0,,0.0,,,,,,17.0,460.89,4.155,2.0,50.5266751,-84.8132913,4.155,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:14,0.0,20.0,,0.0,,,,,,17.0,464.6,3.135,3.0,50.5266378,-84.8132779,3.135,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:25,16.0,20.0,54.0,25.0,,,,,,17.0,466.65,0.951,2.0,50.5265596,-84.8132528,0.951,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:26,39.0,20.0,55.0,111.0,,,,,,17.0,468.04,4.406,2.0,50.5264671,-84.8132259,4.406,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:27,58.0,21.0,55.0,217.0,,25.5,96.0,16.0,96.5,17.0,474.01,6.315,2.0,50.5264062,-84.8131967,6.315,,,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:28,69.0,21.0,56.0,362.0,,23.5,91.0,21.0,97.0,17.0,480.71,6.347,2.0,50.5263369,-84.8131615,6.347,-2.3999999999999773,-2.3999999999999773,,,,2023,5,24,22,0.99,45.0
2023-05-24 22:27:29,76.0,21.0,53.0,439.0,,21.5,86.0,25.5,97.0,17.0,486.86,6.414,2.0,50.5262747,-84.8131343,6.414,-2.3999999999999773,-2.3999999999999773,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:30,79.0,22.0,44.0,437.0,,24.5,80.0,25.5,97.0,17.0,492.92,6.308,3.0,50.5262146,-84.8131071,6.308,-2.3999999999999773,-2.3999999999999773,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:31,82.0,22.0,48.0,383.0,,26.5,86.0,19.0,87.5,17.0,499.25,6.244,3.0,50.5261502,-84.81308,6.244,-2.3999999999999773,-2.3999999999999773,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:32,84.0,22.0,51.0,315.0,,24.5,84.5,21.0,89.5,17.0,506.2,6.383,3.0,50.5260828,-84.8130388,6.383,-2.3999999999999773,-2.3999999999999773,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:33,86.0,23.0,53.0,221.0,,21.5,78.5,26.0,93.5,17.0,513.85,6.49,3.0,50.5260187,-84.8129705,6.49,-2.3999999999999773,-2.3999999999999773,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:34,86.0,23.0,55.0,184.0,,21.0,75.5,24.0,84.5,17.0,520.02,6.238,3.0,50.5259567,-84.8129412,6.238,-2.1999999999999886,-2.1999999999999886,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:35,66.0,23.0,55.0,157.0,,20.0,73.0,22.5,75.5,17.0,525.94,5.915,3.0,50.5258964,-84.812907,5.915,-2.1999999999999886,-2.1999999999999886,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:36,43.0,23.0,55.0,131.0,,20.5,73.5,22.0,74.5,17.0,532.01,5.647,3.0,50.5258338,-84.812882,5.647,-2.1999999999999886,-2.1999999999999886,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:37,20.0,23.0,54.0,106.0,,20.5,75.0,22.0,75.5,17.0,537.24,4.572,3.0,50.5257783,-84.8128661,4.572,-2.1999999999999886,-2.1999999999999886,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:38,0.0,23.0,54.0,0.0,,21.0,76.0,22.0,76.5,17.0,541.54,3.365,3.0,50.525734,-84.8128548,3.365,-2.0,-2.0,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:39,0.0,23.0,54.0,0.0,,21.5,77.5,22.5,77.5,17.0,544.67,2.41,3.0,50.5256995,-84.8128387,2.41,-2.0,-2.0,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:40,0.0,23.0,54.0,0.0,,21.5,79.0,22.5,78.0,17.0,546.39,2.164,3.0,50.5256836,-84.8128341,2.164,-1.8000000000000114,-1.8000000000000114,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:41,0.0,23.0,54.0,0.0,,22.0,80.0,22.5,79.0,17.0,548.15,1.74,3.0,50.5256622,-84.8128431,1.74,-1.8000000000000114,-1.8000000000000114,0.0,0.0,0.2,2023,5,24,22,0.99,45.0
2023-05-24 22:27:42,0.0,23.0,53.0,0.0,,22.5,81.5,22.5,80.0,17.0,548.15,0.0,3.0,50.5256459,-84.8128524,0.0,-1.6000000000000227,-1.6000000000000227,0.0,0.0,1.34,2023,5,24,22,0.99,45.0
2023-05-24 22:27:43,0.0,23.0,53.0,0.0,,22.5,82.5,22.5,81.0,17.0,548.15,0.0,3.0,50.5256391,-84.8128592,0.0,-1.6000000000000227,-1.6000000000000227,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:44,0.0,23.0,53.0,0.0,,23.0,84.0,22.5,81.5,17.0,548.15,0.0,3.0,50.5256391,-84.8128592,0.0,-1.6000000000000227,-1.6000000000000227,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:45,0.0,23.0,53.0,0.0,,23.5,85.0,23.0,82.5,17.0,548.15,0.0,3.0,50.5256391,-84.8128592,0.0,-1.6000000000000227,-1.6000000000000227,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:51,0.0,23.0,51.0,0.0,,25.5,93.0,23.5,88.0,17.0,548.15,1.458,3.0,50.5256252,-84.8128361,1.458,-1.3999999999999773,-1.3999999999999773,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:52,17.0,23.0,51.0,47.0,,26.0,94.5,23.5,88.5,17.0,548.97,5.319,3.0,50.5255768,-84.8127615,5.319,-1.3999999999999773,-1.3999999999999773,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:53,40.0,23.0,50.0,167.0,,26.0,95.5,23.5,89.5,17.0,552.7,4.098,3.0,50.5255411,-84.8127362,4.098,-1.6000000000000227,-1.6000000000000227,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:54,56.0,24.0,50.0,296.0,,26.5,97.0,23.5,90.5,17.0,557.4,4.595,3.0,50.5254942,-84.8127162,4.595,-1.6000000000000227,-1.6000000000000227,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:55,66.0,24.0,52.0,367.0,,23.5,87.5,23.0,87.5,17.0,563.08,5.407,3.0,50.5254369,-84.8126864,5.407,-1.6000000000000227,-1.6000000000000227,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:56,73.0,24.0,53.0,385.0,,21.0,83.0,21.0,83.0,17.0,569.25,5.931,3.0,50.5253749,-84.8126519,5.931,-1.6000000000000227,-1.6000000000000227,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:57,77.0,25.0,51.0,363.0,,21.0,84.5,19.5,80.5,17.0,574.95,5.758,3.0,50.5253187,-84.8126272,5.758,-1.8000000000000114,-1.8000000000000114,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:58,79.0,25.0,47.0,335.0,,23.0,89.5,20.5,81.5,17.0,581.36,6.294,3.0,50.5252547,-84.8125945,6.294,-1.8000000000000114,-1.8000000000000114,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:27:59,80.0,25.0,43.0,312.0,,25.0,94.5,21.0,82.0,17.0,589.28,7.467,3.0,50.5251857,-84.8125244,7.467,-1.6000000000000227,-1.6000000000000227,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:00,82.0,26.0,45.0,267.0,,23.5,90.5,24.0,89.5,17.0,595.41,6.516,3.0,50.5251229,-84.8124997,6.516,-1.6000000000000227,-1.6000000000000227,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:01,83.0,26.0,47.0,263.0,,21.5,81.0,24.5,90.5,17.0,601.5,6.27,3.0,50.5250602,-84.8124776,6.27,-1.6000000000000227,-1.6000000000000227,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:02,84.0,26.0,51.0,264.0,,18.5,69.5,23.5,86.0,17.0,608.09,6.507,3.0,50.5249954,-84.8124412,6.507,-1.6000000000000227,-1.6000000000000227,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:03,84.0,26.0,52.0,252.0,,16.0,58.0,22.0,81.5,17.0,614.95,6.649,3.0,50.5249262,-84.8124061,6.649,-1.3999999999999773,-1.3999999999999773,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:04,81.0,27.0,47.0,234.0,,13.0,46.5,21.0,77.5,17.0,621.58,6.63,3.0,50.524865,-84.812367,6.63,-1.3999999999999773,-1.3999999999999773,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:05,71.0,27.0,21.0,197.0,,10.5,34.5,19.5,73.0,17.0,628.03,6.531,3.0,50.5248119,-84.8123039,6.531,-1.1999999999999886,-1.1999999999999886,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:06,62.0,27.0,46.0,142.0,,14.0,52.5,17.5,63.5,17.0,633.28,5.654,3.0,50.5247628,-84.8122682,5.654,-1.0,-1.0,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:07,57.0,27.0,65.0,197.0,,22.0,84.0,15.0,52.5,17.0,638.72,5.449,3.0,50.5247112,-84.8122358,5.449,-1.0,-1.0,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:08,58.0,27.0,62.0,243.0,,32.0,98.5,15.0,52.5,17.0,644.3,5.528,2.0,50.5246528,-84.8122175,5.528,-0.8000000000000114,-0.8000000000000114,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:09,63.0,28.0,59.0,282.0,,23.0,87.0,28.0,86.0,17.0,650.9,6.307,2.0,50.5245845,-84.812197,6.307,-0.8000000000000114,-0.8000000000000114,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:10,68.0,28.0,56.0,305.0,,20.0,81.0,28.0,91.0,17.0,657.22,6.332,2.0,50.5245177,-84.8121699,6.332,-0.8000000000000114,-0.8000000000000114,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:11,71.0,28.0,53.0,310.0,,21.0,81.0,22.0,82.0,17.0,663.5,6.253,2.0,50.5244531,-84.8121422,6.253,-0.8000000000000114,-0.8000000000000114,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:12,75.0,29.0,51.0,323.0,,22.0,83.0,21.0,79.0,17.0,669.78,6.248,2.0,50.5243892,-84.8121148,6.248,-0.6000000000000227,-0.6000000000000227,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:13,77.0,29.0,51.0,312.0,,23.0,84.5,20.0,76.0,17.0,676.01,6.245,2.0,50.5243268,-84.8120875,6.245,-0.6000000000000227,-0.6000000000000227,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:14,73.0,29.0,53.0,249.0,,24.0,86.0,19.0,73.0,17.0,681.77,5.911,2.0,50.524269,-84.8120581,5.911,-0.6000000000000227,-0.6000000000000227,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:15,68.0,29.0,55.0,174.0,,24.5,88.0,18.0,70.0,17.0,687.28,5.61,2.0,50.5242145,-84.8120217,5.61,-0.6000000000000227,-0.6000000000000227,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:16,65.0,29.0,55.0,170.0,,25.5,89.5,17.0,67.0,17.0,692.44,5.28,2.0,50.5241645,-84.8119876,5.28,-0.39999999999997726,-0.39999999999997726,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:17,50.0,29.0,61.0,158.0,,27.5,91.0,17.0,66.0,17.0,696.07,4.055,2.0,50.5241306,-84.8119671,4.055,-0.39999999999997726,-0.39999999999997726,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:18,35.0,30.0,80.0,146.0,,34.5,91.5,22.0,77.5,17.0,698.63,2.937,2.0,50.5241032,-84.8119671,2.937,-0.39999999999997726,-0.39999999999997726,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:19,36.0,30.0,98.0,135.0,,41.5,92.5,27.0,89.0,17.0,701.14,2.639,2.0,50.5240752,-84.811965,2.639,-0.39999999999997726,-0.39999999999997726,0.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:20,47.0,30.0,75.0,148.0,,40.0,96.0,13.5,93.5,17.0,704.16,2.897,2.0,50.5240427,-84.8119557,2.897,-0.19999999999998863,-0.19999999999998863,0.0,0.0,0.11,2023,5,24,22,0.99,45.0
2023-05-24 22:28:21,55.0,30.0,57.0,242.0,,35.0,98.5,3.5,94.5,17.0,707.37,3.124,2.0,50.5240085,-84.8119466,3.124,0.0,0.0,0.0,0.0,0.96,2023,5,24,22,0.99,45.0
2023-05-24 22:28:22,65.0,30.0,54.0,290.0,,33.0,97.0,12.0,95.5,17.0,711.72,4.026,2.0,50.523964,-84.8119375,4.026,0.19999999999998863,0.19999999999998863,0.0,0.0,1.41,2023,5,24,22,0.99,45.0
2023-05-24 22:28:23,76.0,31.0,63.0,328.0,,31.0,95.0,21.0,96.5,17.0,716.8,4.811,2.0,50.5239093,-84.8119261,4.811,0.19999999999998863,0.19999999999998863,0.0,0.0,1.89,2023,5,24,22,0.99,45.0
2023-05-24 22:28:24,85.0,31.0,61.0,363.0,,29.0,93.0,29.5,97.0,17.0,722.0,5.139,2.0,50.5238551,-84.811908,5.139,0.19999999999998863,0.19999999999998863,1.0,0.0,2.3,2023,5,24,22,0.99,45.0
2023-05-24 22:28:25,85.0,32.0,59.0,383.0,,30.0,95.0,29.5,98.5,17.0,727.5,5.426,2.0,50.5237999,-84.81189,5.426,0.19999999999998863,0.19999999999998863,1.0,0.0,2.46,2023,5,24,22,0.99,45.0
2023-05-24 22:28:26,88.0,32.0,57.0,367.0,,31.0,96.0,25.5,97.5,17.0,733.05,5.544,3.0,50.5237398,-84.8118761,5.544,0.19999999999998863,0.19999999999998863,1.0,0.0,2.26,2023,5,24,22,0.99,45.0
2023-05-24 22:28:27,91.0,32.0,55.0,292.0,,23.5,82.0,23.0,87.0,17.0,739.32,6.053,3.0,50.5236709,-84.8118761,6.053,0.39999999999997726,0.39999999999997726,1.0,0.0,1.99,2023,5,24,22,0.99,45.0
2023-05-24 22:28:28,87.0,32.0,52.0,280.0,,26.5,87.0,23.5,88.0,17.0,745.53,6.158,3.0,50.523606,-84.8118761,6.158,0.39999999999997726,0.39999999999997726,1.0,0.0,1.68,2023,5,24,22,0.99,45.0
2023-05-24 22:28:29,85.0,33.0,53.0,264.0,,24.5,81.0,25.5,93.5,17.0,751.99,6.386,3.0,50.5235376,-84.8118738,6.386,0.6000000000000227,0.6000000000000227,1.0,0.0,1.35,2023,5,24,22,0.99,45.0
2023-05-24 22:28:30,84.0,33.0,54.0,241.0,,21.0,74.0,26.0,92.5,17.0,758.43,6.435,3.0,50.5234705,-84.8118534,6.435,0.6000000000000227,0.6000000000000227,1.0,0.0,1.07,2023,5,24,22,0.99,45.0
2023-05-24 22:28:31,84.0,33.0,57.0,229.0,,19.0,74.5,22.5,80.0,17.0,764.92,6.468,3.0,50.5234079,-84.8118101,6.468,0.6000000000000227,0.6000000000000227,1.0,0.0,0.88,2023,5,24,22,0.99,45.0
2023-05-24 22:28:32,82.0,33.0,62.0,202.0,,17.5,75.5,19.0,67.5,17.0,770.74,5.977,3.0,50.5233463,-84.8118033,5.977,0.39999999999997726,0.39999999999997726,1.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:33,80.0,33.0,68.0,200.0,,21.0,81.5,19.5,71.5,17.0,776.92,6.139,3.0,50.5232794,-84.811801,6.139,0.6000000000000227,0.6000000000000227,1.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:34,81.0,34.0,43.0,261.0,,22.0,75.5,24.0,84.0,17.0,782.5,5.714,3.0,50.523219,-84.8117942,5.714,0.8000000000000114,0.8000000000000114,1.0,0.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:28:35,80.0,34.0,51.0,249.0,,21.0,70.0,27.5,93.5,17.0,787.24,4.975,3.0,50.5231677,-84.8117873,4.975,1.0,1.0,1.0,0.0,0.08,2023,5,24,22,0.99,45.0
2023-05-24 22:28:36,79.0,34.0,62.0,206.0,,19.5,74.5,27.5,94.0,17.0,793.8,6.18,3.0,50.52311,-84.8117399,6.18,1.1999999999999886,1.1999999999999886,1.0,0.0,0.76,2023,5,24,22,0.99,45.0
2023-05-24 22:28:37,82.0,34.0,54.0,223.0,,23.5,84.5,28.5,95.5,17.0,802.69,8.231,3.0,50.5230466,-84.8116446,8.231,1.3999999999999773,1.3999999999999773,1.0,0.0,1.11,2023,5,24,22,0.99,45.0
2023-05-24 22:28:38,84.0,35.0,53.0,299.0,,27.5,94.5,29.0,97.0,17.0,808.61,6.477,3.0,50.5229995,-84.8115895,6.477,1.6000000000000227,1.6000000000000227,2.0,0.0,1.59,2023,5,24,22,0.99,45.0
2023-05-24 22:28:39,86.0,35.0,48.0,288.0,,26.5,91.5,27.0,89.5,17.0,813.53,5.301,3.0,50.5229587,-84.8115417,5.301,1.8000000000000114,1.8000000000000114,2.0,0.0,2.09,2023,5,24,22,0.99,45.0
2023-05-24 22:28:40,85.0,35.0,53.0,210.0,,23.5,82.5,23.0,77.5,17.0,819.28,5.673,3.0,50.5229006,-84.8115126,5.673,1.8000000000000114,1.8000000000000114,2.0,0.0,2.46,2023,5,24,22,0.99,45.0
2023-05-24 22:28:41,86.0,35.0,62.0,233.0,,22.0,79.0,20.5,70.0,17.0,826.55,7.029,3.0,50.5228277,-84.8114776,7.029,2.0,2.0,2.0,0.0,2.74,2023,5,24,22,0.99,45.0
2023-05-24 22:28:42,90.0,36.0,68.0,266.0,,30.5,98.5,23.5,85.0,17.0,834.85,8.011,3.0,50.5227416,-84.8114413,8.011,2.1999999999999886,2.1999999999999886,2.0,0.0,2.73,2023,5,24,22,0.99,45.0
2023-05-24 22:28:43,83.0,36.0,46.0,281.0,,25.0,84.5,26.5,92.5,17.0,843.78,8.354,3.0,50.5226514,-84.8114051,8.354,2.3999999999999773,2.3999999999999773,3.0,0.0,2.57,2023,5,24,22,0.99,45.0
2023-05-24 22:28:44,73.0,36.0,41.0,272.0,,20.5,74.5,27.5,94.5,17.0,851.54,7.987,3.0,50.5225703,-84.8113716,7.987,2.6000000000000227,2.6000000000000227,3.0,0.0,2.37,2023,5,24,22,0.99,45.0
2023-05-24 22:28:45,66.0,36.0,48.0,245.0,,18.0,67.5,25.5,88.0,17.0,859.97,8.306,3.0,50.522487,-84.8113212,8.306,2.3999999999999773,2.3999999999999773,3.0,0.0,2.12,2023,5,24,22,0.99,45.0
2023-05-24 22:28:46,50.0,36.0,65.0,120.0,,19.5,63.5,15.5,54.5,17.0,868.78,8.68,3.0,50.5223997,-84.8112805,8.68,2.3999999999999773,2.3999999999999773,3.0,0.0,1.77,2023,5,24,22,0.99,45.0
